_Fs_	0.01269036	0.0026455	0.0652819	0.03783784	0	0.03076923	0.05263158	0.01727862	0.09090909	0.05882353	0.11453744	0.00928793	0.04504505	0.04081633	0.003663	0.00895522	0.06741573	0.01680672	0.08163265	0	0.06958763	0.04291845	0.04819277	0.10714286	0.06451613	0.02777778	0.09090909	0.05755396	0
_Ff	0.02538071	0.01653439	0.03857567	0.02702703	0.0083877	0.01538462	0.09473684	0.05615551	0	0.02352941	0.05286344	0	0.03603604	0.04081633	0.01098901	0.02985075	0.03370787	0.00840336	0.02040816	0.00290698	0.04896907	0.03004292	0	0.03571429	0.03225806	0.04166667	0.04545455	0.00719424	0.0625
_FF	0.03807107	0.00727513	0.0148368	0.03243243	0.0083877	0.01538462	0.04210526	0.01727862	0.09090909	0.01176471	0.08370044	0.01547988	0.03603604	0.04081633	0.00732601	0.00298507	0.05617978	0.04201681	0.06122449	0.01017442	0.02061856	0.00429185	0.06024096	0.04464286	0.01612903	0	0.01239669	0.05035971	0.125
_Sss	0.00507614	0.03174603	0.00296736	0	0.02236719	0.01538462	0	0.00431965	0	0.02352941	0.00440529	0.04024768	0	0	0.02564103	0.01791045	0	0.00840336	0	0.0377907	0.00257732	0	0	0	0	0	0.00413223	0	0
FS_	0.01015228	0.0026455	0.02670623	0.02702703	0	0.06153846	0.06315789	0.00647948	0.13636364	0.01176471	0.07488987	0.00309598	0.01801802	0.08163265	0	0	0.06179775	0.03361345	0.16326531	0	0.01546392	0.00858369	0.09638554	0.02678571	0.02419355	0	0.00826446	0.05755396	0.03125
_Ss_	0.0177665	0.01190476	0.00296736	0	0.00093197	0.03076923	0	0.02807775	0	0.02352941	0	0.05263158	0.01801802	0.12244898	0.06959707	0.03880597	0	0.02941176	0	0.00726744	0.01030928	0.00429185	0	0	0.01612903	0.04166667	0.00826446	0	0
_ee	0.02030457	0.01124339	0.0504451	0.07027027	0	0.01538462	0.03157895	0.03239741	0	0.05882353	0	0	0	0	0.01465201	0.00597015	0.03932584	0	0	0.01017442	0.03092784	0.09012876	0.01204819	0.02678571	0.0483871	0.02777778	0.04132231	0.01438849	0
fs_	0.01522843	0.00330688	0.0504451	0.02162162	0.00186393	0	0.03157895	0.01511879	0	0.03529412	0.03524229	0.00309598	0.04504505	0	0.00732601	0.0238806	0.0505618	0.00840336	0	0.00145349	0.06701031	0.05150215	0.01204819	0.02678571	0.06451613	0.09722222	0.02892562	0	0.0625
ssss	0.03299492	0.06018519	0	0	0.09506058	0	0	0.00863931	0	0	0	0.03095975	0.00900901	0	0.02564103	0.00895522	0	0.07983193	0	0.07994186	0.00515464	0	0	0	0	0	0.00413223	0.02158273	0
Fss	0.0177665	0.01190476	0.00890208	0.02702703	0.02423113	0	0.01052632	0.01511879	0	0.01176471	0	0.01857585	0.03603604	0.02040816	0.01831502	0.0358209	0	0.01260504	0	0.00726744	0.01030928	0	0	0.00892857	0	0	0.01239669	0.01438849	0
_FS_	0.00507614	0.00198413	0.02373887	0.02702703	0	0.04615385	0.05263158	0.00431965	0.09090909	0.01176471	0.03964758	0	0.01801802	0.08163265	0	0	0.04494382	0.0210084	0.14285714	0	0.01030928	0.00858369	0.08433735	0.02678571	0.02419355	0	0.00826446	0.05755396	0.03125
ssss_	0.00507614	0.02777778	0	0	0.05312209	0	0	0.00863931	0	0	0	0.01857585	0.00900901	0	0.00732601	0.00895522	0	0.00420168	0	0.03052326	0.00515464	0	0	0	0	0	0.00413223	0.00719424	0
fss	0.01269036	0.02777778	0	0.00540541	0.02982293	0.04615385	0.01052632	0.03023758	0	0	0	0.00928793	0.00900901	0	0.003663	0.02686567	0	0.00420168	0	0.00726744	0	0	0	0	0	0.02777778	0.00826446	0	0
Sss_	0.00761421	0.01521164	0.00296736	0	0.00652377	0.01538462	0	0.00647948	0	0.03529412	0.00440529	0.02167183	0	0	0.01831502	0.02089552	0	0.00840336	0	0.02180233	0.00257732	0	0	0	0	0	0	0	0
Ssss	0.01015228	0.02380952	0.00296736	0	0.02329916	0	0	0	0	0	0	0.02167183	0.00900901	0	0.01098901	0.00298507	0	0.01260504	0	0.03924419	0	0	0	0	0	0	0.00826446	0.01438849	0
eee	0.02791878	0.00859788	0.05341246	0.05405405	0.00093197	0	0	0.03023758	0.04545455	0.01176471	0	0	0	0	0.00732601	0	0.01685393	0	0	0.02034884	0.0257732	0.11158798	0.09638554	0.02678571	0.04032258	0.01388889	0.01652893	0.02158273	0
_Fss	0.01269036	0.00925926	0.00890208	0.02162162	0.02143523	0	0.01052632	0.01511879	0	0.01176471	0	0.00928793	0.02702703	0.02040816	0.01831502	0.03283582	0	0.00420168	0	0.00581395	0.00515464	0	0	0.00892857	0	0	0.01239669	0.01438849	0
eee_	0.0177665	0.00462963	0.03264095	0.04324324	0.00093197	0	0	0.01943844	0.04545455	0.01176471	0	0	0	0	0.00732601	0	0.01685393	0	0	0.01017442	0.01804124	0.06008584	0.02409639	0.02678571	0.01612903	0.01388889	0.01239669	0.01438849	0
Ffs	0.02030457	0.00661376	0.02077151	0.01621622	0.00652377	0	0.02105263	0.02159827	0	0.01176471	0.01321586	0.00309598	0.02702703	0	0.003663	0.01492537	0.02808989	0.00420168	0	0	0.02319588	0.02575107	0	0.02678571	0.02419355	0.04166667	0.01652893	0	0.03125
FSs	0.02284264	0.00462963	0	0.00540541	0.00652377	0	0	0.00431965	0	0.01176471	0	0.0123839	0	0	0.02197802	0.0119403	0	0.0210084	0	0.01453488	0	0.00429185	0	0	0	0	0.00826446	0.02877698	0.03125
_Sss_	0.00253807	0.01124339	0	0	0.00465983	0.01538462	0	0.00431965	0	0.02352941	0.00440529	0.0123839	0	0	0.01465201	0.01492537	0	0.00420168	0	0.01744186	0.00257732	0	0	0	0	0	0	0	0
_eee	0.0177665	0.00529101	0.03264095	0.03783784	0	0	0	0.01511879	0	0.01176471	0	0	0	0	0.00732601	0	0.01685393	0	0	0.00436047	0.01804124	0.0472103	0	0.01785714	0.02419355	0.01388889	0.01652893	0.01438849	0
ffs	0.00507614	0.01388889	0.0148368	0.00540541	0.00745573	0	0	0.01295896	0	0.01176471	0.00881057	0.00619195	0.01801802	0	0.003663	0.02985075	0.00561798	0	0	0.00436047	0.03092784	0.01716738	0.01204819	0.00892857	0.01612903	0.06944444	0.01652893	0	0.03125
_ss	0	0.02513228	0.00890208	0	0.00465983	0	0	0.01943844	0	0	0	0.0123839	0.00900901	0	0	0.01492537	0	0	0	0	0.00773196	0	0	0	0.00806452	0.02777778	0	0	0
_Ffs	0.01269036	0.00595238	0.0148368	0.01081081	0.00372787	0	0.02105263	0.02159827	0	0.01176471	0.00440529	0	0.00900901	0	0.003663	0.0119403	0.01123596	0	0	0	0.02061856	0.02575107	0	0.01785714	0.01612903	0.04166667	0.01652893	0	0.03125
fsss	0.00253807	0.01785714	0	0.00540541	0.02236719	0.03076923	0	0.01511879	0	0	0	0.00309598	0	0	0	0.00597015	0	0	0	0.00581395	0	0	0	0	0	0	0.00413223	0	0
sssss	0.02791878	0.02777778	0	0	0.03914259	0	0	0	0	0	0	0.00928793	0	0	0.01465201	0	0	0.06722689	0	0.04796512	0	0	0	0	0	0	0	0.01438849	0
_Ssss	0.00253807	0.01719577	0.00296736	0	0.01491146	0	0	0	0	0	0	0.01857585	0	0	0.003663	0.00298507	0	0.00420168	0	0.02034884	0	0	0	0	0	0	0.00413223	0	0
Fff	0.01015228	0.00661376	0.01780415	0.01081081	0.0027959	0.01538462	0.01052632	0.01295896	0	0	0.02202643	0.00309598	0.01801802	0	0.003663	0.01791045	0.01123596	0	0	0	0.0257732	0.01287554	0.01204819	0.00892857	0.00806452	0	0.01652893	0	0.03125
_FSs	0.01269036	0.00396825	0	0	0.00186393	0	0	0.00431965	0	0.01176471	0	0.00928793	0	0	0.01831502	0.0119403	0	0.01680672	0	0.0130814	0	0.00429185	0	0	0	0	0.00826446	0.02158273	0
_SS	0.0177665	0.00396825	0	0	0.00093197	0.04615385	0.01052632	0.00215983	0.04545455	0	0.00440529	0.0371517	0.00900901	0	0.04029304	0.00298507	0.00561798	0.01680672	0	0.01162791	0	0	0	0	0.00806452	0	0.00413223	0	0
_ee_	0.00253807	0.00462963	0.01780415	0.03243243	0	0.01538462	0.02105263	0.01295896	0	0.04705882	0	0	0	0	0.003663	0.00597015	0.02247191	0	0	0.00436047	0.0128866	0.04291845	0.01204819	0.00892857	0.01612903	0.01388889	0.02066116	0	0
sssss_	0.00507614	0.01455026	0	0	0.02982293	0	0	0	0	0	0	0.00619195	0	0	0.00732601	0	0	0.00420168	0	0.01744186	0	0	0	0	0	0	0	0.00719424	0
SS_	0.01522843	0.0026455	0	0	0	0.03076923	0.02105263	0.00647948	0	0	0.00440529	0.03095975	0.00900901	0	0.02930403	0.00298507	0.00561798	0.0210084	0.02040816	0.01162791	0	0	0	0	0.00806452	0	0.00826446	0	0
Fsss	0.00507614	0.00793651	0	0	0.02143523	0	0	0	0	0	0	0.00928793	0	0	0.01098901	0.00298507	0	0.00840336	0	0.00581395	0.00773196	0	0	0	0	0	0.00413223	0.00719424	0
Fss_	0.01015228	0.00198413	0.00593472	0.02702703	0.00093197	0	0.01052632	0.01295896	0	0.01176471	0	0.00619195	0.03603604	0.02040816	0.00732601	0.03283582	0	0.00420168	0	0	0.00257732	0	0	0.00892857	0	0	0.00826446	0.00719424	0
FFs	0.01015228	0.00198413	0.00593472	0.00540541	0.00186393	0	0	0	0	0	0.01762115	0.00928793	0.01801802	0	0	0	0.02247191	0.01260504	0.04081633	0.00436047	0.00773196	0	0.03614458	0.02678571	0.00806452	0	0.00826446	0.02158273	0.03125
_fs	0	0.00529101	0.01186944	0.01081081	0.00372787	0	0.02105263	0.01295896	0	0.01176471	0.01321586	0	0.00900901	0	0	0.00895522	0.01685393	0.00840336	0	0	0.01030928	0.01287554	0	0	0.02419355	0.01388889	0.01239669	0	0
FFS	0.0177665	0.00066138	0	0.00540541	0.00372787	0	0.01052632	0	0.04545455	0	0.03524229	0.00309598	0	0	0.00732601	0	0.01685393	0.02521008	0.02040816	0.00436047	0.00257732	0	0.01204819	0	0	0	0	0.00719424	0.0625
_eee_	0.00761421	0.00330688	0.01186944	0.02702703	0	0	0	0.00863931	0	0.01176471	0	0	0	0	0.00732601	0	0.01685393	0	0	0	0.01030928	0.01716738	0	0.01785714	0.01612903	0.01388889	0.01239669	0.00719424	0
Sssss	0.00253807	0.01256614	0	0	0.01491146	0	0	0	0	0	0	0.0123839	0.00900901	0	0.00732601	0.00298507	0	0.01260504	0	0.02616279	0	0	0	0	0	0	0.00413223	0.00719424	0
FFf	0.0177665	0.00529101	0.00890208	0.01081081	0.00372787	0.01538462	0	0.00647948	0	0	0.01762115	0.00619195	0.01801802	0.02040816	0	0.00298507	0.02247191	0.00840336	0	0.00436047	0.00773196	0.00429185	0.01204819	0.00892857	0.00806452	0	0	0	0
Ffs_	0.00253807	0.00066138	0.02077151	0.01081081	0	0	0.01052632	0.00215983	0	0.01176471	0.01321586	0	0.02702703	0	0.003663	0.00895522	0.02808989	0	0	0	0.02319588	0.02575107	0	0.02678571	0.02419355	0.04166667	0	0	0.03125
Ssss_	0.00507614	0.00859788	0.00296736	0	0.00372787	0	0	0	0	0	0	0.00928793	0	0	0.003663	0	0	0	0	0.01162791	0	0	0	0	0	0	0.00413223	0.00719424	0
_Fss_	0.00761421	0.00198413	0.00593472	0.02162162	0.00093197	0	0.01052632	0.01295896	0	0.01176471	0	0.00309598	0.02702703	0.02040816	0.00732601	0.02985075	0	0.00420168	0	0	0	0	0	0.00892857	0	0	0.00826446	0.00719424	0
_Fsss	0.00507614	0.00595238	0	0	0.0195713	0	0	0	0	0	0	0.00619195	0	0	0.01098901	0.00298507	0	0	0	0.00436047	0.00515464	0	0	0	0	0	0.00413223	0.00719424	0
_Fff	0.00507614	0.00462963	0.01780415	0.00540541	0.00186393	0	0.01052632	0.00863931	0	0	0.01762115	0	0.00900901	0	0.003663	0.0119403	0.01123596	0	0	0	0.02061856	0.00429185	0	0.00892857	0.00806452	0	0.01652893	0	0
_FFs	0.01015228	0.00132275	0.00593472	0.00540541	0.00093197	0	0	0	0	0	0.01321586	0.00619195	0.01801802	0	0	0	0.01123596	0.00840336	0.04081633	0.00290698	0.00515464	0	0.03614458	0.02678571	0.00806452	0	0.00826446	0.02158273	0.03125
_ss_	0	0.01190476	0.00593472	0	0	0	0	0.01511879	0	0	0	0.00928793	0	0	0	0.01492537	0	0	0	0	0.00773196	0	0	0	0.00806452	0.02777778	0	0	0
sfs	0.01015228	0.00462963	0.00296736	0	0.0167754	0.03076923	0	0	0	0	0	0.00309598	0	0	0	0.00895522	0	0	0	0.00290698	0	0	0	0	0	0	0	0	0
fSs	0.00761421	0.00859788	0	0	0.00745573	0	0	0.01295896	0	0	0	0.0123839	0	0	0.003663	0.00298507	0	0.01260504	0	0.00581395	0	0	0	0	0	0	0	0.00719424	0
sS_	0.00761421	0.00132275	0	0.00540541	0.00186393	0.01538462	0.01052632	0.01943844	0	0	0.00440529	0.00619195	0.00900901	0	0.01831502	0.00298507	0.00561798	0.00420168	0	0.00290698	0	0	0	0	0	0	0.00413223	0	0.03125
fS_	0.01015228	0.0026455	0.01780415	0.00540541	0	0	0.03157895	0.00647948	0	0.01176471	0.00881057	0	0.00900901	0.02040816	0	0	0.02247191	0	0.02040816	0.00290698	0.00515464	0	0	0.01785714	0.01612903	0	0.00826446	0.00719424	0.03125
fss_	0.00761421	0.00595238	0	0	0.0055918	0.01538462	0.01052632	0.01295896	0	0	0	0.00619195	0.00900901	0	0.003663	0.02089552	0	0.00420168	0	0.00145349	0	0	0	0	0	0.02777778	0	0	0
fssss	0	0.00992063	0	0	0.01770736	0	0	0.00863931	0	0	0	0	0	0	0	0.00298507	0	0	0	0.00145349	0	0	0	0	0	0	0	0	0
FfS	0.00507614	0.00793651	0.00593472	0.00540541	0.00186393	0	0.02105263	0.01511879	0	0	0.00440529	0	0	0.02040816	0	0	0.01123596	0.01260504	0.02040816	0.00436047	0	0	0	0.00892857	0.00806452	0	0.00413223	0	0
FSs_	0.01015228	0.00132275	0	0.00540541	0	0	0	0.00215983	0	0	0	0.0123839	0	0	0.00732601	0.00597015	0	0.01680672	0	0	0	0.00429185	0	0	0	0	0.00413223	0.01438849	0.03125
_Ffs_	0.00253807	0.00066138	0.0148368	0.00540541	0	0	0.01052632	0.00215983	0	0.01176471	0.00440529	0	0.00900901	0	0.003663	0.00895522	0.01123596	0	0	0	0.02061856	0.02575107	0	0.01785714	0.01612903	0.04166667	0	0	0.03125
fff	0.00761421	0.00727513	0.00890208	0.00540541	0.0139795	0.01538462	0.01052632	0.01727862	0	0	0.00440529	0.00309598	0.00900901	0	0	0.04477612	0	0.00840336	0	0.00145349	0.03350515	0.00429185	0.01204819	0	0.02419355	0	0.00826446	0	0.03125
_FFS	0.00507614	0	0	0.00540541	0.0027959	0	0.01052632	0	0.04545455	0	0.01762115	0.00309598	0	0	0.003663	0	0.01685393	0.02521008	0.02040816	0.00145349	0	0	0.01204819	0	0	0	0	0	0.0625
_EE	0.00761421	0.00132275	0	0	0	0	0.07368421	0.01295896	0	0	0	0	0	0	0.03296703	0	0.00561798	0	0	0.00726744	0.00515464	0	0.06024096	0.02678571	0.01612903	0	0.01652893	0	0
_FFf	0.01269036	0.00330688	0.00593472	0.01081081	0.0027959	0.01538462	0	0.00431965	0	0	0.01321586	0	0.01801802	0	0	0.00298507	0.01685393	0.00420168	0	0.00290698	0.00773196	0	0	0.00892857	0.00806452	0	0	0	0
_fs_	0	0.00066138	0.01186944	0.01081081	0	0	0.02105263	0.01079914	0	0.01176471	0.01321586	0	0	0	0	0	0.01685393	0.00840336	0	0	0.01030928	0.00858369	0	0	0.02419355	0.01388889	0.01239669	0	0
ffs_	0.00507614	0.00198413	0.0148368	0	0.00093197	0	0	0.00215983	0	0.01176471	0.00881057	0	0.01801802	0	0.003663	0.00895522	0.00561798	0	0	0.00145349	0.03092784	0.01716738	0.01204819	0	0.01612903	0.04166667	0.01652893	0	0.03125
FSss	0.01015228	0.0026455	0	0	0.00372787	0	0	0.00215983	0	0.01176471	0	0	0	0	0.00732601	0.00298507	0	0.00420168	0	0.00872093	0	0	0	0	0	0	0.00413223	0.01438849	0
_ff	0.00253807	0.00330688	0.00296736	0.00540541	0.00652377	0.01538462	0	0.00647948	0	0.01176471	0.00881057	0	0.01801802	0	0	0.01492537	0.00561798	0	0	0	0.0128866	0.00429185	0	0	0.00806452	0.05555556	0	0	0
eeee	0.01015228	0.00330688	0.02077151	0.01081081	0	0	0	0.01079914	0	0	0	0	0	0	0	0	0	0	0	0.01017442	0.00773196	0.05150215	0.07228916	0	0.01612903	0	0	0.00719424	0
