7.163104198735638362e-02,4.974794565632505508e-03,2.584204279253576528e-02,2.751149745855115125e-02,4.396164964707348355e-02,6.892575835246547711e-02,5.223231296229233905e-03,9.992727277187224422e-03,7.671595266083817109e-03,8.008159802256978321e-02,4.891647344900547194e-03,7.955993322761477360e-02,5.071110166821467431e-03,6.694332986817566611e-02,5.753302662879681423e-02,3.936984984395409080e-03,1.227361827217355976e-03,4.240027975087379275e-02,1.385712722454728388e-02,6.412851055154196456e-02,3.570878225988184662e-02,1.086828509710893453e-01,4.882309054340039887e-03,4.936069177701885718e-02,2.752031811265632719e-02,5.715476322895511607e-02,3.484298645997876975e-03,4.891485300378937973e-03,6.487604825967598250e-03,7.270996796759274239e-02,7.584676691169614515e-02,1.775283211828096799e-02
8.941955759221821565e-02,3.997210306192657686e-02,5.522445259079342139e-03,5.063877373187048586e-03,9.603495501074508361e-03,7.378731603789935589e-02,2.865676382798483177e-03,8.450523747023543433e-03,8.002299604042258097e-02,8.356520967230064711e-02,5.696163717040088510e-03,1.021182086076786177e-01,5.200985661118953836e-03,5.831770202516123325e-02,3.494972117356950903e-02,4.462068790383149144e-03,8.819955234210566722e-03,2.890526721453677561e-02,5.554465128147096503e-02,3.480940661026828142e-02,4.724543740528328040e-02,9.258750529590752121e-02,3.817558792580373703e-03,2.855338299722379528e-03,2.677921357841143296e-02,5.835689390078716010e-02,5.404108148438939441e-03,6.173611486095546483e-03,8.767918133009530018e-03,3.776567451180944807e-02,4.537245367854813444e-02,2.654398233860879794e-02
1.012143320121649571e-02,1.430012447437297059e-02,2.153769531031539397e-02,7.272020194226069822e-02,1.338325968844730762e-02,2.704589577763498454e-02,4.284540222727676456e-02,5.543782222923530206e-02,4.811816417109204824e-02,3.960884945911257761e-03,1.058788116665636686e-01,6.624047597493599830e-03,2.356931978621454662e-02,2.158315065957876200e-02,3.216849675190385296e-03,1.189190863500755313e-01,5.320201399680531129e-02,2.639500741769626457e-02,4.074507795945975230e-02,5.141077500481656959e-02,1.907829609120350461e-02,1.579239762388329887e-02,7.623808851487809402e-02,5.559829010364417817e-02,5.836699651742703610e-02,3.662205123896153380e-02,6.932077622336206037e-03,1.263955559787389715e-01,8.861201922794464947e-02,1.077662056939371164e-02,1.411678493247717561e-02,1.319144459045422380e-02
6.285384147967110202e-02,5.304957654588812743e-03,7.239486332822633874e-02,3.516746361314794771e-03,2.215196771337500647e-02,6.955961274418075158e-02,1.517629012984595110e-03,5.737287348251948749e-03,7.574382099629409920e-03,8.778403765459971697e-02,8.661921308131264804e-03,2.959948635672736417e-02,4.569725972190605105e-03,3.388614942133935659e-02,1.343781122655809679e-01,3.586953730957575213e-03,4.350674950672544714e-03,1.869845706911499664e-02,2.788285596387503340e-03,1.157694726750539520e-02,2.229542478637283262e-02,4.754756314552110313e-02,4.204425793673957634e-03,2.707574373810736623e-02,6.790489308679397394e-03,3.219635672449850522e-02,4.120755430490783897e-03,4.843614202834758964e-03,6.419086220208414933e-03,1.026501530869042833e-01,9.589158471449414634e-02,4.851248145028654729e-03
7.172790827353495158e-02,1.837410293394984434e-02,3.978202374864809460e-03,4.138311510504447295e-03,2.680096850583051776e-02,5.137782184081440134e-02,9.576314834779678375e-03,6.333258242619897727e-03,8.107548922409324454e-02,4.887292541057617484e-02,8.975116172233248493e-03,3.563609557382496629e-02,4.679198961255143924e-03,4.702089359040902139e-02,2.238514043617966312e-02,2.156886716891786779e-02,7.905534939248368836e-03,3.656301390205051599e-02,6.465000463742220926e-02,2.892828823320493792e-02,7.564109035664362546e-02,3.128918063814329492e-02,3.990741488959801374e-03,1.337366505379029846e-02,6.316140942121570290e-02,4.398783854069070187e-02,3.422302094313990541e-03,5.806808600525039527e-03,6.329207720646617789e-03,1.274505492598878437e-02,2.855223359524509605e-02,2.915030205327475213e-02
1.067991856084711880e-02,1.962913211352663306e-02,1.462829538460396969e-02,7.553860242779124323e-02,1.107811081333812120e-02,1.255875205125837196e-02,5.198084357307091591e-02,1.024104219498435109e-01,5.311568682500544814e-02,3.577708316050220473e-03,1.335310035024803443e-01,3.579248452306023950e-03,5.180485465618038521e-02,9.457988843524675962e-03,2.336312593617544554e-03,1.468748129104162359e-01,6.378949623945379122e-02,3.106188135050091600e-02,3.643372717086774959e-02,3.823711800225484958e-02,1.035956328536876206e-02,3.868741100100212167e-03,1.188533681740662762e-01,4.126996453479997440e-02,2.942099973740290933e-02,3.233788202714982934e-02,2.452263693890899265e-02,1.602029229602791316e-01,9.469405918665328714e-02,6.033221628315346870e-03,5.316196425600345360e-03,2.427671867548804319e-02
2.814298888754694292e-02,4.512857622326329685e-03,1.737788734534700952e-02,4.481652693245500099e-03,2.052029266937158147e-02,2.256921194289199933e-02,2.853178816294288291e-03,6.546413381214585131e-03,7.154826331017530641e-03,5.511670097397897150e-02,9.350187840233926961e-03,1.274703667567949651e-02,5.063595979985865622e-03,1.769759592897940034e-02,3.442967011525432941e-02,3.528808723553942487e-03,4.994633776261900304e-03,1.782996636482883646e-02,3.974351162267649069e-03,4.811863177758051759e-03,1.055504100475247904e-02,3.930186617831572110e-02,4.809590962264615951e-03,1.766864487488417970e-02,5.665607730436693357e-03,1.439830192784369994e-02,2.398794483725184140e-03,6.176374499583971514e-03,5.763409075450484122e-03,4.746499937070926961e-02,2.921431896254388788e-02,3.473555136969572535e-03
4.944646301456941118e-02,2.510885228566524241e-03,4.711042030313326856e-03,1.286123346072817059e-02,2.149579277055090228e-03,2.007135225568177847e-02,2.663262996713923209e-03,4.914777927946903727e-03,3.366402079248693221e-03,5.808017958361912786e-02,2.851022804739892710e-04,9.800987919898931922e-02,2.746940541432182740e-03,2.662408611062416081e-02,2.198843008502394947e-02,2.504098475274322243e-03,3.344469045352578551e-03,7.883636642361965124e-03,1.371331438799950134e-02,3.875377741435801372e-03,1.090761314622849289e-02,8.986140351691485062e-02,2.550109996290104725e-03,5.445366187615873453e-03,3.867195723412313480e-03,2.013125301739760592e-02,1.501936323583434076e-03,2.770950546850234255e-03,3.793829792880311184e-03,4.492646250061534813e-02,2.675626482310624471e-02,1.393227916951908507e-02
1.050982894415355626e-02,1.139103118713505891e-01,2.271580940653468786e-02,5.953068602955098598e-02,7.393300881730155427e-02,2.471115743866702380e-02,7.524332735114459825e-02,6.816862977954721292e-02,8.170008157681633854e-02,1.527815607662713626e-04,3.186310519923317430e-02,6.596888017480855709e-03,6.678209388323452789e-02,1.739946732570888527e-02,3.536191701838000204e-03,1.460769896389225164e-01,2.607568546080896166e-02,4.891694242121773922e-02,8.405492749494514193e-02,8.963123656497647834e-03,1.007211756030813032e-01,1.534015656658631148e-02,1.390620438118347069e-01,4.489361745386978575e-02,6.195291719380794510e-02,1.338638440975846791e-02,7.705230750708380594e-02,1.650784398424841315e-02,4.327859532081993615e-02,8.886153067589035864e-03,1.016396322772953123e-02,5.597202839041118955e-02
5.526492371332688593e-03,6.549396116960408409e-02,7.192438319704692884e-02,1.216388651258314309e-02,2.216730546289890844e-02,4.215150989350806114e-03,4.763228095512039850e-02,6.304804490500966023e-03,5.067843710486105713e-02,6.249215904475178586e-03,9.110563877387543169e-03,3.472856062971450830e-02,8.148038216931682842e-02,3.945107225258104484e-03,7.823167342173045768e-03,3.999213936578926987e-03,4.204950828012971736e-02,6.270971610938268041e-03,7.144069287403913456e-03,5.875415554505337978e-02,8.334423665821693444e-03,2.717416723475068324e-03,4.365196281047350330e-03,1.738270956798595654e-02,6.124758406772197461e-02,6.495257448552831103e-03,4.873355445520835723e-03,5.703132712672553256e-02,7.219085739489984090e-03,2.847973007671323817e-03,1.357628701087864112e-02,7.246933967522500852e-02
3.688760501424652796e-03,1.915171363109879898e-02,1.403554077729967861e-02,7.464599396224205763e-02,5.072238064809488252e-03,6.862154811290495371e-03,4.004370507695986098e-02,5.061218274771225184e-02,5.200819637084936470e-02,5.023843292600039742e-03,1.058744571823512087e-01,5.310854257456571088e-03,2.552085769544253785e-02,3.190049942739659264e-03,2.127950115742456832e-03,1.207141896248835611e-01,5.478760158950387454e-02,1.734999850689711645e-02,2.352862657246924949e-02,3.184485522591695705e-02,9.044948929800348397e-03,4.570277753196961591e-03,7.689447577154608082e-02,2.585144155142246949e-02,2.728547794120775999e-02,2.034337941118427584e-02,3.218484624363123891e-03,1.291508190885688190e-01,9.332152134839849511e-02,7.802110248863877544e-03,6.705477722250189829e-03,6.177428869249646654e-03
6.371158873826234491e-03,1.756990784223134289e-02,8.059351985505990371e-03,2.666998471060547105e-02,3.216512291156861658e-02,2.277602277931873448e-02,2.471280942177545362e-02,4.180614826844578080e-02,7.779823452123115803e-03,3.412721867815051574e-02,4.301340522508673853e-02,4.926667070870176073e-03,1.501199702371485561e-02,6.978207203149877288e-03,7.483328502879437773e-03,2.062123570608035555e-02,4.139953041698034297e-02,2.904380428997482486e-02,4.708939070026528506e-03,2.087284566356614832e-03,4.523186663214493961e-03,6.132352648285807617e-03,1.591997233656623420e-02,2.577244318356749359e-02,7.341018078403479391e-03,1.862395207637379188e-02,7.691994633110990631e-02,5.583802585629642212e-02,9.225391816603496775e-02,5.124845347541677129e-03,1.564276936613546998e-04,2.058259084619018173e-04
8.761066465326160929e-03,6.315721226096598744e-03,4.291795914692610875e-03,5.756623077784518705e-02,2.698431391652911585e-02,6.281483533791378318e-04,4.760453033054548588e-02,6.488732580826837848e-02,8.032801374165966443e-03,4.569538364855234291e-03,7.351994546828409527e-02,1.087086892422315862e-03,5.002666517396071877e-02,2.782012580658085182e-02,1.011371625321416667e-03,1.949837757386758963e-02,1.592961330679846729e-02,5.230377327438506807e-02,3.134261862879005739e-02,7.839601179181384868e-03,7.270965505850441289e-03,9.017115151529338582e-03,5.597864398970674171e-02,2.873894442098971769e-02,9.269826361994732908e-03,2.832633636046939796e-02,1.575238144789800065e-01,2.545354781639519101e-02,4.111169160785037302e-02,9.539631711164073616e-03,9.698669706453911035e-04,2.635970694924883589e-02
3.602824316996572351e-02,3.870825212583694185e-03,1.876424306821171568e-03,2.688416054688051293e-03,4.838323658046730230e-03,1.954559571219784825e-02,4.796430146667958992e-03,4.408977927796511181e-03,6.461041005918458265e-03,4.082818620862927600e-02,2.745617722359545120e-03,8.056398174404030832e-02,3.869690920340709307e-03,1.730653671871628871e-02,9.706565029806029504e-03,3.023954716710531773e-03,5.716153528661655110e-03,7.651203429369148393e-03,1.157471296914339663e-02,3.224607755558868069e-03,3.281032631977300919e-03,6.478340840027094205e-02,3.931037063484943937e-03,4.230983941597498549e-03,5.948673374402420333e-03,1.185145051976605260e-02,3.258004112964085243e-03,3.702735069833416794e-03,5.012279333809365259e-03,2.755754871622669716e-02,1.788075105770620815e-02,1.300675237847396734e-02
4.813595711371821198e-03,1.105296788273660014e-01,1.414590570704259836e-02,4.165216647510419645e-02,6.544495974715103248e-02,1.153552963532086632e-02,6.519634457662239202e-02,8.947134690717864491e-02,7.712497631084005989e-02,8.970014126415326236e-03,6.222756872429478781e-02,7.572657606624659359e-03,9.460210067786373189e-02,6.371337122526465890e-03,2.821427124839118259e-03,1.186238211491968952e-01,2.816155399707901894e-02,3.926320242280229716e-02,5.931022743495656391e-02,7.373723539897294836e-03,3.169494956682197134e-02,4.448877679891065709e-03,1.570271724219187981e-01,3.695119896096239059e-02,2.257260928128030503e-02,6.542369767913891465e-03,1.009690710673685488e-01,1.431125128435186376e-02,3.896470470206796211e-02,9.592815143782774945e-03,4.616063558926524965e-03,2.432009935155958480e-02
