2.040816326530612429e-03,8.163265306122448328e-02,1.224489795918367284e-02,4.489795918367346650e-02,2.653061224489795811e-02,8.163265306122449716e-03,2.040816326530612429e-03,1.836734693877551186e-02,2.040816326530612082e-02,1.020408163265306041e-02,2.040816326530612082e-02,6.530612244897959773e-02,3.469387755102040782e-02,1.632653061224489943e-02,2.040816326530612429e-03,1.224489795918367284e-02,0.000000000000000000e+00,3.673469387755102372e-02,8.163265306122449716e-03,0.000000000000000000e+00,2.040816326530612082e-02,2.653061224489795811e-02,1.224489795918367284e-02,4.081632653061224858e-03,6.122448979591836420e-03,2.040816326530612429e-03,4.081632653061224858e-03,2.040816326530612082e-02,1.020408163265306041e-02,2.448979591836734568e-02,2.040816326530612429e-03,2.040816326530612082e-02,4.081632653061224858e-03,2.040816326530612429e-03,2.653061224489795811e-02,4.081632653061224858e-03,0.000000000000000000e+00,2.040816326530612082e-02,1.224489795918367284e-02,1.020408163265306041e-02,1.428571428571428527e-02,1.020408163265306041e-02,3.061224489795918297e-02,1.428571428571428527e-02,1.224489795918367284e-02,0.000000000000000000e+00,1.428571428571428527e-02,8.163265306122449716e-03,2.040816326530612429e-03,2.040816326530612429e-03,2.040816326530612429e-03,8.163265306122448328e-02,1.020408163265306041e-02,0.000000000000000000e+00,1.020408163265306041e-02,4.285714285714285754e-02,4.081632653061224858e-03,2.244897959183673325e-02,1.020408163265306041e-02,6.122448979591836420e-03,4.081632653061224858e-03,2.040816326530612429e-03,2.040816326530612082e-02,1.224489795918367284e-02,4.081632653061224858e-03,4.081632653061224858e-03
0.000000000000000000e+00,2.020202020202020374e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.020202020202020374e-02,0.000000000000000000e+00,2.020202020202020374e-02,0.000000000000000000e+00,2.020202020202020374e-02,0.000000000000000000e+00,1.818181818181818232e-01,1.515151515151515194e-01,1.212121212121212155e-01,3.030303030303030387e-02,3.030303030303030387e-02,0.000000000000000000e+00,9.090909090909091161e-02,6.060606060606060774e-02,0.000000000000000000e+00,1.010101010101010187e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.020202020202020374e-02,4.040404040404040747e-02,7.070707070707070441e-02,2.020202020202020374e-02,0.000000000000000000e+00,1.010101010101010187e-02,0.000000000000000000e+00,2.020202020202020374e-02,0.000000000000000000e+00,2.020202020202020374e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.020202020202020374e-02,0.000000000000000000e+00,1.010101010101010187e-02,1.010101010101010187e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.663893510815307860e-03,4.159733777038269326e-02,1.663893510815307860e-03,2.495840266222961595e-02,1.331114808652246288e-02,1.663893510815307860e-03,1.164725457570715481e-02,6.655574043261231441e-03,0.000000000000000000e+00,1.830282861896838711e-02,3.327787021630615721e-03,2.995008319467554192e-02,8.319467554076538651e-03,3.327787021630615721e-03,1.663893510815307860e-03,8.319467554076538651e-03,1.164725457570715481e-02,3.161397670549084826e-02,9.983361064891846728e-03,1.164725457570715481e-02,6.655574043261231441e-03,5.158069883527454519e-02,1.331114808652246288e-02,1.164725457570715481e-02,1.497504159733777096e-02,6.655574043261231441e-03,1.497504159733777096e-02,9.983361064891846728e-03,6.655574043261231441e-03,4.326123128119800654e-02,6.655574043261231441e-03,1.830282861896838711e-02,5.158069883527454519e-02,6.655574043261231441e-03,3.161397670549084826e-02,6.655574043261231441e-03,6.655574043261231441e-03,9.983361064891846728e-03,3.161397670549084826e-02,1.164725457570715481e-02,6.655574043261231441e-03,3.327787021630615721e-03,3.327787021630615460e-02,9.983361064891846728e-03,4.991680532445923364e-03,1.331114808652246288e-02,4.326123128119800654e-02,3.327787021630615721e-03,1.497504159733777096e-02,1.164725457570715481e-02,6.655574043261231441e-03,5.490848585690515787e-02,9.983361064891846728e-03,4.991680532445923364e-03,1.830282861896838711e-02,2.163061564059900327e-02,3.327787021630615721e-03,1.164725457570715481e-02,2.329450915141430961e-02,6.655574043261231441e-03,1.830282861896838711e-02,2.329450915141430961e-02,2.495840266222961595e-02,8.319467554076538651e-03,1.331114808652246288e-02,3.327787021630615721e-03
3.963759909399773226e-03,2.434881087202718161e-02,2.831257078142695224e-03,1.302378255945639898e-02,6.795016987542468884e-03,3.963759909399773226e-03,1.698754246885617221e-03,6.795016987542468884e-03,2.831257078142695224e-03,5.096262740656851663e-03,1.132502831257078220e-03,1.528878822197055412e-02,2.831257078142695224e-03,5.662514156285391098e-04,1.132502831257078220e-03,3.963759909399773226e-03,6.228765571913930099e-03,6.228765571913930099e-03,2.265005662514156439e-03,1.698754246885617221e-03,5.662514156285391098e-04,4.756511891279727872e-02,4.530011325028312878e-03,2.831257078142695224e-03,3.963759909399773573e-02,2.548131370328425918e-02,7.361268403171007668e-03,4.530011325028312878e-03,1.132502831257078220e-03,8.493771234428085237e-03,2.265005662514156439e-03,5.096262740656851663e-03,9.626274065685164541e-03,1.698754246885617221e-03,1.245753114382786020e-02,5.662514156285391098e-04,2.265005662514156439e-03,9.060022650056625756e-03,1.698754246885617047e-02,3.963759909399773226e-03,5.096262740656851663e-03,4.530011325028312878e-03,3.510758776896942546e-02,7.361268403171007668e-03,1.132502831257078220e-03,2.265005662514156179e-02,2.321630804077010057e-02,4.530011325028312878e-03,5.096262740656851663e-03,7.927519818799546453e-03,3.963759909399773226e-03,1.857304643261608046e-01,2.887882219705549189e-02,1.868629671574179030e-02,1.812004530011325151e-02,1.183465458663646719e-01,2.095130237825594544e-02,7.248018120045300605e-02,1.245753114382786020e-02,5.096262740656851663e-03,1.019252548131370333e-02,4.530011325028312878e-03,2.038505096262740665e-02,1.812004530011325151e-02,1.812004530011325151e-02,8.493771234428085237e-03
4.065040650406504495e-03,2.439024390243902524e-02,0.000000000000000000e+00,8.130081300813008990e-03,0.000000000000000000e+00,4.065040650406504495e-03,8.130081300813008990e-03,4.065040650406504495e-03,4.065040650406504495e-03,2.032520325203251987e-02,0.000000000000000000e+00,2.439024390243902524e-02,8.130081300813008990e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.065040650406504495e-03,8.130081300813008990e-03,4.471544715447154511e-02,1.626016260162601798e-02,0.000000000000000000e+00,4.065040650406504495e-03,2.439024390243902524e-02,1.219512195121951262e-02,4.065040650406504495e-03,4.065040650406504495e-03,0.000000000000000000e+00,8.130081300813008990e-03,8.130081300813008990e-03,0.000000000000000000e+00,2.032520325203251987e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.219512195121951262e-02,0.000000000000000000e+00,6.504065040650407192e-02,2.439024390243902524e-02,2.032520325203251987e-02,8.130081300813008990e-03,7.317073170731706877e-02,2.439024390243902524e-02,2.032520325203251987e-02,1.219512195121951262e-02,5.284552845528455584e-02,1.626016260162601798e-02,1.626016260162601798e-02,1.219512195121951262e-02,6.504065040650407192e-02,0.000000000000000000e+00,8.130081300813008990e-03,2.439024390243902524e-02,2.845528455284552713e-02,2.032520325203251987e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.032520325203251987e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.130081300813008990e-03,4.065040650406504495e-03,0.000000000000000000e+00,2.439024390243902524e-02,6.504065040650407192e-02,8.130081300813008990e-03,6.910569105691057035e-02,2.845528455284552713e-02
3.337041156840934563e-03,4.449388209121245968e-02,2.224694104560622897e-03,2.558398220244716484e-02,1.446051167964404818e-02,4.449388209121245795e-03,1.223581757508342659e-02,1.112347052280311492e-02,0.000000000000000000e+00,1.890989988876529485e-02,1.112347052280311449e-03,3.337041156840934563e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.337041156840934563e-03,6.674082313681869126e-03,1.112347052280311449e-03,2.224694104560622897e-03,3.337041156840934563e-03,4.671857619577308302e-02,5.561735261401557461e-03,5.561735261401557461e-03,3.225806451612903136e-02,1.446051167964404818e-02,5.561735261401557461e-03,2.224694104560622897e-03,0.000000000000000000e+00,1.779755283648498318e-02,1.112347052280311449e-03,1.223581757508342659e-02,2.002224694104560651e-02,5.561735261401557461e-03,2.558398220244716484e-02,1.112347052280311449e-03,0.000000000000000000e+00,2.002224694104560651e-02,1.557285873192435985e-02,5.561735261401557461e-03,1.446051167964404818e-02,7.786429365962179924e-03,2.669632925472747650e-02,2.224694104560622897e-03,1.112347052280311449e-03,2.002224694104560651e-02,2.892102335928809637e-02,8.898776418242491590e-03,6.674082313681869126e-03,7.786429365962179924e-03,3.337041156840934563e-03,1.624026696329254615e-01,1.890989988876529485e-02,1.557285873192435985e-02,2.113459399332591818e-02,9.343715239154616603e-02,8.898776418242491590e-03,5.339265850945495301e-02,2.002224694104560651e-02,1.001112347052280326e-02,4.449388209121245795e-03,1.112347052280311492e-02,2.113459399332591818e-02,1.557285873192435985e-02,1.557285873192435985e-02,5.561735261401557461e-03
5.272407732864674984e-03,7.205623901581721669e-02,5.272407732864674984e-03,4.920913884007029754e-02,3.690685413005272142e-02,7.029876977152899400e-03,1.054481546572934997e-02,1.054481546572934997e-02,0.000000000000000000e+00,1.405975395430579880e-02,5.272407732864674984e-03,5.272407732864674984e-02,1.757469244288225110e-02,3.514938488576449700e-03,1.054481546572934997e-02,1.933216168717047379e-02,1.054481546572934997e-02,3.866432337434094757e-02,5.272407732864674984e-03,8.787346221441125552e-03,1.230228471001757438e-02,2.460456942003514877e-02,8.787346221441125552e-03,3.514938488576449700e-03,7.029876977152899400e-03,1.757469244288224850e-03,7.029876977152899400e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.933216168717047379e-02,1.230228471001757438e-02,5.272407732864674984e-03,2.108963093145869994e-02,7.029876977152899400e-03,5.096660808435852369e-02,1.054481546572934997e-02,1.230228471001757438e-02,1.230228471001757438e-02,2.811950790861159760e-02,1.230228471001757438e-02,1.230228471001757438e-02,8.787346221441125552e-03,2.811950790861159760e-02,8.787346221441125552e-03,7.029876977152899400e-03,7.029876977152899400e-03,3.866432337434094757e-02,3.514938488576449700e-03,8.787346221441125552e-03,1.581722319859402495e-02,8.787346221441125552e-03,4.569420035149385217e-02,5.272407732864674984e-03,1.757469244288224850e-03,1.054481546572934997e-02,2.284710017574692609e-02,3.514938488576449700e-03,1.230228471001757438e-02,1.757469244288225110e-02,5.272407732864674984e-03,1.405975395430579880e-02,8.787346221441125552e-03,2.987697715289982375e-02,3.514938488576449700e-03,2.108963093145869994e-02,1.054481546572934997e-02
4.065040650406504495e-03,7.317073170731706877e-02,8.130081300813008990e-03,5.284552845528455584e-02,4.065040650406503975e-02,0.000000000000000000e+00,1.219512195121951262e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.219512195121951262e-02,1.626016260162601798e-02,4.065040650406503975e-02,8.130081300813008990e-03,0.000000000000000000e+00,8.130081300813008990e-03,2.032520325203251987e-02,0.000000000000000000e+00,4.471544715447154511e-02,1.219512195121951262e-02,8.130081300813008990e-03,1.219512195121951262e-02,4.065040650406504495e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.130081300813008990e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.845528455284552713e-02,1.219512195121951262e-02,4.065040650406504495e-03,5.691056910569105426e-02,1.626016260162601798e-02,7.723577235772358107e-02,2.845528455284552713e-02,1.626016260162601798e-02,1.626016260162601798e-02,2.439024390243902524e-02,4.065040650406504495e-03,4.065040650406504495e-03,4.065040650406504495e-03,3.252032520325203596e-02,1.219512195121951262e-02,1.219512195121951262e-02,0.000000000000000000e+00,4.065040650406503975e-02,0.000000000000000000e+00,8.130081300813008990e-03,3.252032520325203596e-02,0.000000000000000000e+00,2.439024390243902524e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.219512195121951262e-02,8.130081300813008990e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.032520325203251987e-02,4.065040650406504495e-03,8.130081300813008990e-03,2.439024390243902524e-02,2.439024390243902524e-02,0.000000000000000000e+00,4.065040650406503975e-02,1.626016260162601798e-02
0.000000000000000000e+00,1.238670694864048294e-01,0.000000000000000000e+00,1.027190332326284039e-01,9.063444108761328777e-02,0.000000000000000000e+00,1.510574018126888303e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.114803625377643589e-02,3.021148036253776432e-03,3.927492447129909275e-02,1.208459214501510573e-02,3.021148036253776432e-03,6.042296072507552865e-03,1.812688821752266033e-02,6.042296072507552865e-03,4.833836858006042292e-02,9.063444108761330165e-03,1.510574018126888303e-02,6.042296072507552865e-03,1.812688821752266033e-02,1.208459214501510573e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.021148036253776432e-03,3.021148036253776432e-03,0.000000000000000000e+00,3.021148036253776606e-02,3.021148036253776432e-03,6.042296072507552865e-03,2.416918429003021146e-02,3.021148036253776432e-03,3.927492447129909275e-02,1.510574018126888303e-02,9.063444108761330165e-03,1.510574018126888303e-02,2.114803625377643589e-02,9.063444108761330165e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.229607250755287179e-02,2.114803625377643589e-02,9.063444108761330165e-03,6.042296072507552865e-03,2.416918429003021146e-02,6.042296072507552865e-03,0.000000000000000000e+00,1.510574018126888303e-02,0.000000000000000000e+00,3.323262839879154162e-02,9.063444108761330165e-03,0.000000000000000000e+00,6.042296072507552865e-03,1.510574018126888303e-02,9.063444108761330165e-03,3.021148036253776432e-03,1.208459214501510573e-02,6.042296072507552865e-03,3.021148036253776432e-03,1.208459214501510573e-02,1.812688821752266033e-02,3.021148036253776432e-03,1.208459214501510573e-02,3.021148036253776432e-03
0.000000000000000000e+00,4.087193460490462851e-03,0.000000000000000000e+00,1.362397820163487689e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.724795640326975379e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.724795640326975379e-03,0.000000000000000000e+00,4.087193460490462851e-03,1.362397820163487689e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.724795640326975379e-03,1.362397820163487689e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.362397820163487689e-03,2.997275204359672873e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.316076294277929007e-02,2.043596730245231599e-02,1.362397820163487689e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.811989100817438664e-03,0.000000000000000000e+00,6.811989100817438664e-03,1.089918256130790152e-02,2.724795640326975379e-03,2.452316076294278058e-02,0.000000000000000000e+00,1.362397820163487689e-03,1.771117166212534191e-02,1.089918256130790152e-02,5.449591280653950758e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.907356948228882895e-02,2.724795640326975379e-03,1.362397820163487689e-03,1.362397820163487733e-02,3.269754768392370281e-02,2.724795640326975379e-03,8.174386920980925703e-03,1.907356948228882895e-02,2.724795640326975379e-03,2.220708446866485053e-01,1.907356948228882895e-02,1.362397820163487733e-02,2.997275204359672873e-02,1.525885558583106316e-01,1.907356948228882895e-02,9.673024523160762833e-02,3.405994550408719679e-02,2.043596730245231599e-02,6.811989100817438664e-03,4.087193460490462851e-03,3.405994550408719679e-02,2.861035422343324169e-02,2.588555858310626762e-02,6.811989100817438664e-03
