9.446754931068201966e-02,0.000000000000000000e+00,3.410349503518816244e-02,6.085412456607542037e-04,0.000000000000000000e+00,2.137928214978023767e-01,1.375509070940115208e-01,0.000000000000000000e+00,1.962448493764035184e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.411625649889441947e-01,1.306545249789844709e-01,0.000000000000000000e+00,7.488916860742939052e-02,3.721738908417668930e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.272602659695709904e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.699023158986280979e-02,0.000000000000000000e+00,2.494617670929912545e-01,2.428092108212433209e-02,2.909140536371045832e-03,6.550365871430215148e-02,3.366390882119640274e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.871050944548772743e-01,1.782828782733801923e-02,1.748536998755287689e-02,2.931312331700687557e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.320628385560703187e-03,2.917557277425129186e-02,1.562563044874015483e-01,1.636516045037332209e-02,1.596565858145425343e-02,0.000000000000000000e+00,5.344293192096327000e-02,1.077258167047342868e-01,1.938843310074147078e-02,1.582145256553916246e-01,3.130602725441048936e-04,5.100264512635559883e-02,9.040757545174454846e-02,1.079432959084134502e-01,2.794505373071237697e-01,9.041104263629315407e-02,1.493360598383643156e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.181071004669527635e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.934239938178093358e-03,0.000000000000000000e+00,1.018947366297083823e-01,5.413137579780681607e-02,0.000000000000000000e+00,4.759764640421908916e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.681790429126953368e-01,1.144781722014462827e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.794918163503399736e-03,0.000000000000000000e+00,3.474420784187657457e-02,1.053154066432497593e-01,6.804722945870452303e-03,9.393277425472792985e-02,0.000000000000000000e+00,5.206551025165946818e-03,9.840157512261392403e-02,6.402767734436257650e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.379836875904978999e-01,1.051043502952070385e-02,4.816524086478012751e-02,1.014066233385656560e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.890912896774468110e-02,1.021750617505713526e-01,2.341869874111849313e-04,3.958887715354410947e-02,4.078792751968700336e-03,2.305787865208501486e-02,1.700482154422422454e-01,0.000000000000000000e+00,1.441715543249950382e-01,4.369972906517151368e-02,9.016152746560505971e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.215730145954919239e-01,0.000000000000000000e+00,1.052624030998476276e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.353967138293517447e-02,8.672251872534330339e-04,0.000000000000000000e+00,1.121161986777487489e-03,0.000000000000000000e+00,7.377786830043321642e-02,5.091180113407312025e-02,0.000000000000000000e+00,6.605735680716827429e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.079298909029845210e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.637151393550815404e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.493472040673615846e-04,0.000000000000000000e+00,1.883333512066199533e-01,7.321088239712176225e-03,0.000000000000000000e+00,7.655345108129253673e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.700667192858184712e-03,2.095660520956666717e-01,6.541621693219819289e-02,1.934641624414829841e-01,2.101714135436257708e-02,0.000000000000000000e+00,4.513586879032119650e-03,2.066321603849915686e-02,7.250102833772791022e-02,0.000000000000000000e+00,6.546348525185939626e-02,3.091189510307258415e-01,2.323396626656694039e-02,1.722210547492349910e-03,3.221495703644928349e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.895470396703409388e-02,1.198673516674740730e-01,1.962329445695046651e-02,1.481397662401608972e-01,0.000000000000000000e+00,8.487698127358403021e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.076704568531807793e-02,0.000000000000000000e+00,1.903597406000140380e-02,5.514532502769512595e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.800067957138431818e-02,2.604818914291741616e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.503479840763446679e-02,1.094032015069379832e-01,4.054478451174594461e-03,8.485141575711249370e-03,2.423915795785856492e-03,1.195047297352034611e-02,1.054026237551897033e-01,0.000000000000000000e+00,1.584368689840275624e-01,0.000000000000000000e+00,5.282916855806693568e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.998805008591266530e-01,0.000000000000000000e+00,1.322292206978259443e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.448404397720073900e-02,0.000000000000000000e+00,7.269176201938688017e-04,1.151677712461315027e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.019478596601414433e-01,4.760414810278640330e-02,9.485730167693367382e-03,1.864699730064914573e-01,1.617430794944041406e-01,0.000000000000000000e+00,3.598049960122044061e-02,3.133908937687775176e-02,5.076268769666662101e-02,0.000000000000000000e+00,7.749310198565142983e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.589196054748465103e-03,3.002077475404578422e-02,3.753702061281580932e-02,0.000000000000000000e+00,3.416258922447635432e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.978464518686745832e-02,6.514373633892303617e-02,0.000000000000000000e+00,2.113379561394876649e-01,7.886186555479250682e-02,2.280622295806886482e-02,7.985213336702358389e-03,3.009514591067324451e-03,0.000000000000000000e+00,6.319754804777917394e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.705855352203541786e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.501768852252978459e-01,1.084090882309839653e-02,0.000000000000000000e+00,3.715041261391889560e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
