2.431610942249240112e-02,2.127659574468085055e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.039513677811550140e-03,3.343465045592704937e-02,3.039513677811550140e-03,3.039513677811550227e-02,6.079027355623100280e-03,0.000000000000000000e+00,3.039513677811550140e-03,0.000000000000000000e+00,4.559270516717325167e-02,6.079027355623100280e-03,3.647416413373859995e-02,2.735562310030395169e-02,1.823708206686929997e-02,6.079027355623100280e-03,1.215805471124620056e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.039513677811550140e-03,6.079027355623100280e-03,0.000000000000000000e+00,6.079027355623100454e-02,5.471124620060790339e-02,3.039513677811550140e-03,3.039513677811550140e-03,3.343465045592704937e-02,1.823708206686929997e-02,9.118541033434649987e-03,3.039513677811550140e-03,3.039513677811550140e-03,1.519756838905775113e-02,1.215805471124620056e-02,2.127659574468085055e-02,6.079027355623100280e-03,3.039513677811550140e-03,9.118541033434649987e-03,3.039513677811550140e-03,6.079027355623100280e-03,6.079027355623100280e-03,3.039513677811550140e-03,0.000000000000000000e+00,3.343465045592704937e-02,3.039513677811550140e-03,3.039513677811550227e-02,6.079027355623100280e-03,0.000000000000000000e+00,3.039513677811550140e-03,0.000000000000000000e+00,4.863221884498480224e-02,6.079027355623100280e-03,3.647416413373859995e-02,2.735562310030395169e-02,1.823708206686929997e-02,6.079027355623100280e-03,1.215805471124620056e-02,0.000000000000000000e+00,3.039513677811550140e-03,6.686930091185409875e-02,4.863221884498480224e-02,6.079027355623100280e-03,6.079027355623100280e-03,3.039513677811550140e-03,9.118541033434649987e-03,6.079027355623100280e-03,3.039513677811550140e-03,3.039513677811550140e-03,2.431610942249240112e-02,3.039513677811550140e-03,1.519756838905775113e-02,1.215805471124620056e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.508771929824561209e-02,1.403508771929824483e-01,1.228070175438596423e-01,0.000000000000000000e+00,3.508771929824561209e-02,1.754385964912280604e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.754385964912280604e-02,1.754385964912280604e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.508771929824561209e-02,3.508771929824561209e-02,1.754385964912280604e-02,1.754385964912280604e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.754385964912280604e-02,3.508771929824561209e-02,1.754385964912280604e-02,1.754385964912280604e-02,1.754385964912280604e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.403508771929824483e-01,1.228070175438596423e-01,0.000000000000000000e+00,3.508771929824561209e-02,1.754385964912280604e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.263157894736841813e-02,3.508771929824561209e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.512287334593572820e-02,1.512287334593572820e-02,1.323251417769376152e-02,9.451795841209829907e-03,2.457466918714555637e-02,1.323251417769376152e-02,3.780718336483932050e-03,1.890359168241966025e-03,5.671077504725898291e-03,2.268431001890359316e-02,3.780718336483932050e-03,9.451795841209829907e-03,2.835538752362948972e-02,5.671077504725898291e-03,7.561436672967864099e-03,1.134215500945179658e-02,2.457466918714555637e-02,9.451795841209829907e-03,9.451795841209829907e-03,9.451795841209829907e-03,1.890359168241965981e-02,3.780718336483932050e-03,9.451795841209829907e-03,1.890359168241966025e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.890359168241966025e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.701323251417769314e-02,1.701323251417769314e-02,2.268431001890359316e-02,1.134215500945179658e-02,4.914933837429111274e-02,2.079395085066162649e-02,1.512287334593572820e-02,1.134215500945179658e-02,1.512287334593572820e-02,3.780718336483932050e-03,7.561436672967864099e-03,5.671077504725898291e-03,1.890359168241965981e-02,5.671077504725898291e-03,2.079395085066162649e-02,9.451795841209829907e-03,3.780718336483932050e-03,1.890359168241966025e-03,1.512287334593572820e-02,5.671077504725898291e-03,3.591682419659735642e-02,3.780718336483932050e-03,1.323251417769376152e-02,4.158790170132325298e-02,1.323251417769376152e-02,7.561436672967864099e-03,1.323251417769376152e-02,3.024574669187145640e-02,1.134215500945179658e-02,1.134215500945179658e-02,9.451795841209829907e-03,2.268431001890359316e-02,5.671077504725898291e-03,9.451795841209829907e-03,1.890359168241966025e-03,5.671077504725898291e-03,3.969754253308128283e-02,3.024574669187145640e-02,2.646502835538752305e-02,1.512287334593572820e-02,3.780718336483932050e-03,9.451795841209829907e-03,3.780718336483932050e-03,3.780718336483932050e-03,2.268431001890359316e-02,2.646502835538752305e-02,7.561436672967864099e-03,9.451795841209829907e-03,7.561436672967864099e-03
1.145552560646900288e-02,9.433962264150943036e-03,4.043126684636118816e-03,6.738544474393531360e-04,4.582210242587601151e-02,1.212938005390835558e-02,3.234501347708895053e-02,2.695417789757412544e-02,1.347708894878706272e-03,6.738544474393531360e-03,2.021563342318059408e-03,4.043126684636118816e-03,7.412398921832884062e-03,0.000000000000000000e+00,1.347708894878706272e-03,5.390835579514825088e-03,1.415094339622641542e-02,2.695417789757412544e-03,9.433962264150943036e-03,6.738544474393531360e-03,1.684636118598382623e-02,4.716981132075471518e-03,6.064690026954177790e-03,6.738544474393531360e-04,2.560646900269541656e-02,2.493261455525606560e-02,3.369272237196765680e-03,5.390835579514825088e-03,6.738544474393531360e-04,1.549865229110512083e-02,1.347708894878706272e-02,6.064690026954177790e-03,2.695417789757412544e-03,6.199460916442048330e-02,1.684636118598382623e-02,4.177897574123989183e-02,3.436657681940701037e-02,7.412398921832884062e-03,4.043126684636118816e-03,1.347708894878706272e-03,5.390835579514825088e-03,1.010781671159029574e-02,3.369272237196765680e-03,1.954177897574124051e-02,4.043126684636118816e-03,1.347708894878706272e-02,9.433962264150943036e-03,1.415094339622641542e-02,2.021563342318059408e-03,7.412398921832884062e-03,2.021563342318059408e-03,4.716981132075471518e-03,8.760107816711590334e-03,6.738544474393531360e-04,2.021563342318059408e-03,5.390835579514825088e-03,1.549865229110512083e-02,3.369272237196765680e-03,1.010781671159029574e-02,7.412398921832884062e-03,2.223719676549865132e-02,5.390835579514825088e-03,6.738544474393531360e-03,6.738544474393531360e-04,6.738544474393531360e-04,1.091644204851752037e-01,9.097035040431267205e-02,5.390835579514825088e-03,8.760107816711590334e-03,6.064690026954177790e-03,2.291105121293800576e-02,1.415094339622641542e-02,2.021563342318059408e-03,4.043126684636118816e-03,1.954177897574124051e-02,1.347708894878706272e-03,1.819407008086253510e-02,1.482479784366576812e-02
1.226993865030674875e-02,9.202453987730061999e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.226993865030674875e-02,9.202453987730061999e-03,3.067484662576687188e-03,3.067484662576687188e-03,0.000000000000000000e+00,1.226993865030674875e-02,1.226993865030674875e-02,0.000000000000000000e+00,1.226993865030674875e-02,0.000000000000000000e+00,3.067484662576687188e-03,9.202453987730061999e-03,6.748466257668711554e-02,4.907975460122699501e-02,6.134969325153374377e-03,6.134969325153374377e-03,5.214723926380367830e-02,2.760736196319018426e-02,2.147239263803681075e-02,1.840490797546012400e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.067484662576687188e-03,9.202453987730061999e-03,9.202453987730061999e-03,1.226993865030674875e-02,9.202453987730061999e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.226993865030674875e-02,9.202453987730061999e-03,3.067484662576687188e-03,3.067484662576687188e-03,0.000000000000000000e+00,6.134969325153374377e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.453987730061349751e-02,1.840490797546012400e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.202453987730061999e-03,3.067484662576687188e-03,1.840490797546012400e-02,1.840490797546012400e-02,0.000000000000000000e+00,1.226993865030674875e-02,0.000000000000000000e+00,3.067484662576687188e-03,9.202453987730061999e-03,7.361963190184049599e-02,5.521472392638036852e-02,6.134969325153374377e-03,6.134969325153374377e-03,5.828220858895705181e-02,3.067484662576687102e-02,2.147239263803681075e-02,1.840490797546012400e-02,1.226993865030674875e-02,1.226993865030674875e-02,1.226993865030674875e-02,0.000000000000000000e+00,3.067484662576687188e-03,0.000000000000000000e+00,3.374233128834355777e-02,2.147239263803681075e-02,1.533742331288343551e-02,9.202453987730061999e-03,3.374233128834355777e-02,3.067484662576687102e-02,3.067484662576687188e-03,3.067484662576687188e-03
1.741654571843250995e-02,1.741654571843250995e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.208998548621190050e-02,1.015965166908563110e-02,2.757619738751814278e-02,2.467343976777939055e-02,0.000000000000000000e+00,1.596516690856313384e-02,2.902757619738751804e-03,1.161103047895500721e-02,1.451378809869375945e-02,2.902757619738751804e-03,4.354136429608127488e-03,5.805515239477503607e-03,2.177068214804063831e-02,1.451378809869375902e-03,1.741654571843250995e-02,1.161103047895500721e-02,1.306240928882438333e-02,4.354136429608127488e-03,4.354136429608127488e-03,0.000000000000000000e+00,1.015965166908563110e-02,1.015965166908563110e-02,1.451378809869375902e-03,4.354136429608127488e-03,0.000000000000000000e+00,2.612481857764876667e-02,2.612481857764876667e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.950653120464441392e-02,1.451378809869375945e-02,4.063860667634252438e-02,3.338171262699564379e-02,7.256894049346879726e-03,2.902757619738751804e-03,0.000000000000000000e+00,1.015965166908563110e-02,5.805515239477503607e-03,1.451378809869375902e-03,1.306240928882438333e-02,1.451378809869375902e-03,1.015965166908563110e-02,7.256894049346879726e-03,1.596516690856313384e-02,4.354136429608127488e-03,1.741654571843250995e-02,2.902757619738751804e-03,1.161103047895500721e-02,1.741654571843250995e-02,2.902757619738751804e-03,5.805515239477503607e-03,5.805515239477503607e-03,2.757619738751814278e-02,1.451378809869375902e-03,2.177068214804063831e-02,1.451378809869375945e-02,1.451378809869375945e-02,4.354136429608127488e-03,5.805515239477503607e-03,0.000000000000000000e+00,2.902757619738751804e-03,9.724238026124817913e-02,7.547169811320754429e-02,1.015965166908563110e-02,4.354136429608127488e-03,1.451378809869375902e-03,1.451378809869375945e-02,7.256894049346879726e-03,1.451378809869375902e-03,5.805515239477503607e-03,2.031930333817126219e-02,2.902757619738751804e-03,1.451378809869375945e-02,1.015965166908563110e-02
4.166666666666666435e-02,4.166666666666666435e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.352941176470588133e-03,2.450980392156862711e-03,2.450980392156862711e-03,2.450980392156862711e-03,0.000000000000000000e+00,1.960784313725490169e-02,1.960784313725490169e-02,0.000000000000000000e+00,1.225490196078431356e-02,0.000000000000000000e+00,4.901960784313725422e-03,4.901960784313725422e-03,6.372549019607842702e-02,5.392156862745098311e-02,7.352941176470588133e-03,4.901960784313725422e-03,3.186274509803921351e-02,1.470588235294117627e-02,1.225490196078431356e-02,1.225490196078431356e-02,7.352941176470588133e-03,4.901960784313725422e-03,2.450980392156862711e-03,9.803921568627450844e-03,9.803921568627450844e-03,4.411764705882353227e-02,4.411764705882353227e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.803921568627450844e-03,2.450980392156862711e-03,4.901960784313725422e-03,4.901960784313725422e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.450980392156862711e-03,0.000000000000000000e+00,1.715686274509804071e-02,1.715686274509804071e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.803921568627450844e-03,7.352941176470588133e-03,2.205882352941176613e-02,2.205882352941176613e-02,0.000000000000000000e+00,1.470588235294117627e-02,0.000000000000000000e+00,4.901960784313725422e-03,7.352941176470588133e-03,6.862745098039216285e-02,5.882352941176470507e-02,7.352941176470588133e-03,4.901960784313725422e-03,3.186274509803921351e-02,1.470588235294117627e-02,1.225490196078431356e-02,1.225490196078431356e-02,0.000000000000000000e+00,1.960784313725490169e-02,1.470588235294117627e-02,2.450980392156862711e-03,1.470588235294117627e-02,0.000000000000000000e+00,1.960784313725490169e-02,1.225490196078431356e-02,1.225490196078431356e-02,4.901960784313725422e-03,2.941176470588235253e-02,2.941176470588235253e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.678657074340527550e-02,1.678657074340527550e-02,2.398081534772182090e-03,2.398081534772182090e-03,2.398081534772182090e-03,0.000000000000000000e+00,2.398081534772182090e-03,2.398081534772182090e-03,0.000000000000000000e+00,9.592326139088728360e-03,7.194244604316547137e-03,0.000000000000000000e+00,1.918465227817745672e-02,4.796163069544364180e-03,7.194244604316547137e-03,7.194244604316547137e-03,4.316546762589928282e-02,2.637889688249400386e-02,9.592326139088728360e-03,9.592326139088728360e-03,2.398081534772182263e-02,1.199040767386091132e-02,7.194244604316547137e-03,7.194244604316547137e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.117505995203836977e-02,9.592326139088728360e-03,2.398081534772182090e-03,2.158273381294964141e-02,2.158273381294964141e-02,4.796163069544364180e-03,4.796163069544364180e-03,7.194244604316547137e-03,2.398081534772182090e-03,2.398081534772182090e-03,2.398081534772182090e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.592326139088728360e-03,7.194244604316547137e-03,5.035971223021582649e-02,2.398081534772182263e-02,1.199040767386091132e-02,9.592326139088728360e-03,1.199040767386091132e-02,4.796163069544364180e-03,1.438848920863309427e-02,1.199040767386091132e-02,0.000000000000000000e+00,2.158273381294964141e-02,7.194244604316547137e-03,7.194244604316547137e-03,7.194244604316547137e-03,5.035971223021582649e-02,3.357314148681055099e-02,9.592326139088728360e-03,9.592326139088728360e-03,2.877697841726618855e-02,1.438848920863309427e-02,9.592326139088728360e-03,7.194244604316547137e-03,4.796163069544364180e-03,3.117505995203836977e-02,2.398081534772182263e-02,3.357314148681055099e-02,7.194244604316547137e-03,0.000000000000000000e+00,5.515587529976018893e-02,4.316546762589928282e-02,1.918465227817745672e-02,1.199040767386091132e-02,3.357314148681055099e-02,1.438848920863309427e-02,7.194244604316547137e-03,2.398081534772182090e-03
5.829596412556053986e-02,5.829596412556053986e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.690582959641255739e-02,2.242152466367712885e-02,0.000000000000000000e+00,2.690582959641255739e-02,4.484304932735425943e-03,4.484304932735425943e-03,8.968609865470851886e-03,4.932735426008968277e-02,3.139013452914798247e-02,1.793721973094170377e-02,1.793721973094170377e-02,2.242152466367712885e-02,4.484304932735425943e-03,8.968609865470851886e-03,4.484304932735425943e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.484304932735425943e-03,8.968609865470851886e-03,8.968609865470851886e-03,7.623318385650224016e-02,7.623318385650224016e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.484304932735425943e-03,4.484304932735425943e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.484304932735425943e-03,0.000000000000000000e+00,4.484304932735425943e-03,4.484304932735425943e-03,0.000000000000000000e+00,8.968609865470851886e-03,4.484304932735425943e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.968609865470851886e-03,4.484304932735425943e-03,2.690582959641255739e-02,2.242152466367712885e-02,0.000000000000000000e+00,3.139013452914798247e-02,4.484304932735425943e-03,4.484304932735425943e-03,8.968609865470851886e-03,5.381165919282511478e-02,3.139013452914798247e-02,2.242152466367712885e-02,2.242152466367712885e-02,2.242152466367712885e-02,4.484304932735425943e-03,8.968609865470851886e-03,4.484304932735425943e-03,4.484304932735425943e-03,2.690582959641255739e-02,2.690582959641255739e-02,0.000000000000000000e+00,4.484304932735425943e-03,0.000000000000000000e+00,1.345291479820627870e-02,4.484304932735425943e-03,0.000000000000000000e+00,8.968609865470851886e-03,2.242152466367712885e-02,1.793721973094170377e-02,4.484304932735425943e-03,4.484304932735425943e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.233045622688039474e-03,0.000000000000000000e+00,3.205918618988902458e-02,1.233045622688039474e-03,2.959309494451294736e-02,2.219482120838470879e-02,0.000000000000000000e+00,2.466091245376078947e-03,0.000000000000000000e+00,2.466091245376078947e-03,1.109741060419235439e-02,4.932182490752157894e-03,1.233045622688039474e-03,4.932182490752157894e-03,3.452527743526510179e-02,0.000000000000000000e+00,2.836004932182490876e-02,2.712700369913686668e-02,1.109741060419235439e-02,2.466091245376078947e-03,4.932182490752157894e-03,0.000000000000000000e+00,6.165228113440197368e-03,6.165228113440197368e-03,8.631319358816275447e-03,4.932182490752157894e-03,0.000000000000000000e+00,2.466091245376078947e-03,2.466091245376078947e-03,1.233045622688039474e-03,0.000000000000000000e+00,5.055487053020962102e-02,1.233045622688039474e-03,4.315659679408138244e-02,3.205918618988902458e-02,1.233045622688039474e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.233045622688039474e-03,9.864364981504315788e-03,2.466091245376078947e-03,1.356350184956843334e-02,2.466091245376078947e-03,1.109741060419235439e-02,8.631319358816275447e-03,1.972872996300863158e-02,1.479654747225647368e-02,3.699136868064118421e-03,0.000000000000000000e+00,3.699136868064118421e-03,1.233045622688039474e-02,4.932182490752157894e-03,2.466091245376078947e-03,4.932182490752157894e-03,3.699136868064118594e-02,1.233045622688039474e-03,2.959309494451294736e-02,2.836004932182490876e-02,1.356350184956843334e-02,3.699136868064118421e-03,4.932182490752157894e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.208384710234278736e-01,1.023427866831072702e-01,1.849568434032059297e-02,7.398273736128236841e-03,7.398273736128236841e-03,1.726263871763255089e-02,9.864364981504315788e-03,1.233045622688039474e-03,2.466091245376078947e-03,3.699136868064118594e-02,1.233045622688039474e-03,3.082614056720098597e-02,2.712700369913686668e-02
