dsa24	8,7,0,0,0,0,0,0,1,11,1,10,2,0,1,0,15,2,12,9,6,2,4,0,0,0,1,2,0,20,18,1,1,11,6,3,1,1,5,4,7,2,1,3,1,2,2,1,0,11,1,10,2,0,1,0,16,2,12,9,6,2,4,0,1,22,16,2,2,1,3,2,1,1,8,1,5,4
saa128	0,0,0,0,0,0,0,0,2,8,7,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,8,7,0,2,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jhb32	8,8,7,5,13,7,2,1,3,12,2,5,15,3,4,6,13,5,5,5,10,2,5,1,0,0,1,0,0,9,9,12,6,26,11,8,6,8,2,4,3,10,3,11,5,2,1,8,3,19,2,7,22,7,4,7,16,6,6,5,12,3,5,1,3,21,16,14,8,2,5,2,2,12,14,4,5,4
snb39	17,14,6,1,68,18,48,40,2,10,3,6,11,0,2,8,21,4,14,10,25,7,9,1,38,37,5,8,1,23,20,9,4,92,25,62,51,11,6,2,8,15,5,29,6,20,14,21,3,11,3,7,13,1,3,8,23,5,15,11,33,8,10,1,1,162,135,8,13,9,34,21,3,6,29,2,27,22
nrg14	4,3,0,0,4,3,1,1,0,4,4,0,4,0,1,3,22,16,2,2,17,9,7,6,0,0,1,3,3,4,3,0,0,4,3,1,1,0,2,0,0,0,0,8,6,0,0,3,1,6,6,0,4,0,1,3,24,18,2,2,19,10,7,6,4,4,4,0,1,0,11,7,5,3,11,10,1,1
pmp27	12,12,0,0,29,7,19,17,0,11,2,8,10,2,3,4,15,1,12,8,9,3,3,0,7,7,1,3,0,18,18,0,0,41,10,28,23,5,2,0,7,4,1,9,1,7,5,11,3,12,2,8,12,2,4,4,19,1,15,10,10,3,4,0,2,67,52,7,3,1,10,5,1,4,14,2,10,7
rdp23	17,17,0,0,3,1,1,1,0,8,8,0,5,0,2,2,26,22,3,2,13,6,5,5,3,2,1,4,4,18,18,0,0,4,1,2,2,0,0,0,0,1,0,7,7,0,0,4,3,9,9,0,6,0,2,3,28,24,3,2,13,6,5,5,0,8,6,1,6,0,8,5,5,2,12,12,0,0
mjm248	7,7,1,1,1,0,1,1,0,4,3,0,8,2,3,3,18,11,4,4,10,5,3,3,0,0,13,4,1,9,9,2,2,3,1,1,1,0,0,0,0,4,3,21,10,5,4,5,2,6,5,0,9,3,3,3,21,14,4,4,12,6,4,3,2,13,10,14,3,0,23,18,8,5,14,6,3,1
ams396	13,13,0,0,0,0,0,0,0,6,5,0,6,1,1,2,11,7,4,4,5,1,2,1,0,0,1,2,2,17,17,0,0,1,1,0,0,0,1,0,1,1,0,2,1,0,0,2,1,6,5,0,7,1,1,2,12,7,5,5,5,1,2,1,1,6,6,0,1,0,3,1,0,2,5,4,1,1
jmk195	0,0,1,0,26,1,24,18,0,2,0,2,9,4,1,4,28,0,23,22,9,2,4,0,5,5,7,4,0,2,2,1,0,41,1,35,26,1,0,0,1,8,2,11,2,9,7,16,12,3,0,3,10,4,2,4,30,1,24,23,11,3,4,0,0,98,83,15,6,6,14,8,1,2,30,1,25,22
atg23	1,1,3,2,5,2,1,1,0,3,3,0,1,0,0,1,4,2,0,0,1,0,0,0,0,0,1,0,0,1,1,3,2,6,3,1,1,2,1,0,0,0,0,1,0,1,0,2,1,4,4,0,1,0,0,1,4,2,0,0,1,0,0,0,2,5,4,2,0,0,3,0,0,1,4,0,3,3
jaw154	6,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,3,2,2,2,1,1,1,0,0,0,0,0,7,7,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,3,2,2,2,1,1,1,0,2,2,0,1,0,1,0,0,0,1,1,0,0
tjg49	0,0,0,0,14,0,13,11,0,2,0,1,1,0,0,1,3,0,3,2,2,0,2,0,1,1,1,0,0,0,0,1,0,20,1,18,15,2,0,0,0,4,1,1,0,1,0,5,0,2,0,1,1,0,0,1,3,0,3,2,3,0,2,0,0,25,19,1,2,2,5,0,0,0,3,1,2,1
mac276	3,2,1,1,0,0,0,0,7,5,5,0,4,1,0,0,7,5,1,1,9,1,2,1,0,0,0,2,2,3,2,2,2,0,0,0,0,2,4,8,2,2,1,0,0,0,0,0,0,5,5,0,4,1,0,0,7,5,1,1,9,1,2,1,1,2,2,1,4,0,1,0,0,1,5,3,1,1
hwf2	10,9,0,0,3,3,0,0,0,1,1,0,3,0,2,1,6,6,0,0,3,2,1,1,0,0,2,2,2,12,11,0,0,3,3,0,0,0,1,0,0,0,0,7,6,0,0,1,0,1,1,0,3,0,2,1,6,6,0,0,4,3,1,1,0,0,0,0,1,0,6,5,4,1,3,3,0,0
wah7	1,1,1,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,3,1,2,2,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
mhr19	7,6,0,0,15,10,3,3,1,8,3,1,5,0,0,0,23,21,2,2,6,3,0,0,2,2,0,3,3,13,12,0,0,17,12,3,3,1,6,1,1,0,0,2,0,2,2,0,0,8,3,1,5,0,0,0,25,22,3,3,7,3,0,0,1,10,10,0,0,0,3,2,0,2,3,3,0,0
rwm27	0,0,0,0,1,1,0,0,0,9,9,0,4,2,1,0,4,4,0,0,4,1,2,2,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,2,2,0,0,0,0,9,9,0,4,2,1,0,4,4,0,0,4,1,2,2,0,1,1,0,2,0,1,1,1,0,3,3,0,0
mlk93	5,5,0,0,3,2,0,0,0,14,12,1,6,4,0,1,4,2,2,2,7,2,3,0,0,0,0,0,0,5,5,2,1,7,5,1,1,1,1,0,0,4,1,3,1,2,2,1,1,14,12,1,6,4,0,1,5,3,2,2,7,2,3,0,1,9,9,0,2,1,2,2,0,2,4,0,4,4
kko4	13,13,0,0,0,0,0,0,0,14,14,0,11,6,4,0,6,6,0,0,4,2,2,2,0,0,2,0,0,18,17,0,0,0,0,0,0,0,5,0,0,7,7,6,5,0,0,0,0,14,14,0,12,6,5,0,7,7,0,0,5,2,3,3,0,0,0,0,2,0,4,1,1,1,3,3,0,0
afd10	15,13,1,1,17,13,2,2,6,6,2,2,8,0,0,2,23,8,7,6,26,4,10,1,9,7,3,6,5,19,17,3,3,25,19,3,3,2,2,7,2,2,1,6,1,4,4,5,0,7,3,2,10,0,0,3,24,9,7,6,27,4,10,1,8,33,29,5,9,5,14,6,1,5,17,6,10,9
mjd78	10,10,1,0,37,29,7,6,0,6,1,4,6,2,3,1,12,2,10,8,3,1,0,0,11,9,0,1,0,16,16,2,0,44,33,10,9,5,0,0,2,3,1,6,3,2,2,4,2,7,1,4,6,2,3,1,14,3,11,9,5,1,1,0,1,38,32,3,6,3,2,1,0,2,9,4,4,3
