5.915031879857944597e-02,1.833724335857843390e-02,1.570075220028557123e-02,1.008136601979605848e-02,3.374336661910239815e-02,5.500567106535617090e-02,4.666036867610747277e-03,4.292184319092066241e-03,1.840659596479092552e-02,6.659463404233678663e-02,1.459108797033398242e-02,6.845977853048124118e-02,1.854270306470155033e-02,5.538074900573387166e-02,4.800519053692503535e-02,2.012272920435708920e-02,9.864289471466938450e-03,3.090651646959169732e-02,3.110909432297095933e-03,4.973940008827890807e-02,2.295326054557244796e-02,9.807679390823700882e-02,1.782440251464990563e-02,3.794456570384904803e-02,1.696850110863713790e-02,4.758250094219593218e-02,1.760358277488276862e-02,9.230709232368017325e-03,1.706320183533865942e-02,6.156519541050727018e-02,6.699754620642192626e-02,1.069988646301124613e-03
7.935408547233289978e-02,3.459504645403270462e-02,1.088690650520907771e-02,1.918809177996207496e-02,3.788119572548929656e-03,6.701633650969905653e-02,5.810467297630091295e-03,1.517606130444756202e-02,7.598306721757670801e-02,7.190652545432411891e-02,1.343955628316782086e-02,9.075431686428386824e-02,1.269295302517438676e-02,4.987701696706149657e-02,2.389683018744886284e-02,1.643786060118622439e-02,1.396800151679130318e-02,2.260909166989847133e-02,4.897461733022476227e-02,2.284937708375033710e-02,3.836337887977109978e-02,8.561075234561243974e-02,1.469669177191117865e-02,7.741115811523523529e-03,2.137985939409198580e-02,5.222877817650992127e-02,1.509899995795725702e-02,1.447792800457172770e-02,1.671306060895215786e-02,2.960165166712138210e-02,3.789681242289011376e-02,1.742568843281161114e-02
2.009179868266888769e-03,7.456826629251248062e-03,1.770900841616016366e-02,5.667126917655459367e-02,5.816345311957887149e-03,1.769735368481971383e-02,3.516022168019058980e-02,4.635559871408015398e-02,3.640090600071917842e-02,1.621117435250278571e-02,9.524407117620044272e-02,1.976196908580686237e-02,1.318447373713738796e-02,1.425165157361614129e-02,7.593807763713784215e-03,1.059766555187676151e-01,4.589669490249548983e-02,1.731725042315799407e-02,3.449116517966475254e-02,4.044991152639294818e-02,6.476282823209028594e-03,2.566929609415777302e-03,6.381038913698924842e-02,4.346641128010968191e-02,5.345085110568597447e-02,3.116082534338780047e-02,1.841776340480939453e-02,1.145696409253541964e-01,8.217452603408355316e-02,1.396695457870102824e-03,3.620030535020298673e-03,3.984143873749134562e-03
5.390440519442279976e-02,1.849164819698908765e-02,6.444788825766781248e-02,1.336690707223473287e-02,1.520721372582677956e-02,5.757839707302044030e-02,1.055918250053198421e-02,1.851475883330851169e-02,1.767386465185404737e-02,7.612663703070249310e-02,1.882984444306363275e-02,1.596574358063081178e-02,1.404142203322276267e-02,2.679446575882066944e-02,1.244314230500394441e-01,1.514871328326331500e-02,1.490713726948885917e-02,1.004771713889811638e-02,1.038062767164390013e-02,1.622878375694272041e-03,9.725084409900483506e-03,3.473959425567270387e-02,1.791071324941232237e-02,1.659030412509728339e-02,1.302429883073818496e-02,2.092916422272846771e-02,1.612092104362223416e-02,1.813254487926918221e-02,1.201186717251116233e-02,9.183991647386860468e-02,8.673428632351654066e-02,1.742251248601441038e-02
6.328371879405790545e-02,7.668115189319278657e-03,1.044522895737472895e-02,1.711794048966867529e-02,2.155813735238439749e-02,4.099796406005688787e-02,1.510978002236209108e-03,1.780800976409807612e-02,7.386011238447048877e-02,3.843129277345448680e-02,1.714166770261465675e-02,2.232311782303277384e-02,1.689359002961724962e-02,3.944249880198538727e-02,1.358453530600133713e-02,7.611831132542979522e-03,1.401363394253579003e-02,2.850761144602921571e-02,5.832247550511630158e-02,1.848246051712527233e-02,6.254066095564952965e-02,1.893712942606373337e-02,1.488415874780162594e-02,4.228065564115960143e-03,5.662562717017043112e-02,3.628304895298269106e-02,1.277495490880361725e-02,1.736882680637132775e-02,1.278715119681003189e-02,3.738105054189543724e-03,1.900453335620219675e-02,1.389448340137058521e-02
1.285504903331393875e-03,5.540473875868420078e-03,7.146120258807096143e-03,6.004796850357534826e-02,2.297648943772155269e-03,1.034168571551887655e-03,4.244031255881204612e-02,8.783995170071551284e-02,3.802404704435671801e-02,1.716782195094348346e-02,1.203131600862548806e-01,1.692377131604841378e-02,3.997160459019846734e-02,9.420832845858650995e-04,1.497507546227748627e-02,1.320122248912228291e-01,5.179103568806792818e-02,2.023101937242811899e-02,2.698920695527478458e-02,2.403527124064002915e-02,3.755288097771826081e-03,1.904868756222385245e-02,1.016438990653316804e-01,2.683190549524682930e-02,2.078762722554388515e-02,2.330457647381855082e-02,1.023466584944729765e-02,1.436142485808142299e-01,8.564012692098742219e-02,1.819866104492028763e-02,1.463368660619190735e-02,8.621028556130182902e-03
2.150007498461118174e-02,1.238255254000082510e-02,1.320684203157489536e-02,1.263595486511469475e-02,1.579939890619427162e-02,1.827040105513867696e-02,7.196496201904297244e-03,1.331439572888691580e-02,1.255888383693725546e-02,4.750457446669432288e-02,1.464121158331739038e-02,3.944338724074715474e-03,1.358997739219665324e-02,1.052172575001270038e-02,3.250689656349762396e-02,1.016229650854515859e-02,1.161843848097491617e-02,1.146089537322329127e-02,6.016666208216526861e-03,2.316157422194374191e-03,1.257642578858740243e-03,3.193617769473091478e-02,1.268627238666733721e-02,1.030725602595152987e-02,1.363503297365463961e-02,8.697989056640220012e-03,1.569396298088422681e-02,1.487123778281478070e-02,1.103695015638132652e-02,4.052507372233053046e-02,2.395342258889535114e-02,1.235365535210605076e-02
3.912391130902698189e-02,1.346074472882034800e-02,6.489698851098126345e-03,1.293453377620490397e-03,9.257574416956564078e-03,1.060540973816956507e-02,1.088053143797854637e-02,1.794448922798123902e-02,1.441162587608764943e-02,4.418960227388001039e-02,1.019111416339706089e-02,8.593944374519313367e-02,1.393708452889606646e-02,1.539200095709018778e-02,1.371510931956624289e-02,1.410199636197155722e-02,1.305201041710685184e-02,3.493856378047301842e-03,4.446826876869850245e-03,6.367651833473043400e-03,5.660064156284543707e-04,7.747537500549228628e-02,1.439652507925070699e-02,5.766229621101086680e-03,1.455753995523604780e-02,1.104928397896788594e-02,1.308851239975478142e-02,1.308299223959736961e-02,1.459386768542426591e-02,3.328317824338189457e-02,1.720877515694656940e-02,2.255874079922781661e-04
1.413640496525307710e-03,1.019347119712112615e-01,1.429109062190268842e-02,4.572091909219809513e-02,6.390218759270238635e-02,1.307835114130890056e-02,6.711664878943397750e-02,5.619940953376396237e-02,6.899585947925798712e-02,1.243107373903638846e-02,1.933545352658980893e-02,5.870755975513765323e-03,5.307785287538553665e-02,8.991640987847777933e-03,7.874001838621975946e-03,1.345236631518633152e-01,1.465681030356752110e-02,4.040312671792325311e-02,7.480829677408475098e-02,5.494107128393072026e-03,8.621717379627624744e-02,2.446304008803235758e-03,1.265461413772523136e-01,3.221947532367261391e-02,5.440804854128082624e-02,3.826727234129965668e-03,6.421613859993022255e-02,5.979605520117434181e-05,3.638913324969842572e-02,2.839045046918165643e-03,1.730979077854516782e-03,4.410051418703556797e-02
9.067745435427406256e-03,5.666525923023950362e-02,6.845204065863200182e-02,1.497244320367711531e-03,1.474171211230686403e-02,1.407841286810219451e-02,4.380382110374027305e-02,1.739355188702143215e-02,4.261816766634889814e-02,1.364928118645266156e-02,1.517061924570708466e-02,2.627672241851045434e-02,7.299814426503732634e-02,7.629954627352362323e-04,1.542260735730193941e-03,1.231396543586104654e-02,3.620256481807846566e-02,1.119445610688634546e-02,1.220159650766148261e-02,4.641793063033065186e-02,3.119262847487824092e-04,5.920265918135237185e-03,1.318664478202841335e-02,8.718097764601312125e-03,5.693772573565798745e-02,1.221825544579433452e-02,1.057565800997830111e-02,4.569225200734230302e-02,1.136044125311829779e-02,5.604098199298364336e-03,5.601390589450217297e-03,6.229206853521068732e-02
