8.967693444462265795e-02,9.453787612577459198e-02,4.953708059964189586e-02,5.900269548689177079e-02
4.724475265634223153e-02,4.708301669435214359e-02,6.397045630312697684e-02,5.886354539753482079e-02
4.797921662699200507e-02,2.305618347533203855e-02,7.298430219920308548e-02,9.020090683804332654e-02
2.224823752288946493e-02,7.882946119920922201e-02,7.818809286645146683e-02,6.505042129467493439e-02
6.831246288425245339e-02,9.198009066154053115e-02,2.352248201150744511e-02,4.536143152806410006e-02
8.446841887520864511e-02,3.476045346841365874e-02,2.671828827770203127e-02,3.047129300664718626e-02
5.177628727257862357e-02,7.237156208421696713e-02,8.636779283885237177e-03,3.480455660454126465e-02
4.130742158630681254e-03,2.516745728220819503e-02,3.731423462664280877e-02,5.634234503828695895e-02
3.775081857767331045e-02,5.238921107992720178e-02,5.739076433134135402e-02,8.779804683198400017e-02
9.195326545442294996e-02,5.255935337015336245e-02,9.064513471452840046e-03,7.844499371693794409e-02
1.710633171546625808e-02,1.139029537866518074e-02,5.448662287692817435e-02,9.107724098273746113e-03
6.502676436779888935e-02,5.680773352316070141e-02,3.613954958079756280e-02,8.112249357168234420e-02
6.223048999565096440e-02,5.555347559572876986e-02,8.853946641269890006e-02,9.072964897397841136e-03
1.530413432170208907e-02,6.796676194686596117e-02,7.092947635593824240e-02,8.772704446417524393e-02
6.919966905819224801e-02,5.814541593903991418e-02,1.163866895513337996e-02,4.540582746436590267e-02
2.792886715918044965e-02,8.941778920208866277e-02,6.761812336124602141e-02,3.946972012781398836e-02
6.322775964512832546e-03,6.826600999103216161e-02,9.139994801621599205e-03,6.652256477450547989e-02
2.970888637033700444e-02,4.502603533188473395e-02,7.673181071475800030e-02,8.746733963249764265e-02
2.538340724284084485e-02,2.555220152195831693e-02,4.618934308382180443e-02,2.746553901656594368e-02
6.715229434288925991e-02,7.494990158846458195e-02,5.792033941405631825e-02,5.925036161070600105e-02
7.550345898588715909e-02,8.144470587806285078e-02,7.171662617981257315e-02,4.473153245347318702e-02
4.195874464185768427e-02,1.859713459106234271e-02,1.269137862329460138e-02,6.787541426851733881e-03
3.182203930065328340e-02,4.453625312817015292e-02,6.453793120851243625e-02,3.218448619385363973e-02
5.728735216804042157e-02,8.190494888451911593e-02,2.931550924898601584e-02,3.228784999958640017e-02
5.028939254762003659e-03,8.905167166806876589e-02,2.591852553737858389e-02,1.076379412039790186e-02
7.257062002992731298e-02,5.091137144244988616e-02,8.596318759699211887e-02,4.720904669325378528e-02
8.367058289622139600e-02,8.494437530915392720e-02,3.383981981501547887e-02,2.629001662815488426e-03
8.961171606089560204e-02,4.222543888888979392e-03,4.311648537826728161e-02,8.399987244446310841e-02
8.488026279558208431e-02,8.918721481459741807e-02,3.747764412859368177e-02,6.225982848825932503e-02
2.675883081744500139e-02,3.887117375562272516e-03,8.600318104740799219e-02,3.559479174887274222e-02
7.049182426399099033e-02,4.329018262603327033e-02,3.436987676387372181e-02,1.998799580797520903e-02
8.323158363621813161e-02,1.641265928908149660e-03,7.696518291130412248e-02,1.595852386688255062e-02
8.827435618116265259e-02,4.004219444107776776e-02,8.610936246605356559e-02,2.314196997376477202e-02
1.800818742727239297e-02,2.807823432451170276e-02,3.164189745892367206e-02,1.776492719475843661e-03
6.382367053282138325e-02,8.318638452986233667e-02,5.251146169220746729e-02,4.280618815097965435e-02
4.042761012538538968e-04,7.765773115627172887e-03,8.689327557399412205e-02,6.036273154230895055e-02
4.106715064768300116e-02,7.844973375598167376e-02,1.606792234176217596e-02,8.736854449601522132e-02
1.229139397806633524e-03,3.849817249428034993e-02,1.067107443886409698e-02,3.856933952907019153e-02
8.523760778812092265e-02,8.716906389010857514e-02,1.320341754959953630e-02,7.183804694972109606e-02
1.126729250767521430e-02,2.051169635900822272e-03,6.216753149329538181e-02,3.532831073137104871e-02
4.580140053059396366e-02,2.356572070412928793e-02,8.702983923706889002e-02,1.355739648441564062e-02
4.182381365382220606e-02,4.453326762087561619e-02,2.915796722925363682e-02,1.341034124463787863e-02
4.504099003824561104e-02,7.076269654753356009e-02,1.908713621397528301e-02,1.748076501002612110e-03
6.667210637209006197e-02,7.764087068405070569e-02,7.194628242760768566e-02,6.629032113927654790e-02
1.246588503212650405e-02,8.127659658652283681e-02,6.061996970643950683e-02,5.809168588329460814e-02
5.207684484960210108e-02,4.488119526829870837e-02,4.161168034690956169e-02,7.591879663963567448e-02
3.315449603320577004e-02,2.270802019437900485e-02,3.046363814122372490e-02,2.768916538671679223e-02
7.563070454180702284e-02,7.416150283304082103e-02,1.863736909713588352e-02,1.999381859762679181e-02
3.834234286031031752e-02,5.082338315113414662e-02,5.130943895072011957e-02,1.407433276589218317e-02
2.760062958997294702e-02,6.298985791305287962e-02,4.042546013141262023e-02,6.679092488943810801e-02
3.898068679730169045e-02,5.840308142593216012e-02,8.010024041554264507e-02,5.494462656001183887e-02
8.739536828563314319e-02,2.184505147396733835e-02,6.162982332751249653e-02,7.301037724202193158e-02
3.043498986713040824e-02,7.963754206329391738e-02,3.490313751431562556e-02,2.454157710383868263e-02
1.621586477959918379e-02,6.867660631528059445e-02,3.234576605196129440e-02,1.727880277313655413e-02
1.475036460539735049e-02,3.481088913915914712e-02,3.439552559915717150e-02,4.290037061744418623e-03
