1.754385964912280604e-02,4.385964912280701511e-03,1.096491228070175378e-02,6.578947368421052266e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.192982456140350755e-03,2.412280701754385831e-02,2.192982456140350755e-03,2.192982456140350755e-02,4.385964912280701511e-03,0.000000000000000000e+00,2.192982456140350755e-03,0.000000000000000000e+00,3.289473684210526133e-02,4.385964912280701511e-03,2.631578947368420907e-02,1.315789473684210453e-02,6.578947368421052266e-03,1.315789473684210453e-02,8.771929824561403022e-03,0.000000000000000000e+00,4.385964912280701511e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.385964912280701511e-03,0.000000000000000000e+00,2.192982456140350755e-03,7.017543859649122417e-02,3.947368421052631360e-02,2.631578947368420907e-02,1.754385964912280604e-02,6.578947368421052266e-03,1.535087719298245529e-02,2.192982456140350755e-03,2.192982456140350755e-03,2.412280701754385831e-02,1.315789473684210453e-02,6.578947368421052266e-03,0.000000000000000000e+00,2.192982456140350755e-03,0.000000000000000000e+00,2.192982456140350755e-03,2.192982456140350755e-03,1.754385964912280604e-02,8.771929824561403022e-03,2.412280701754385831e-02,2.192982456140350755e-03,2.192982456140350755e-02,1.315789473684210453e-02,4.385964912280701511e-03,4.385964912280701511e-03,0.000000000000000000e+00,2.192982456140350755e-03,0.000000000000000000e+00,3.728070175438596284e-02,4.385964912280701511e-03,2.850877192982455982e-02,1.315789473684210453e-02,8.771929824561403022e-03,1.315789473684210453e-02,0.000000000000000000e+00,8.771929824561403022e-03,0.000000000000000000e+00,4.385964912280701511e-03,4.385964912280701511e-03,4.385964912280701511e-03,8.991228070175438791e-02,3.508771929824561209e-02,4.166666666666666435e-02,2.192982456140350755e-02,1.973684210526315680e-02,1.315789473684210453e-02,6.578947368421052266e-03,6.578947368421052266e-03,6.578947368421052266e-03,4.385964912280701511e-03,6.578947368421052266e-03,2.192982456140350755e-03,2.192982456140350755e-03,2.192982456140350755e-03,2.192982456140350755e-02,4.385964912280701511e-03,1.315789473684210453e-02,0.000000000000000000e+00,1.096491228070175378e-02,8.771929824561403022e-03,6.578947368421052266e-03,4.385964912280701511e-03,2.192982456140350755e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.448275862068965469e-02,1.379310344827586188e-01,1.206896551724137984e-01,0.000000000000000000e+00,3.448275862068965469e-02,1.724137931034482735e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.724137931034482735e-02,1.724137931034482735e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.448275862068965469e-02,3.448275862068965469e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.724137931034482735e-02,1.724137931034482735e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.448275862068965469e-02,5.172413793103448204e-02,1.551724137931034531e-01,1.379310344827586188e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.448275862068965469e-02,1.724137931034482735e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.172413793103448204e-02,3.448275862068965469e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.192250372578241430e-02,1.490312965722801787e-03,1.043219076005961338e-02,4.470938897168405361e-03,1.043219076005961338e-02,1.937406855439642236e-02,1.043219076005961338e-02,2.980625931445603574e-03,1.490312965722801787e-03,1.490312965722801787e-03,4.470938897168405361e-03,1.788375558867362144e-02,2.980625931445603574e-03,7.451564828614008935e-03,2.235469448584202767e-02,2.980625931445603574e-03,5.961251862891207148e-03,7.451564828614008935e-03,1.937406855439642236e-02,7.451564828614008935e-03,7.451564828614008935e-03,4.470938897168405361e-03,2.980625931445603574e-03,1.490312965722801787e-02,7.451564828614008935e-03,1.490312965722801787e-03,2.980625931445603574e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.490312965722801787e-03,2.980625931445603574e-02,1.341281669150521695e-02,1.639344262295082053e-02,1.043219076005961338e-02,5.961251862891207148e-03,0.000000000000000000e+00,1.937406855439642236e-02,8.941877794336810722e-03,4.619970193740685627e-02,2.086438152011922675e-02,1.341281669150521695e-02,4.470938897168405361e-03,5.961251862891207148e-03,2.980625931445603574e-03,1.490312965722801787e-03,1.341281669150521695e-02,4.470938897168405361e-03,5.961251862891207148e-03,3.874813710879284473e-02,5.961251862891207148e-03,1.341281669150521695e-02,5.961251862891207148e-03,5.961251862891207148e-03,4.023845007451564565e-02,1.043219076005961338e-02,5.961251862891207148e-03,1.043219076005961338e-02,2.980625931445603574e-02,8.941877794336810722e-03,1.043219076005961338e-02,5.961251862891207148e-03,2.980625931445603574e-03,2.831594634873323482e-02,2.980625931445603574e-03,1.192250372578241430e-02,1.490312965722801787e-03,5.961251862891207148e-03,5.961251862891207148e-03,4.470938897168405361e-03,6.110283159463487240e-02,2.384500745156482859e-02,2.980625931445603574e-02,8.941877794336810722e-03,1.937406855439642236e-02,2.980625931445603574e-03,1.639344262295082053e-02,2.980625931445603574e-03,2.086438152011922675e-02,5.961251862891207148e-03,1.490312965722801787e-02,5.961251862891207148e-03,4.470938897168405361e-03,1.788375558867362144e-02,2.384500745156482859e-02,8.941877794336810722e-03,7.451564828614008935e-03,4.470938897168405361e-03,1.490312965722801787e-03,0.000000000000000000e+00,1.192250372578241430e-02,2.980625931445603574e-03,2.980625931445603574e-03,4.470938897168405361e-03
7.479102507699075982e-03,3.079630444346678243e-03,3.519577650681918364e-03,2.199736031676198869e-03,2.639683238011438556e-03,2.991641003079630393e-02,7.919049714034315235e-03,2.111746590409150845e-02,7.479102507699075982e-03,1.143862736471623447e-02,8.798944126704795910e-04,4.399472063352397738e-03,1.319841619005719278e-03,2.639683238011438556e-03,4.839419269687637859e-03,0.000000000000000000e+00,8.798944126704795910e-04,2.199736031676198869e-03,9.238891333040035597e-03,1.759788825340959182e-03,6.159260888693356487e-03,1.319841619005719278e-03,3.959524857017157617e-03,1.099868015838099435e-02,3.959524857017157617e-03,4.399472063352397955e-04,3.079630444346678243e-03,1.671799384073911071e-02,7.919049714034315235e-03,3.519577650681918364e-03,4.399472063352397955e-04,2.199736031676198869e-03,1.583809942806863047e-02,8.798944126704795476e-03,5.719313682358117233e-03,3.079630444346678243e-03,2.199736031676198869e-03,2.199736031676198869e-03,4.399472063352397738e-03,1.759788825340959182e-03,4.267487901451826049e-02,1.231852177738671297e-02,2.815662120545534691e-02,1.011878574571051410e-02,1.583809942806863047e-02,5.719313682358117233e-03,8.358996920369555356e-03,4.839419269687637859e-03,3.079630444346678243e-03,8.798944126704795910e-04,5.279366476022877112e-03,1.759788825340959182e-03,3.079630444346678243e-03,8.798944126704795910e-04,1.759788825340959182e-03,7.039155301363836728e-03,4.399472063352397955e-04,1.319841619005719278e-03,3.519577650681918364e-03,1.143862736471623447e-02,2.199736031676198869e-03,7.919049714034315235e-03,1.319841619005719278e-03,5.279366476022877112e-03,1.803783545974483107e-02,5.279366476022877112e-03,4.399472063352397738e-03,4.399472063352397955e-04,4.399472063352397738e-03,3.079630444346678243e-03,8.798944126704795910e-04,1.526616805983282144e-01,5.939287285525737120e-02,8.139023317201936336e-02,3.607567091948966215e-02,4.003519577650681976e-02,1.847778266608007119e-02,1.847778266608007119e-02,9.678838539375275718e-03,9.238891333040035597e-03,3.079630444346678243e-03,9.238891333040035597e-03,1.759788825340959182e-03,5.719313682358117233e-03,3.079630444346678243e-03,2.199736031676198869e-02,2.199736031676198869e-03,1.847778266608007119e-02,3.959524857017157617e-03,1.187857457105147459e-02,6.599208095028596607e-03,1.979762428508578809e-02,9.238891333040035597e-03,1.319841619005719278e-03,4.839419269687637859e-03
1.120448179271708693e-02,2.801120448179271732e-03,5.602240896358543464e-03,5.602240896358543464e-03,0.000000000000000000e+00,1.120448179271708693e-02,8.403361344537814762e-03,2.801120448179271732e-03,2.801120448179271732e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.120448179271708693e-02,1.120448179271708693e-02,0.000000000000000000e+00,1.120448179271708693e-02,0.000000000000000000e+00,2.801120448179271732e-03,5.602240896358543464e-03,6.162464985994398070e-02,4.481792717086834771e-02,5.602240896358543464e-03,5.602240896358543464e-03,0.000000000000000000e+00,4.761904761904761640e-02,1.960784313725490169e-02,1.680672268907562952e-02,2.521008403361344602e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.403361344537814762e-03,8.403361344537814762e-03,2.801120448179271732e-03,1.680672268907562952e-02,8.403361344537814762e-03,5.602240896358543464e-03,5.602240896358543464e-03,0.000000000000000000e+00,2.801120448179271732e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.120448179271708693e-02,8.403361344537814762e-03,2.801120448179271732e-03,2.801120448179271732e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.602240896358543464e-03,0.000000000000000000e+00,1.680672268907562952e-02,1.680672268907562952e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.400560224089635909e-02,0.000000000000000000e+00,2.801120448179271732e-03,8.403361344537814762e-03,7.002801120448179373e-02,5.322128851540616074e-02,5.602240896358543464e-03,5.602240896358543464e-03,0.000000000000000000e+00,6.162464985994398070e-02,2.801120448179271732e-03,2.240896358543417385e-02,1.960784313725490169e-02,2.801120448179271819e-02,1.120448179271708693e-02,1.120448179271708693e-02,1.120448179271708693e-02,1.120448179271708693e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.801120448179271732e-03,2.801120448179271732e-03,0.000000000000000000e+00,1.680672268907562952e-02,5.042016806722689204e-02,4.201680672268907901e-02,2.801120448179271732e-03,2.801120448179271732e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.761904761904761640e-02,1.960784313725490169e-02,1.400560224089635909e-02,1.680672268907562952e-02
1.145038167938931296e-02,2.862595419847328241e-03,8.587786259541985157e-03,3.816793893129770843e-03,0.000000000000000000e+00,2.767175572519084067e-02,6.679389312977099084e-03,1.812977099236641118e-02,9.541984732824427759e-03,8.587786259541985157e-03,0.000000000000000000e+00,1.049618320610687036e-02,1.908396946564885422e-03,7.633587786259541687e-03,9.541984732824427759e-03,9.541984732824427108e-04,2.862595419847328241e-03,1.908396946564885422e-03,1.431297709923664077e-02,9.541984732824427108e-04,1.145038167938931296e-02,9.541984732824427108e-04,9.541984732824427759e-03,8.587786259541985157e-03,2.862595419847328241e-03,0.000000000000000000e+00,2.862595419847328241e-03,6.679389312977099084e-03,9.541984732824427108e-04,2.862595419847328241e-03,0.000000000000000000e+00,9.541984732824427108e-04,3.721374045801526670e-02,1.717557251908397031e-02,2.003816793893129639e-02,1.049618320610687036e-02,9.541984732824427759e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.912213740458015537e-02,9.541984732824427759e-03,2.671755725190839634e-02,1.240458015267175557e-02,1.240458015267175557e-02,3.816793893129770843e-03,6.679389312977099084e-03,4.770992366412213880e-03,1.908396946564885422e-03,0.000000000000000000e+00,1.335877862595419817e-02,1.908396946564885422e-03,9.541984732824427759e-03,1.908396946564885422e-03,7.633587786259541687e-03,1.526717557251908337e-02,1.908396946564885422e-03,3.816793893129770843e-03,3.816793893129770843e-03,2.194656488549618159e-02,9.541984732824427108e-04,1.717557251908397031e-02,2.862595419847328241e-03,1.240458015267175557e-02,1.335877862595419817e-02,0.000000000000000000e+00,4.770992366412213880e-03,0.000000000000000000e+00,3.816793893129770843e-03,3.816793893129770843e-03,2.862595419847328241e-03,1.345419847328244156e-01,4.961832061068702227e-02,7.061068702290076993e-02,3.053435114503816675e-02,3.244274809160305195e-02,1.240458015267175557e-02,1.812977099236641118e-02,5.725190839694656482e-03,1.335877862595419817e-02,5.725190839694656482e-03,2.862595419847328241e-03,0.000000000000000000e+00,9.541984732824427108e-04,6.679389312977099084e-03,1.812977099236641118e-02,2.862595419847328241e-03,1.335877862595419817e-02,2.862595419847328241e-03,7.633587786259541687e-03,1.908396946564885422e-03,1.145038167938931296e-02,4.770992366412213880e-03,9.541984732824427108e-04,1.908396946564885422e-03
3.476482617586912349e-02,1.226993865030674875e-02,2.249488752556237300e-02,8.179959100204499747e-03,0.000000000000000000e+00,6.134969325153374377e-03,2.044989775051124937e-03,2.044989775051124937e-03,0.000000000000000000e+00,2.044989775051124937e-03,0.000000000000000000e+00,1.635991820040899949e-02,1.635991820040899949e-02,0.000000000000000000e+00,1.022494887525562425e-02,0.000000000000000000e+00,4.089979550102249874e-03,4.089979550102249874e-03,5.316973415132924402e-02,4.498977505112474601e-02,6.134969325153374377e-03,4.089979550102249874e-03,0.000000000000000000e+00,2.658486707566462201e-02,1.022494887525562425e-02,1.022494887525562425e-02,1.226993865030674875e-02,6.134969325153374377e-03,4.089979550102249874e-03,8.179959100204499747e-03,8.179959100204499747e-03,2.044989775051124937e-03,7.361963190184049599e-02,3.680981595092024800e-02,3.680981595092024800e-02,2.249488752556237300e-02,1.431492842535787326e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.179959100204499747e-03,2.044989775051124937e-03,4.089979550102249874e-03,2.044989775051124937e-03,2.044989775051124937e-03,2.044989775051124937e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.840490797546012400e-02,1.840490797546012400e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.431492842535787326e-02,0.000000000000000000e+00,4.089979550102249874e-03,6.134969325153374377e-03,6.134969325153374203e-02,5.316973415132924402e-02,6.134969325153374377e-03,4.089979550102249874e-03,0.000000000000000000e+00,3.271983640081799899e-02,4.089979550102249874e-03,1.431492842535787326e-02,1.431492842535787326e-02,1.226993865030674875e-02,2.044989775051124937e-03,0.000000000000000000e+00,1.840490797546012400e-02,1.226993865030674875e-02,2.044989775051124937e-03,2.044989775051124937e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.089979550102249874e-03,2.044989775051124937e-03,1.226993865030674875e-02,1.226993865030674875e-02,0.000000000000000000e+00,8.179959100204499747e-03,3.476482617586912349e-02,3.476482617586912349e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.249488752556237300e-02,1.022494887525562425e-02,1.022494887525562425e-02,6.134969325153374377e-03
1.394422310756972087e-02,9.960159362549800624e-03,3.984063745019920250e-03,1.992031872509960125e-03,1.992031872509960125e-03,1.992031872509960125e-03,0.000000000000000000e+00,1.992031872509960125e-03,1.992031872509960125e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.968127490039840499e-03,5.976095617529880374e-03,0.000000000000000000e+00,1.593625498007968100e-02,3.984063745019920250e-03,3.984063745019920250e-03,5.976095617529880374e-03,3.585657370517928572e-02,2.191235059760956311e-02,7.968127490039840499e-03,5.976095617529880374e-03,1.992031872509960125e-03,1.992031872509960125e-02,5.976095617529880374e-03,5.976095617529880374e-03,9.960159362549800624e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.968127490039840499e-03,1.992031872509960125e-03,2.589641434262948336e-02,2.589641434262948336e-02,1.792828685258964286e-02,7.968127490039840499e-03,5.976095617529880374e-03,1.992031872509960125e-03,0.000000000000000000e+00,3.984063745019920250e-03,3.984063745019920250e-03,5.976095617529880374e-03,1.992031872509960125e-03,1.992031872509960125e-03,1.992031872509960125e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.792828685258964286e-02,1.394422310756972087e-02,1.992031872509960125e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.992031872509960125e-02,5.976095617529880374e-03,5.976095617529880374e-03,5.976095617529880374e-03,4.780876494023904300e-02,3.187250996015936200e-02,9.960159362549800624e-03,5.976095617529880374e-03,3.984063745019920250e-03,2.988047808764940361e-02,1.992031872509960125e-03,9.960159362549800624e-03,5.976095617529880374e-03,1.195219123505976075e-02,5.976095617529880374e-03,3.984063745019920250e-03,2.988047808764940361e-02,1.992031872509960125e-02,3.984063745019920250e-03,3.984063745019920250e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.187250996015936200e-02,9.960159362549800624e-03,5.976095617529880374e-03,3.984063745019920250e-03,0.000000000000000000e+00,1.394422310756972087e-02,6.374501992031872399e-02,2.788844621513944175e-02,1.394422310756972087e-02,7.968127490039840499e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.015936254980079750e-01,3.585657370517928572e-02,1.593625498007968100e-02,5.577689243027888349e-02
4.814814814814814825e-02,2.222222222222222307e-02,2.592592592592592518e-02,1.851851851851851749e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222307e-02,1.851851851851851749e-02,0.000000000000000000e+00,2.222222222222222307e-02,3.703703703703703845e-03,3.703703703703703845e-03,7.407407407407407690e-03,4.074074074074074403e-02,2.592592592592592518e-02,1.481481481481481538e-02,1.481481481481481538e-02,0.000000000000000000e+00,1.851851851851851749e-02,7.407407407407407690e-03,3.703703703703703845e-03,3.703703703703703845e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.407407407407407690e-03,7.407407407407407690e-03,3.703703703703703845e-03,1.000000000000000056e-01,6.296296296296295669e-02,3.703703703703703498e-02,2.962962962962963076e-02,7.407407407407407690e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.703703703703703845e-03,3.703703703703703845e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.703703703703703845e-03,0.000000000000000000e+00,2.592592592592592518e-02,1.851851851851851749e-02,3.703703703703703845e-03,3.703703703703703845e-03,0.000000000000000000e+00,2.592592592592592518e-02,3.703703703703703845e-03,3.703703703703703845e-03,7.407407407407407690e-03,4.814814814814814825e-02,2.962962962962963076e-02,1.851851851851851749e-02,1.851851851851851749e-02,0.000000000000000000e+00,2.592592592592592518e-02,3.703703703703703845e-03,1.111111111111111154e-02,7.407407407407407690e-03,7.407407407407407690e-03,3.703703703703703845e-03,3.703703703703703845e-03,2.592592592592592518e-02,2.222222222222222307e-02,3.703703703703703845e-03,3.703703703703703845e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.703703703703703845e-03,3.703703703703703845e-03,0.000000000000000000e+00,1.111111111111111154e-02,2.222222222222222307e-02,1.481481481481481538e-02,3.703703703703703845e-03,0.000000000000000000e+00,3.703703703703703845e-03,0.000000000000000000e+00,1.481481481481481538e-02,3.703703703703703845e-03,0.000000000000000000e+00,3.703703703703703845e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.361323155216285462e-04,1.653944020356233960e-02,6.361323155216285462e-04,1.526717557251908337e-02,3.180661577608142297e-03,1.017811704834605674e-02,0.000000000000000000e+00,1.272264631043257092e-03,0.000000000000000000e+00,1.272264631043257092e-03,5.725190839694656482e-03,1.908396946564885422e-03,6.361323155216285462e-04,1.908396946564885422e-03,1.781170483460559756e-02,0.000000000000000000e+00,1.463104325699745613e-02,6.361323155216285462e-04,1.335877862595419817e-02,5.725190839694656482e-03,2.544529262086514185e-03,0.000000000000000000e+00,1.272264631043257092e-03,3.180661577608142297e-03,0.000000000000000000e+00,2.544529262086514185e-03,0.000000000000000000e+00,4.452926208651399390e-03,1.908396946564885422e-03,1.272264631043257092e-03,6.361323155216285462e-04,6.361323155216285462e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.272264631043257092e-03,0.000000000000000000e+00,2.671755725190839634e-02,1.272264631043257092e-03,2.226463104325699868e-02,4.452926208651399390e-03,1.590330788804071235e-02,2.544529262086514185e-03,1.017811704834605674e-02,6.361323155216285462e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.452926208651399390e-03,0.000000000000000000e+00,4.452926208651399390e-03,0.000000000000000000e+00,2.544529262086514185e-03,7.633587786259541687e-03,2.544529262086514185e-03,1.272264631043257092e-03,2.544529262086514185e-03,2.035623409669211348e-02,6.361323155216285462e-04,1.653944020356233960e-02,6.361323155216285462e-04,1.463104325699745613e-02,9.541984732824427759e-03,1.272264631043257092e-03,4.452926208651399390e-03,0.000000000000000000e+00,1.908396946564885422e-03,1.272264631043257092e-03,1.272264631043257092e-03,1.762086513994911008e-01,5.279898218829516543e-02,1.138676844783715059e-01,4.389312977099236318e-02,6.488549618320610390e-02,3.625954198473282236e-02,2.671755725190839634e-02,2.035623409669211348e-02,1.717557251908397031e-02,1.145038167938931296e-02,5.089058524173028369e-03,0.000000000000000000e+00,5.089058524173028369e-03,2.544529262086514185e-03,2.417302798982188389e-02,1.272264631043257092e-03,2.035623409669211348e-02,3.816793893129770843e-03,1.526717557251908337e-02,1.208651399491094194e-02,1.844783715012722480e-02,5.089058524173028369e-03,6.361323155216285462e-04,9.541984732824427759e-03
