0.000000000000000000e+00,0.000000000000000000e+00,5.971815009164340403e-03,4.056234594855032778e-04,1.558494196280481858e-01,0.000000000000000000e+00,3.323753330507850292e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.914619640025480352e-02,1.422779505982485759e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.357760399812116547e-01,2.244967142723572062e-01,1.386782801315749880e-01
0.000000000000000000e+00,0.000000000000000000e+00,5.159982670980630022e-03,0.000000000000000000e+00,1.833497378328814431e-01,7.304981721339774692e-03,1.417672311692765919e-04,6.394181720208529617e-04,1.218546477597255567e-01,2.128792805859754111e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.724416993689352598e-03,4.862909247065072549e-02,1.894421242511118986e-01,5.324419886818554382e-02
7.242582804978066335e-02,1.967255061837401287e-01,3.872735595263471220e-02,2.509848860975337215e-01,2.193231562429873854e-02,1.633007535713545261e-03,1.607257851571020635e-01,0.000000000000000000e+00,5.891461395466109086e-02,3.793156958065373174e-02,8.781595740084802149e-02,0.000000000000000000e+00,8.162737002165434269e-03,1.365077690239511476e-01,3.820827712045061532e-03,1.890048188680503241e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.105206518027381096e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.727664911400900128e-03,4.312579662280682097e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.194547962155840190e-04,5.746415734539767062e-02,4.311065342031291658e-01
0.000000000000000000e+00,1.963088582238934482e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.740572568933539954e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.711199887871676775e-02,1.119891338070444914e-01,2.039368565551761270e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.449073179943321771e-02,1.394764663395020587e-01,3.259388591545208519e-02,8.697046073434980262e-03
8.526750425260666566e-02,2.302199505583105987e-01,3.513940894666012921e-02,2.926471856367788837e-01,0.000000000000000000e+00,4.653772916020813832e-02,1.847187322128886477e-01,2.136018782123178666e-02,4.137403955711688869e-02,2.222646071596849106e-03,5.352613442839340013e-02,4.332033581863174027e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.252076594153107051e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.947900250930581778e-02,1.963656949098489292e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.942069829386957873e-03,5.231132234179830531e-02,8.488225141008439258e-05,1.265587314884173298e-03,4.017557386228402284e-03,7.127222140744658707e-02,1.316767829567205561e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.017468119582339745e-04,1.060142824985285531e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.987939296965759162e-01,7.044453404055513179e-02
5.912391151708655535e-03,2.271805868251469407e-01,2.985277544433498007e-02,0.000000000000000000e+00,7.320366908329060951e-02,1.721421237923315417e-01,0.000000000000000000e+00,8.704543231070235865e-02,7.088654975487330978e-02,2.655112546028107114e-03,1.692603067193134900e-02,1.809109616358215156e-01,2.363278233313196863e-01,3.132014479444341498e-02,0.000000000000000000e+00,8.925804346717526941e-03
0.000000000000000000e+00,0.000000000000000000e+00,3.110685893931522394e-01,5.155114541177994482e-03,0.000000000000000000e+00,3.910603470974431672e-02,3.362643435482808030e-02,0.000000000000000000e+00,6.402561009943831538e-02,0.000000000000000000e+00,7.627792837294140697e-03,0.000000000000000000e+00,4.984420271895501769e-02,8.941856020651019199e-02,2.440371232353119590e-03,0.000000000000000000e+00
8.370049940224798257e-02,1.809747211596493544e-01,3.000491252584460214e-02,2.697832048280736639e-01,0.000000000000000000e+00,1.589739266719185362e-02,1.472354799367427414e-01,3.442425729700328307e-04,5.594729325012014892e-02,0.000000000000000000e+00,3.187033894618346991e-02,0.000000000000000000e+00,9.528161304932891706e-03,5.017932329133823616e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.913944295848191146e-01,4.356484233260052251e-06,7.135887362902647866e-04,6.989579067420839675e-02,0.000000000000000000e+00,9.227281248677743700e-03,1.201832217050887303e-01,4.083378739203911978e-02,0.000000000000000000e+00,7.493696152329322978e-03,1.030980843573125055e-01,7.946766835927343564e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.848723177235846865e-02,3.373885643172673532e-02
1.918843616485802622e-02,1.735050046659636011e-02,5.825991907923430864e-03,5.294454029368465126e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.831890316882967579e-02,1.418976582638900030e-01,0.000000000000000000e+00,1.163243185278202722e-03,9.159474588722843480e-02,2.491987410738135122e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.958816835630784237e-02,2.672651551605865865e-03
