2.496778445231074509e-03,2.497964281210890772e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.413156514594279600e-01,0.000000000000000000e+00,2.432495500196255305e-03,0.000000000000000000e+00,1.474402738529965659e-02,1.981407079100087343e-01,0.000000000000000000e+00,1.374626028018151591e-01,1.627945137771444895e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.709478852329018731e-03,9.973363939848009404e-06,0.000000000000000000e+00,4.972907881617054035e-03,6.831749384578540696e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.756992533825283212e-02,0.000000000000000000e+00,2.604749676925391944e-01,0.000000000000000000e+00,2.651602791394286340e-02,1.543003337295990041e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.835339557958153567e-01,7.386402853470118435e-02
3.774437786280212658e-03,3.520885191938692010e-02,1.979280669560698758e-01,0.000000000000000000e+00,3.114480156159248059e-02,2.395416712335647624e-01,0.000000000000000000e+00,9.903012808125061239e-02,1.336021036827174935e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.759065108695680835e-02,1.090326247245601843e-01,1.189400981450371569e-01,2.697692774851340874e-02,0.000000000000000000e+00,1.817485729973219305e-02
1.931999734727279927e-01,7.667468046378120078e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.861332789029086054e-01,0.000000000000000000e+00,5.059721836425214343e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.250713487628851185e-02,1.055772014030150700e-03,2.354704121702856125e-03,5.796315222587595725e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.208119658954544429e-02,0.000000000000000000e+00
7.172059778103275548e-04,2.629653798917252257e-03,3.103541595023229932e-03,0.000000000000000000e+00,1.395736826090257163e-02,0.000000000000000000e+00,1.636601829075869097e-02,1.819412437483022144e-02,1.432858452726577629e-02,1.112698650382793336e-01,8.502269524547295481e-05,2.821824162443018619e-02,2.430020661671227489e-01,1.675071445880371712e-02,0.000000000000000000e+00,1.521029318674746722e-01,7.122918588922416694e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.859824732602745057e-01,1.590413354878053576e-02,0.000000000000000000e+00,3.171096178836795287e-01,0.000000000000000000e+00,7.356906450851981305e-02,3.532289913395249281e-02,0.000000000000000000e+00,3.728942172029484775e-02,5.724197116389626028e-02,2.309064558114661252e-03,1.598941484384130418e-01,1.283792374738955411e-01,3.381164318061230002e-03,2.033557038251162380e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.390732450544584355e-04,1.857611080044545837e-01,0.000000000000000000e+00,8.487063810124541655e-03,0.000000000000000000e+00,4.251881069923518254e-03,4.178377410293179772e-02,0.000000000000000000e+00,2.462871211381829212e-02,1.211164087575045470e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.935211117592939054e-03,0.000000000000000000e+00
7.261713007276926826e-03,0.000000000000000000e+00,1.545030923436996762e-03,0.000000000000000000e+00,1.064735750222510907e-01,0.000000000000000000e+00,1.334477322855855651e-02,0.000000000000000000e+00,2.643913156411362717e-04,2.084647234165433738e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.618802476539737467e-02,0.000000000000000000e+00
4.201575606430377956e-04,5.709333860305260133e-02,2.536485687045221885e-02,2.046232023625780549e-01,1.421131254735725352e-02,4.687251501756953070e-04,1.423049017978152975e-01,1.046457784788145263e-03,3.029280789199005966e-02,1.825867694698839888e-02,3.225898029149463359e-02,7.681047315552988128e-03,6.700099050807595269e-02,3.072744940616761178e-01,1.526562390250558142e-02,1.735374399022402911e-02,1.492490138302674241e-01
0.000000000000000000e+00,2.105579884662119317e-01,1.199815641984431670e-02,1.546759548675279844e-02,2.202445259807082455e-03,2.241111224227695931e-03,0.000000000000000000e+00,2.155701332296437733e-01,0.000000000000000000e+00,7.717936352378975719e-03,1.532769944744327983e-01,5.305462844465099782e-03,3.350906999909823020e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.381492633628252670e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.043296908215095631e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.618166979696731067e-01,0.000000000000000000e+00,8.884849450357384937e-02,4.892156632220569235e-02,0.000000000000000000e+00,3.286565066034881528e-03,2.768678794773871479e-02,2.875774115543469102e-03,1.182295918301766585e-01,2.895037640740640364e-02,4.947997161078153405e-03,2.207282644583392212e-02
3.521667109247655220e-02,0.000000000000000000e+00,2.174425667456542435e-02,4.519891260670036437e-02,1.957598826458064462e-02,9.949636076164533605e-02,5.190442957738875679e-02,0.000000000000000000e+00,1.390792836060333049e-01,1.080086820153536298e-03,4.623613805671143717e-02,1.120898154106194089e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.443774434821070915e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.279912118605452357e-04,0.000000000000000000e+00,4.186324478104908042e-03,6.660977368095528928e-02,4.003729862419224718e-03,2.994553287511711112e-02,1.820397035908635497e-01,0.000000000000000000e+00,4.609713133069595625e-02,5.170801291595151714e-03,7.332885698477785430e-02,8.824143233093828531e-02,0.000000000000000000e+00,2.291188165279949007e-02,1.987773939532966605e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.908359432808034363e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.719697299002862223e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.730449990386626336e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.131667523115839012e-04,1.060343650411267775e-02,0.000000000000000000e+00
1.705609443640090884e-03,1.262676022397513260e-02,5.728513495351807497e-03,2.837712472772704886e-01,0.000000000000000000e+00,2.595511189208456540e-02,7.605619374294667057e-02,7.133642348692792456e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.236200525338453871e-02,2.700611374050139457e-02,0.000000000000000000e+00,2.562541911079746493e-01,1.030101798510095062e-01,0.000000000000000000e+00,1.387297549348600056e-01
3.589557798847454930e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.055203811676103345e-03,2.110961458435799479e-03,0.000000000000000000e+00,2.341730948561705425e-02,0.000000000000000000e+00,5.324017873308985876e-02,0.000000000000000000e+00,2.227801791394192280e-02,1.665722233144925901e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.266942984654552129e-01,7.708614209026824760e-02
7.593357347873024889e-04,2.262924850924286080e-01,1.815758441749946300e-02,2.586061082146413111e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.464681560239705915e-01,0.000000000000000000e+00,2.456856516823066865e-03,1.084669029168878890e-01,2.052380370497989843e-03,2.831060265918043661e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.508948660088725552e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.053144991053904300e-02,1.916603748448786684e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.211544322216383418e-02,1.539368994416421277e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.970023717327114066e-03,0.000000000000000000e+00,0.000000000000000000e+00
2.199708019012200921e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.514237994414029120e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.319197165060956578e-02,0.000000000000000000e+00
0.000000000000000000e+00,4.218870285034775208e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.462998899776378370e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.625095541004742100e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.762759900262030444e-02,1.164598542009767229e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.413854966787709113e-03,3.957822571755046509e-02,7.722484718073670783e-03,2.308092217764323717e-01,0.000000000000000000e+00,2.075859919669337597e-02,2.098094204600894561e-02,6.977883333265069016e-03,3.920126641312911102e-03,0.000000000000000000e+00,1.982099752297444145e-02,0.000000000000000000e+00,5.240099082222068362e-03,2.537467182148800404e-01,4.487521325553602003e-02,5.563713255391449604e-04,1.474162143803774694e-01
2.426082920130618811e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.926178788662542107e-02,0.000000000000000000e+00,2.511036412927846774e-03,2.945052112758457605e-03,0.000000000000000000e+00,2.538182837810420804e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.202201865800452296e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.797727654081348068e-03,0.000000000000000000e+00
4.472814400487925245e-03,1.745649106182007443e-02,2.387375654001511107e-03,0.000000000000000000e+00,9.348416013030549920e-02,3.228701662031202048e-03,4.610086138436526350e-03,5.763441921473287655e-03,2.142781609924334155e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.762831465979750323e-02,2.670767726097715046e-04,4.809038712916289334e-04,1.411448818783404184e-03,3.623846391287131614e-04,0.000000000000000000e+00
6.911897915536749891e-03,2.347368688315931446e-03,4.289905149283227380e-03,0.000000000000000000e+00,2.796731485270340101e-02,1.302170507747889370e-03,3.973422129376309037e-03,0.000000000000000000e+00,2.056807576433653754e-03,1.501997034174536727e-01,1.299915002916055429e-03,3.466750335522839543e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.421221250455494432e-04,0.000000000000000000e+00,0.000000000000000000e+00
7.933904420895479580e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.671628455016687109e-02,0.000000000000000000e+00,4.369433738090431479e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.535954522191788602e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.872623040145649342e-02,0.000000000000000000e+00
1.380615600053728027e-02,9.913664119170656486e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.518019636486397081e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.963177309010439409e-02,0.000000000000000000e+00,2.577044506144338804e-03,2.075859333818859953e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.157146723176074275e-02,0.000000000000000000e+00,0.000000000000000000e+00
