0.03008372	0.06083187	0.06235805	0.04152990	0.02377644
0.00416607	0.02716729	0.00958301	0.06264548	0.02093038
0.04543654	0.04908450	0.03602194	0.05251660	0.01264813
0.04636401	0.05866140	0.06424796	0.01046651	0.06131969
0.01438439	0.02700053	0.03972769	0.04864898	0.04197659
0.07100604	0.04004513	0.06753087	0.05142619	0.04437660
0.01832262	0.01872983	0.03640345	0.05125316	0.02017054
0.01722713	0.00000000	0.03985992	0.05801037	0.00149996
0.04859980	0.00012864	0.00000000	0.00607251	0.00648709
0.01315281	0.05081374	0.06118134	0.00067092	0.03352905
0.00045715	0.03892665	0.00812432	0.04495805	0.01064023
0.03904294	0.03260488	0.02332856	0.03995286	0.00000784
0.00248125	0.05130009	0.02940748	0.01097508	0.00463019
0.00368940	0.02392768	0.00180735	0.00000000	0.00000000
0.00006715	0.03102748	0.00187220	0.04763289	0.00000000
0.05010928	0.00740643	0.06227871	0.00000000	0.02243433
0.02695163	0.05820966	0.04117512	0.01342158	0.05022384
0.02156886	0.05456564	0.00729708	0.05448648	0.01273114
0.05801143	0.00591056	0.01163718	0.02308092	0.05468142
0.04156302	0.01548826	0.05820261	0.02030430	0.04415746
0.00442208	0.05191628	0.03010363	0.00596092	0.01558090
0.05056588	0.04828254	0.00000000	0.00000000	0.03970443
0.03213954	0.00899889	0.03546543	0.02826837	0.00000000
0.01430973	0.00000000	0.04674879	0.00685506	0.03173199
0.01966116	0.01322180	0.04521868	0.02525375	0.00000000
0.05829321	0.03106309	0.02759033	0.05043810	0.00610140
0.01450398	0.04634320	0.00000000	0.02109377	0.03031767
0.00132060	0.00103126	0.00097906	0.02120772	0.03782331
0.05936131	0.02237765	0.04616797	0.05609407	0.04399734
0.00206164	0.02954343	0.01011545	0.00398760	0.04476482
0.05176926	0.04094386	0.06049907	0.01752056	0.03017404
0.02712776	0.00265143	0.04653927	0.05388994	0.05352352
0.01501397	0.05210822	0.02747419	0.02295582	0.04190916
0.03442310	0.00419408	0.00341928	0.00000000	0.02461470
0.02996378	0.00457113	0.05808982	0.03523725	0.05722769
0.05784067	0.05472768	0.01096669	0.00809262	0.00905161
0.00000000	0.04379606	0.00000000	0.05758548	0.02737581
0.03271470	0.02314133	0.00000000	0.04612095	0.02124969
0.03139521	0.05331484	0.04213088	0.05832975	0.04643033
0.00844319	0.04294674	0.00000000	0.00000000	0.00556325
0.04839214	0.01600203	0.05505655	0.00870235	0.01611154
0.00368761	0.02721954	0.03980662	0.02806573	0.05466899
0.00000000	0.00000000	0.02077866	0.01223798	0.04351767
0.05361184	0.02379229	0.03888529	0.00126405	0.04808187
0.04644806	0.02248612	0.00000000	0.03849087	0.02378633
0.03645948	0.04656054	0.01566162	0.02593175	0.02365183
0.00964712	0.00403460	0.02916713	0.03900185	0.00000000
0.04424365	0.00899068	0.03896783	0.00000000	0.04153420
0.05145575	0.02896410	0.02955786	0.02658961	0.05376836
0.00000000	0.03268016	0.00000000	0.02277767	0.03091335
0.00591931	0.05321913	0.00317928	0.00000000	0.02720359
0.04956302	0.00265317	0.05111142	0.01959310	0.04061376
0.01610286	0.05160871	0.03707512	0.05875862	0.03766490
0.00000000	0.04548795	0.01686563	0.03383262	0.04913986
0.00842573	0.01023140	0.03369294	0.02875210	0.05615263
0.00000000	0.03379288	0.03373171	0.00490238	0.01271120
0.00000000	0.00000000	0.04373870	0.02424958	0.00413663
0.03055797	0.04192756	0.03372409	0.01619468	0.01632755
0.00124878	0.01578362	0.00000000	0.01151634	0.05094079
0.00639230	0.00000000	0.01820961	0.00000000	0.03986211
0.00588806	0.03291074	0.00704324	0.01701240	0.00000000
0.00000000	0.03476064	0.04294761	0.01338331	0.00000000
0.01075941	0.01481274	0.01928977	0.02185063	0.03917044
0.03903975	0.00000000	0.04070536	0.00523168	0.01553608
0.04320632	0.03880554	0.05355052	0.03674241	0.00000000
0.03967478	0.00374828	0.04236767	0.01666699	0.05032557
0.01651063	0.00000000	0.03936462	0.02795709	0.04235379
0.03600681	0.00636306	0.00997300	0.04011270	0.00000000
0.03754955	0.01997590	0.04485346	0.02210750	0.06087980
0.01416890	0.03555126	0.03454738	0.00000000	0.03963406
0.03647474	0.04519149	0.03981822	0.00000000	0.05217676
0.03630996	0.00000000	0.04206730	0.00000000	0.02375687
0.05544263	0.02806262	0.00267239	0.03092638	0.03193787
0.01912830	0.00845185	0.00000000	0.01252452	0.04812465
0.00196278	0.00054754	0.00000000	0.03994089	0.00000000
0.01591758	0.02216042	0.00000000	0.01798966	0.05899544
0.00863140	0.01553162	0.02772742	0.01232977	0.04185222
