0.03328734	0.04742163	0.05508224	0.06998124	0.05084742	0.01913333	0.02981160	0.05997755	0.01386561	0.03207320	0.03064547	0.03375061	0.04456219	0.01888327	0.01441626
0.02450258	0.02193666	0.02059426	0.01935153	0.04751161	0.06984878	0.03243503	0.03468023	0.03645455	0.05113971	0.05715876	0.03065762	0.04427343	0.03117446	0.03986619
0.03975351	0.03357787	0.04899077	0.03641727	0.02827639	0.05054408	0.03153168	0.03907273	0.06787958	0.04564100	0.03227182	0.02648751	0.03371188	0.05631664	0.05401981
0.04712792	0.00885570	0.05995097	0.04620246	0.01607442	0.03182568	0.01309698	0.02961534	0.00916649	0.04712773	0.04916954	0.03195409	0.04810615	0.04410791	0.05210612
0.05886756	0.03751560	0.00876480	0.03054830	0.02094762	0.02436085	0.02173793	0.03572831	0.05770032	0.05152370	0.05357436	0.03365795	0.04001648	0.04356824	0.02597292
0.05660940	0.06470298	0.02989050	0.02081122	0.05747416	0.03876893	0.04898270	0.02048301	0.03385078	0.06223301	0.02361617	0.05983267	0.03666339	0.04461690	0.01564394
0.01700560	0.02943551	0.03136954	0.02419149	0.04164058	0.05097351	0.03997656	0.05222323	0.03381606	0.00238015	0.02790433	0.03310270	0.04233070	0.03876729	0.03884162
0.02799302	0.03795016	0.02427136	0.01750625	0.02510988	0.03293825	0.02869789	0.03607220	0.05451253	0.01598533	0.05058550	0.04837369	0.00069827	0.04394063	0.05027132
0.04605085	0.02861337	0.01776886	0.05407336	0.06724738	0.02955937	0.04304466	0.05182346	0.04128620	0.03396761	0.01297204	0.01138168	0.05398539	0.04281081	0.05475260
0.02059168	0.03681197	0.02061400	0.04464793	0.04079681	0.04624822	0.02132399	0.02070834	0.02986652	0.02232815	0.05500742	0.03145554	0.03184125	0.01686582	0.03753532
0.01643288	0.05441904	0.06197683	0.02177242	0.03803807	0.03413273	0.04078965	0.05164848	0.03447878	0.03010440	0.01705437	0.05311063	0.05251692	0.04438506	0.02808548
0.03886722	0.04949522	0.02405820	0.01924598	0.02266585	0.04127135	0.02539269	0.01050155	0.05345197	0.03776694	0.04844659	0.03752770	0.02074042	0.05123429	0.06251519
0.02955085	0.04919210	0.01874395	0.03349659	0.03925797	0.03967493	0.02185119	0.01128666	0.02286580	0.02569232	0.06130688	0.02327102	0.04236807	0.00928589	0.03099344
