0.03008372	0.06083187	0.06235805	0.04152990	0.02377644	0.02234489	0.04150565	0.03516371	0.01329381	0.05969199
0.00416607	0.02716729	0.00958301	0.06264548	0.02093038	0.06268237	0.02246422	0.03383036	0.00247562	0.00191943
0.04543654	0.04908450	0.03602194	0.05251660	0.01264813	0.06353645	0.03976164	0.04326056	0.00786784	0.03958396
0.04636401	0.05866140	0.06424796	0.01046651	0.06131969	0.02554935	0.00104027	0.03445509	0.03560478	0.01720757
0.01438439	0.02700053	0.03972769	0.04864898	0.04197659	0.00222508	0.03011681	0.02629731	0.03640484	0.03267584
0.07100604	0.04004513	0.06753087	0.05142619	0.04437660	0.01232078	0.00105072	0.03754607	0.00169706	0.01089650
0.01832262	0.01872983	0.03640345	0.05125316	0.02017054	0.01318975	0.00000000	0.00470725	0.00325288	0.05251332
0.01722713	0.00000000	0.03985992	0.05801037	0.00149996	0.01332678	0.01937450	0.04737131	0.01455901	0.03925543
0.04859980	0.00012864	0.00000000	0.00607251	0.00648709	0.04964956	0.06442242	0.05275362	0.03332528	0.04505907
0.01315281	0.05081374	0.06118134	0.00067092	0.03352905	0.03707736	0.01539226	0.03017948	0.06016256	0.05301121
0.00045715	0.03892665	0.00812432	0.04495805	0.01064023	0.05639796	0.03042508	0.05927670	0.05471918	0.04450050
0.03904294	0.03260488	0.02332856	0.03995286	0.00000784	0.01039634	0.00750894	0.04655059	0.04992940	0.03165545
0.00248125	0.05130009	0.02940748	0.01097508	0.00463019	0.00136554	0.01733069	0.04833255	0.01240229	0.06482791
0.00368940	0.02392768	0.00180735	0.00000000	0.00000000	0.01579531	0.05709204	0.06033307	0.02401940	0.05758376
0.00006715	0.03102748	0.00187220	0.04763289	0.00000000	0.05094185	0.04345238	0.04291434	0.05272134	0.03422120
0.05010928	0.00740643	0.06227871	0.00000000	0.02243433	0.03121893	0.04527271	0.01563740	0.02627580	0.05191110
0.02695163	0.05820966	0.04117512	0.01342158	0.05022384	0.00309646	0.00850373	0.04205605	0.01723718	0.05008213
0.02156886	0.05456564	0.00729708	0.05448648	0.01273114	0.00000000	0.03300782	0.01841366	0.05812507	0.04458000
0.05801143	0.00591056	0.01163718	0.02308092	0.05468142	0.00000000	0.05232723	0.00000000	0.00980485	0.00561440
0.04156302	0.01548826	0.05820261	0.02030430	0.04415746	0.04809908	0.00000000	0.03337634	0.04830296	0.01131353
0.00442208	0.05191628	0.03010363	0.00596092	0.01558090	0.00500830	0.02277228	0.04886330	0.02728639	0.06045855
0.05056588	0.04828254	0.00000000	0.00000000	0.03970443	0.03916368	0.03386171	0.04822884	0.01097641	0.00121625
0.03213954	0.00899889	0.03546543	0.02826837	0.00000000	0.00000000	0.02731524	0.02814734	0.00000000	0.04542329
0.01430973	0.00000000	0.04674879	0.00685506	0.03173199	0.05548554	0.03843423	0.02624648	0.01978640	0.01305404
0.01966116	0.01322180	0.04521868	0.02525375	0.00000000	0.04579599	0.00625664	0.00541976	0.05220951	0.04754718
0.05829321	0.03106309	0.02759033	0.05043810	0.00610140	0.03056866	0.01343193	0.03216974	0.00000000	0.01586589
0.01450398	0.04634320	0.00000000	0.02109377	0.03031767	0.02499160	0.01053554	0.00188577	0.04332964	0.05554722
0.00132060	0.00103126	0.00097906	0.02120772	0.03782331	0.03060079	0.01003930	0.00771654	0.01679141	0.04752288
0.05936131	0.02237765	0.04616797	0.05609407	0.04399734	0.02419096	0.04943982	0.00477508	0.02133514	0.02021550
0.00206164	0.02954343	0.01011545	0.00398760	0.04476482	0.00000000	0.04126798	0.00000000	0.01794628	0.05391952
0.05176926	0.04094386	0.06049907	0.01752056	0.03017404	0.00851753	0.00689769	0.00000000	0.04229967	0.01060493
0.02712776	0.00265143	0.04653927	0.05388994	0.05352352	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.01501397	0.05210822	0.02747419	0.02295582	0.04190916	0.02983957	0.00000000	0.00000000	0.04707948	0.03431691
0.03442310	0.00419408	0.00341928	0.00000000	0.02461470	0.01468945	0.00717925	0.05167848	0.04378501	0.03502643
0.02996378	0.00457113	0.05808982	0.03523725	0.05722769	0.00599081	0.03853196	0.00000000	0.00529859	0.01132232
0.05784067	0.05472768	0.01096669	0.00809262	0.00905161	0.00686172	0.00000000	0.00000000	0.00000000	0.03877524
0.00000000	0.04379606	0.00000000	0.05758548	0.02737581	0.01771481	0.03248915	0.01178665	0.04367334	0.04845668
0.03271470	0.02314133	0.00000000	0.04612095	0.02124969	0.04860006	0.01612055	0.00000000	0.00855596	0.03897960
0.03139521	0.05331484	0.04213088	0.05832975	0.04643033	0.00000000	0.05363906	0.00000000	0.00000000	0.02382506
0.00844319	0.04294674	0.00000000	0.00000000	0.00556325	0.01035756	0.04611886	0.00000000	0.00000000	0.04627008
