0.03629737	0.03355484	0.04776799	0.07020792	0.05579221	0.01658378	0.03765892	0.05708421	0.01942332	0.04111280	0.02591447	0.04263414	0.04750877	0.01817072	0.01161375
0.03132516	0.02896228	0.03200728	0.01378199	0.04050649	0.06836949	0.02936326	0.04014520	0.04112040	0.04598653	0.04815858	0.03547972	0.03517659	0.02359003	0.04345427
0.03578039	0.03376187	0.04782785	0.03758114	0.02252684	0.04433627	0.04296029	0.03466339	0.06643006	0.04468342	0.02907503	0.03862209	0.02991050	0.05513446	0.05930929
0.04310103	0.01316775	0.05752390	0.05173416	0.02464891	0.02634358	0.02274154	0.03022809	0.01389331	0.04603650	0.04517469	0.03692406	0.03517233	0.05051875	0.03912691
0.05307664	0.02915199	0.00522846	0.03964976	0.02793822	0.03581696	0.02693401	0.04405611	0.04654455	0.03515586	0.04056595	0.02523495	0.04350421	0.04654279	0.02730230
0.04435787	0.06490830	0.02870794	0.02842023	0.04868780	0.03125268	0.03915714	0.01952474	0.03519945	0.05625750	0.01836058	0.05439264	0.03353920	0.04495139	0.01296356
0.02152557	0.03656516	0.02697905	0.02056615	0.03237149	0.03992830	0.02673343	0.04551479	0.04382827	0.00800203	0.02676431	0.03548693	0.04500258	0.03832689	0.04476050
0.03658844	0.04515999	0.01605859	0.01194634	0.02878647	0.03278283	0.03036855	0.02824582	0.05493294	0.01572924	0.04700614	0.04397837	0.00358836	0.04205477	0.05020426
0.04945972	0.04055669	0.02747666	0.05613163	0.06475525	0.03697931	0.04176608	0.04413944	0.03317546	0.04101810	0.01268158	0.01463048	0.03922386	0.04611780	0.05234084
0.01463631	0.02781196	0.03097867	0.03091695	0.04527457	0.04604360	0.01880841	0.03227488	0.04051066	0.03717654	0.05816765	0.03578390	0.03797924	0.01499179	0.04128851
0.02912668	0.05236358	0.05918944	0.03242676	0.03675176	0.03472668	0.04278248	0.05322599	0.03314480	0.04277283	0.02857062	0.04678989	0.04527483	0.03206850	0.04036021
0.02827105	0.04098456	0.03246765	0.03364313	0.01692067	0.03787849	0.01963570	0.01904443	0.04913600	0.03237723	0.04169030	0.03914118	0.03438016	0.04960771	0.05845918
0.03883436	0.04673803	0.02241234	0.04040496	0.03856436	0.03703735	0.02520463	0.01389256	0.02227249	0.02696241	0.06237790	0.02736073	0.02828832	0.00680414	0.02157284
0.00796858	0.03943991	0.00538064	0.03163327	0.01407316	0.02971023	0.03538081	0.01795550	0.05430891	0.01096067	0.03979440	0.05052656	0.02229363	0.01334910	0.04548924
0.05787282	0.03964567	0.03150511	0.03214848	0.02727639	0.02866814	0.01868337	0.02825350	0.05171888	0.05974554	0.03404290	0.06524452	0.02504921	0.03967859	0.03356314
0.04029317	0.01506477	0.05855190	0.04415395	0.03784948	0.03230122	0.04610620	0.03232016	0.03959164	0.04521865	0.02479478	0.00302079	0.02204578	0.04414281	0.02411030
0.01033683	0.04396807	0.02672175	0.04565801	0.02218276	0.04847174	0.04266123	0.02440924	0.01966852	0.04560039	0.05086433	0.04014870	0.03696025	0.03671883	0.01973639
0.05435766	0.03400856	0.02035357	0.03407728	0.04061780	0.01353969	0.03404530	0.02210451	0.03169184	0.02398269	0.03067672	0.01377890	0.01443911	0.03712195	0.01355634
0.03079904	0.04213245	0.03578543	0.02530787	0.03631844	0.02010662	0.02859808	0.02939328	0.03936786	0.02487955	0.00191403	0.02516391	0.01612137	0.03201722	0.03676438
0.04572766	0.03071011	0.06270090	0.03337361	0.01877549	0.00529564	0.02407252	0.04196238	0.03625899	0.02780557	0.03068276	0.03829945	0.01449494	0.03877032	0.02773701
0.03196772	0.03573837	0.00980710	0.02116672	0.01575844	0.03199420	0.04281960	0.06096620	0.05895027	0.02902537	0.02464553	0.03563327	0.04589891	0.03101671	0.04237407
0.02587968	0.05148343	0.01777169	0.01581188	0.01942239	0.02161246	0.03636834	0.01650625	0.03049537	0.02533070	0.03626281	0.02590793	0.02726711	0.03298649	0.05642258
0.02815632	0.02959883	0.03481962	0.02258561	0.04492927	0.01780987	0.02180941	0.03823846	0.01629980	0.05062717	0.03039389	0.04352059	0.03767272	0.00407192	0.02889434
0.03345115	0.01470086	0.03872253	0.02107587	0.02551691	0.01340338	0.00669669	0.01575394	0.04463593	0.01963250	0.05073331	0.04652921	0.01665704	0.00365475	0.03210450
0.02025474	0.03909166	0.03361842	0.05430554	0.05354083	0.02141242	0.01650083	0.03836069	0.02063418	0.02246087	0.03152438	0.01187359	0.03995531	0.03047545	0.04129454
0.02810516	0.03844960	0.02262550	0.00224011	0.03069184	0.05173843	0.04731547	0.04701287	0.02593601	0.02564490	0.00995948	0.02219543	0.03947991	0.04623492	0.00917781
0.03362648	0.01654202	0.05671166	0.01338039	0.04234883	0.01155578	0.00056663	0.03315104	0.03005992	0.06098310	0.05435460	0.05507993	0.01654083	0.01324207	0.03575921
0.02716203	0.04079897	0.04438514	0.01206014	0.05014956	0.01418490	0.02007456	0.03755051	0.01494097	0.04926737	0.04503063	0.01081104	0.04518254	0.02563256	0.01793999
0.01785794	0.03907257	0.01594057	0.01934615	0.02616359	0.01579842	0.04230038	0.02165934	0.02543249	0.03815793	0.00812507	0.01863409	0.02194348	0.04708849	0.02274824
0.01491669	0.03991272	0.05609598	0.04883071	0.03037595	0.02410394	0.01529912	0.04685248	0.03033208	0.04875478	0.04365234	0.02421646	0.02653634	0.02408027	0.01860213
0.01319267	0.03286657	0.03192978	0.04168882	0.00622970	0.02006253	0.03018987	0.03438716	0.02940625	0.02632408	0.02182841	0.00697271	0.05163516	0.02798990	0.00268365
