0.000000000000000000e+00,0.000000000000000000e+00,1.189819300094883403e-01,0.000000000000000000e+00,1.714549313528518915e-01,3.339261627057858728e-02,5.982194437728489966e-02,7.873007377869287518e-03
1.292496342718209013e-01,8.847630209776428944e-02,0.000000000000000000e+00,3.898029656229656109e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.668925910896492851e-03,2.884155467244610693e-01
1.975826693804888234e-01,1.339499752072836058e-01,1.381236940849316641e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.151397583998825344e-03,8.457506870201242713e-03
7.482901956412186563e-03,4.547646475108690217e-02,5.338826238100166828e-03,1.200311732971984513e-01,1.177708920051768332e-02,1.193245723129859465e-01,7.051856022217732611e-02,0.000000000000000000e+00
1.548474328257110066e-01,0.000000000000000000e+00,4.458988002098153436e-02,1.107819691462487294e-01,9.139069015737402712e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.524493063331332048e-02
4.967803558530563615e-03,0.000000000000000000e+00,1.543293686061080472e-01,0.000000000000000000e+00,1.572938632974783257e-01,5.074936026222290342e-02,2.250078207456063933e-02,2.550334937624674364e-02
4.268292585572904668e-02,1.233244831584148909e-01,0.000000000000000000e+00,1.265260575422552380e-01,3.618261022680874239e-02,3.584956957513781017e-02,2.425165721345774739e-02,4.029656861444626086e-03
0.000000000000000000e+00,3.289124040377147673e-02,4.953624416674276033e-03,1.805554027203190304e-01,4.710834693516561568e-03,8.945400114304474792e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.202036348973086699e-02,1.596913363959558962e-01,0.000000000000000000e+00,5.762944888876770921e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.838610817133203845e-01,0.000000000000000000e+00,1.234248468279232208e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.648636904318901687e-03
0.000000000000000000e+00,2.419651396767386747e-02,0.000000000000000000e+00,1.658662936454526893e-01,0.000000000000000000e+00,2.311291765990889924e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.259559273889861997e-01,2.266208829579967679e-02,2.072528667388898529e-02,0.000000000000000000e+00,1.631109992066064052e-02,0.000000000000000000e+00,1.797410139762851272e-02,8.483671406557378612e-05
7.567286069119087688e-02,2.084645203082614306e-01,0.000000000000000000e+00,1.824414097145333480e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.836446207618548307e-02
4.182954672284376618e-02,0.000000000000000000e+00,6.783358208002125689e-02,2.501850512877017152e-02,1.579345747933272037e-01,4.519379147930652901e-02,2.662755119871004772e-02,4.214491894099697128e-02
5.685604222468787494e-02,1.465692602128454598e-02,2.970985549430963935e-01,0.000000000000000000e+00,4.159205203610827351e-02,9.293858931129099282e-04,0.000000000000000000e+00,1.064275068701518549e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.960281480771013649e-02,0.000000000000000000e+00,1.847730422895740576e-01,1.644324043523343742e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.193301972017561996e-01,8.074316678848622933e-03,7.445028040261449098e-02,0.000000000000000000e+00,8.841585688544888189e-02,0.000000000000000000e+00,1.216238517320454224e-02
1.052254332912102089e-02,9.816909547259956501e-03,4.494164235048085654e-02,1.051674959068179954e-01,1.534223143432319747e-01,1.048202867649618807e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.573100033182179891e-02,1.731836578871291943e-01,6.182690364092823659e-02,6.891871413030813132e-02,2.706898809450463197e-02
1.477469521634046101e-01,1.055884427618572485e-01,2.390130523590149741e-02,0.000000000000000000e+00,9.572982456628262304e-02,9.706410025278962295e-02,6.498100449880303726e-03,1.906927377999605502e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.267229117722046661e-02,3.396728304674445642e-02,1.442305642362169960e-01,0.000000000000000000e+00,3.561737358569856959e-01,6.086653136534441767e-03
4.559710458395554306e-02,0.000000000000000000e+00,8.224456268880242504e-02,7.326714794793475621e-03,7.228212579391060655e-02,1.556534527929242379e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.754709103731400544e-01,0.000000000000000000e+00,7.181186007472736832e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.319660226822601423e-02,0.000000000000000000e+00,6.306461843715836790e-02,6.470443275149032059e-02,5.731619274522593149e-02,7.046342047026842026e-02,2.818749223623292360e-02,1.592934879232684245e-02
1.008859974962315748e-01,1.648696547204136706e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.548184588494828318e-02,8.970746038291456392e-02,2.816485228667826579e-01,3.817601216885218446e-02
6.459976371875602447e-03,4.644736256446017203e-03,7.177013483061263355e-02,4.131209371947778403e-02,1.780970549408983639e-01,1.005375855416381914e-01,1.998297900693887536e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.750859339029710693e-01,7.581809775249213901e-02,0.000000000000000000e+00,2.550561304257411427e-02,0.000000000000000000e+00
1.137497701919445471e-02,1.625330441625806865e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.597266000045562184e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.644019735204580886e-03,0.000000000000000000e+00,9.428422561119140233e-02
5.682817388235944511e-02,0.000000000000000000e+00,2.185000422382873397e-01,1.269682698718462184e-02,3.908839707836139765e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.100864789419022494e-02,0.000000000000000000e+00,2.155622812878591754e-01,0.000000000000000000e+00,7.488198801913538427e-02,1.192307662017640102e-02,1.657294047294189873e-02,5.809809349552902229e-03
1.604898537991137908e-01,1.486340262238806109e-01,0.000000000000000000e+00,5.724736388716937519e-02,3.575672930390963455e-02,0.000000000000000000e+00,5.681638055467483350e-02,2.574440636990279682e-02
