2.540504326107547936e-02,6.011790334892100351e-02,5.156377652117223598e-02,2.324779411005500548e-02,1.952664069098619670e-02,3.755047818453217251e-02,2.822903971513059454e-02,6.888985019631779783e-02,3.771599915966319244e-02,2.263152359244597137e-02,1.724866961177544053e-02,5.892547175674084370e-03,5.168185260738968750e-02,5.883951737790185828e-03
5.275101493636908528e-02,4.841771217439379965e-02,3.823128504608581946e-02,6.155062227385389023e-02,2.133150518892420328e-02,2.125104332716085467e-02,1.044815403180947289e-02,6.000750066474623556e-02,4.628070168024533276e-02,2.980533260144417607e-02,5.246690857460444696e-02,3.502658078346523873e-02,4.106993851774254356e-02,2.058054396187296992e-02
5.650544739609016098e-02,2.122283555334569458e-02,3.187014867742483937e-02,5.560866234003591924e-02,5.303681435487728885e-02,3.703008509714270785e-02,2.147460341189991184e-02,6.455584477759010453e-02,5.699526361803825686e-02,4.504226908842412502e-02,4.549048614492139098e-02,6.537640939473184087e-02,3.956144238195910545e-02,6.912444683075970320e-02
4.070673214303167226e-02,3.445230303274438716e-02,2.864533380939475113e-02,3.640512400474216897e-02,3.091356647400470350e-02,1.289030455504784622e-02,5.873530362318753889e-02,3.989071514413101982e-02,6.141207403802213111e-02,4.250146884845475148e-02,2.741028031075839339e-02,4.736433802525913958e-04,4.414970715200619567e-02,1.154062092556470964e-02
4.718666053293755352e-02,2.479021225094779970e-02,4.295532891158971439e-02,3.945388222212527218e-02,5.502067547329318048e-02,3.378543019560301813e-02,2.838805347486586528e-02,4.556672895486121172e-02,2.558400396556359188e-02,4.433798937551119979e-02,2.723933123720802610e-02,5.859974380244811765e-02,5.873882089732113815e-02,4.120722604924477450e-02
6.806126886709103208e-02,2.810606210805383781e-02,6.062161489635503608e-02,3.636081740159811254e-02,2.955739280260495649e-02,5.947690499775338396e-02,2.348067747688938403e-02,4.631414207687541834e-02,6.007111381041812387e-02,3.528461836992537876e-02,1.094000122015520438e-02,4.202062214295670950e-02,1.182488580873006408e-02,4.761289291640825178e-02
1.173537042749652447e-02,4.560157311097798316e-02,3.951859358175838915e-02,4.020671256540440247e-02,6.139777357336599628e-02,5.146593513401671177e-02,2.542314292134426751e-02,2.003668036343351361e-02,3.418755108155140110e-02,2.493087313432335028e-02,5.570739857842863657e-02,6.047019058157624555e-02,1.936710849337173416e-03,2.378259422254450084e-02
5.675597666676990977e-02,1.954511977943154330e-02,5.049414414818664820e-02,3.539177965265589976e-02,4.756462250003184317e-02,1.108415508716808877e-02,2.327206008969188653e-02,5.211829449534803767e-03,1.181998545924907787e-02,4.960247825592405124e-02,3.251962970553166909e-02,7.554910768415593059e-03,0.000000000000000000e+00,1.358074756445741896e-02
6.244076589128729621e-02,5.025432277750141452e-02,3.981559577828241991e-02,5.713952686249804125e-02,1.748851860933872335e-02,5.335071371752364566e-02,4.484626399454648416e-02,6.128922755536534567e-02,4.576823863438712198e-02,4.389665984700956425e-02,2.860421352322339156e-02,5.706989738338531098e-02,5.198817561283970018e-02,2.097713142382789248e-02
4.602672583114275628e-02,4.362937969115497638e-02,4.778255587576373670e-02,3.428391220067020934e-02,3.449175428326765880e-02,4.360349313913654962e-02,2.668331548240258227e-02,4.471103924011147340e-02,2.779005400953381277e-02,3.644551165608235499e-02,1.585248985308102682e-02,2.865576570598968309e-02,4.008237706735231359e-02,3.587844690459101454e-02
4.194968854952299542e-02,2.809963928625822810e-02,3.877365176533891650e-02,1.858284975395494559e-02,4.846916714017784206e-02,3.270778999481589733e-02,3.352139314508793128e-02,4.458654695275952179e-02,4.444180037826302165e-02,2.365175031722515850e-02,4.243405006082021091e-02,1.545451909793240687e-02,1.088317565953241667e-02,6.684146661346487828e-02
4.278542048211397136e-02,5.042949612460734948e-02,2.024020051632216197e-02,5.407275345318474091e-02,5.402172568316904872e-02,2.463055080638460251e-02,3.186032448259649985e-02,4.516165308670933021e-02,1.032151247807638894e-02,2.987383657927952796e-02,2.948195802190122297e-02,2.295083885917969385e-02,4.748774182888943624e-02,2.249154317401073477e-03
5.401844738881508151e-02,5.665686632305898945e-02,3.427257630840246233e-02,1.485971234928477359e-02,8.243031887341619943e-03,5.094094588527781076e-02,2.977629562343240416e-02,1.418967808600579868e-02,5.770158429672080785e-02,3.835915974139146589e-02,2.878934138898581532e-02,4.068261356645321014e-02,1.175619153900830417e-02,3.695318483691995698e-02
3.733735803697148248e-02,4.717534069483271530e-02,4.155444478878710102e-02,1.719090399051857038e-02,3.386815241153359052e-02,3.405635344740808729e-02,3.023749794067161559e-02,2.035592985771107061e-02,4.303687131358756301e-02,4.714582254703331837e-02,7.881285141512725176e-03,2.917511933581848002e-02,1.294641992986850926e-02,5.349857755248894897e-02
5.367933177155970181e-02,2.888761192950242349e-02,4.448514030001057828e-02,5.605235108573152630e-02,3.503924351862574421e-02,4.129629033047392539e-02,2.368956889600269677e-02,5.387362308994129295e-02,2.426147190497623257e-02,3.688956326636531197e-02,5.710797266412085543e-02,2.850687395969101964e-02,4.293293462673285210e-02,4.394241699236120513e-02
1.988968576401107385e-02,3.942121842453582409e-02,1.561654119370770727e-02,1.360162509881606557e-02,3.334459698972627034e-02,5.299191743214906603e-02,3.544968814268663337e-02,1.134881063009831811e-02,3.088550851348144388e-02,5.183060635505102459e-02,2.055588549657640443e-02,4.946492879735735204e-02,5.933076962801810822e-02,5.880107609774178068e-02
1.908665059658189861e-02,2.973665671518211512e-02,4.732886441450973036e-02,5.554325712120343483e-02,3.344687232310791097e-02,4.109669072250676097e-02,2.622941833602510098e-02,4.053076933584855851e-02,4.432442127563851475e-02,4.324215202977524375e-02,5.044189086502302855e-02,1.094729568176953070e-02,1.011412814426050286e-02,5.459546187734450051e-02
4.435114740835446184e-02,2.047121798303600665e-02,2.518896510373892436e-02,6.242154226112338333e-02,6.341959887080227121e-02,1.575925293628905807e-02,2.205715120408172081e-02,5.552724255394081432e-02,2.020635528430314923e-02,2.229282674694765820e-02,4.838342881640506077e-02,5.349696384929172877e-02,4.775396030718883494e-03,3.704104425081216484e-03
1.819756305541876673e-02,5.684990889664023189e-02,3.564029359841784650e-02,2.389786765641128269e-02,5.183708884062807748e-02,3.949248526704482801e-03,5.382058076711696004e-02,4.783082244025353008e-02,6.228866091728050940e-03,5.673579692585376671e-02,4.070337060617214286e-02,1.702579667336929549e-04,2.179036580827033165e-02,3.202617811649763335e-02
3.191315848794799848e-02,3.574903663823032762e-02,2.842044010366990420e-02,2.723128989680251300e-02,3.090284959334795023e-02,2.875120466333077121e-02,5.027011815845269793e-02,4.213076464569829455e-02,2.902674561373580139e-02,5.194460850984413541e-02,6.950698289143569276e-03,3.370682452000046264e-02,4.671791383676703047e-02,8.996670838300916545e-03
2.673571415288718278e-02,2.181824845239843311e-02,1.190368521895974335e-02,2.801229086986921704e-02,4.340739850426753726e-02,2.001116968553339620e-02,5.159236552463878495e-02,3.864244988675966108e-02,5.080438829578339671e-02,2.363771426870220349e-02,3.169956634048815003e-02,2.009889412849015858e-02,4.830494199961951618e-02,4.346170183126642217e-02
3.273914299010188822e-02,5.314977237514997149e-02,3.333463959359810828e-03,5.788469143177636667e-02,4.596831910686843825e-02,3.464881496789661008e-02,3.667914619974465412e-02,3.578831021892227987e-02,5.022202618002855057e-02,4.342387847040823923e-02,0.000000000000000000e+00,2.261208180436946602e-02,4.471580648496317756e-02,0.000000000000000000e+00
4.675997464627033862e-02,4.065960000871376295e-02,3.853168071109060872e-02,3.714368680173940618e-02,5.567088285990800037e-03,4.569065808134169238e-02,3.249884834798255628e-02,1.488562919651242357e-02,3.069170786049774460e-02,4.187215072489219869e-02,5.575303138445712563e-03,5.143402243687931336e-02,3.062584190097130538e-02,3.566267650513797044e-02
1.761791547708399866e-02,3.145583636789352211e-02,3.118066765574114760e-02,3.691635575191602042e-02,2.708910050071614006e-02,4.001016587933527158e-02,5.723570220101430184e-02,2.493055511846236846e-02,5.369088851114926959e-03,5.215091383198341285e-02,9.725607072601576489e-03,3.353858326067838541e-02,2.981693472945751242e-03,4.080157370837791259e-02
3.485551289787634788e-02,3.945883878880158263e-02,5.295678326748492343e-02,2.699140992104450201e-02,1.355813921640800813e-02,5.312299119805892478e-02,2.619651711323428209e-02,3.432024373263308382e-03,3.364411758037758049e-02,2.816823601758276091e-02,4.908025125941267025e-02,1.084890581938641185e-03,1.448696135442330973e-02,4.627101074863559926e-02
3.617798867230441473e-02,5.233982261565862937e-02,2.084112335415263043e-02,2.827836873087179181e-02,3.943658826087103469e-02,3.613290799833931283e-02,4.071265090939159281e-02,5.042836606578304792e-02,5.796063321544429187e-02,3.712128626259768305e-02,1.046306467578875070e-02,2.310921627539581219e-02,0.000000000000000000e+00,3.564539205165682262e-02
3.845605051125613322e-02,5.112258382239365240e-02,3.948812562134585563e-02,3.157916577030007999e-02,4.330637260826390028e-02,1.463565426874552378e-02,6.121686270853826661e-02,5.432645974576665732e-02,4.918313084197837616e-03,7.124859066386204573e-03,5.741477026593752586e-02,2.435155805018246813e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.094254465700327708e-02,6.984224532597242165e-03,2.318191796937178056e-02,3.765390379812715016e-02,2.197703509359814900e-02,4.518731256786930744e-02,1.578773993419926164e-02,1.893709088514072131e-02,3.617413076943080258e-02,2.641696245699455894e-02,5.497988741172809418e-02,0.000000000000000000e+00,1.396623001735777803e-02,3.448513898611485842e-03
2.258994253663550514e-02,4.828529391820009231e-02,2.804057661627380044e-02,4.488057301897940832e-02,4.959327287179433191e-02,4.789474752977407324e-02,3.153193214044609088e-02,3.785392781547500946e-02,2.851690174492043164e-02,5.737288595479261843e-02,4.086357251427292364e-02,5.856127271225276647e-03,3.725950832593179912e-02,1.530345300643247766e-02
4.765159578377749228e-02,4.468701888298012154e-02,2.973047059799018010e-02,2.494189984671231139e-02,1.081567465118260345e-02,3.098440986069913444e-02,3.661732057347978631e-02,4.049292487883215247e-02,3.740932152132559613e-02,2.389914753544532602e-02,1.945573821673409962e-02,5.600164844370810607e-02,3.566797489608975608e-02,0.000000000000000000e+00
1.911936488931205089e-02,6.018566512091055865e-02,3.294844422352186109e-02,1.159159669769356353e-02,8.974190801824615329e-03,1.673508239722667698e-02,1.745686406355462586e-02,1.729518881147085185e-02,2.629972354525017889e-02,3.185208554519135260e-02,3.245393328506641917e-02,4.934327304765669109e-02,2.618059857274681809e-02,1.011235183118990195e-02
4.444100752752903893e-02,2.934444041965466807e-02,4.104172174059042555e-02,3.832930806340309644e-03,1.267323159592274352e-02,5.111925809745766075e-02,1.000605889345151066e-02,2.574166741965919908e-02,5.433310207032032713e-02,3.563934843354209236e-02,1.757066850475649117e-02,2.759003752876609122e-02,4.702288275046286048e-02,5.790438143979209640e-02
4.517785518729293751e-03,8.678798278556427645e-03,2.957315837995087501e-02,2.557986327577080332e-02,2.383947703522258654e-02,2.699048476659285031e-02,4.798420751827844194e-02,5.941492289995693038e-02,5.303907232239569308e-02,1.040084461789244144e-02,2.556981807869845164e-02,5.895791576471039880e-02,6.000055925407601215e-02,9.741087547043492806e-03
4.439399901584184516e-02,4.594201692765640527e-02,2.627742799384672357e-03,4.654980458818654132e-02,5.228890694210421020e-02,8.677413497009629773e-03,4.142011648381830474e-02,6.132376487013881800e-02,2.045295359278860581e-02,5.522580478740382603e-02,2.777325029419780086e-02,5.119169502252116088e-02,1.658520452658443847e-02,4.477711032546464326e-02
3.159379518341234178e-02,1.507093258575924188e-02,1.699102514869157976e-02,3.815617781385741147e-02,4.276863107376818046e-02,2.924667289375048381e-03,9.463275326801221660e-03,5.159851184133470298e-02,8.690127009330899516e-03,3.031592446318633061e-02,5.622472873399783633e-02,3.456003444883873343e-02,4.785062991399783444e-02,3.090134164538529959e-03
2.162639203270669969e-02,2.125765190711377192e-02,3.123869389547972303e-02,3.175724744298616398e-02,7.236556640187052566e-03,3.789151705940595194e-02,2.961301202805986452e-02,2.399095381571229521e-02,1.870978587989679739e-02,1.309940546068820433e-02,2.703188168180035642e-02,2.204079952526851252e-02,5.706906671287891725e-02,2.366760513900605101e-02
3.489661659950236278e-02,2.614638726931947654e-02,4.752014351973694872e-02,5.712832195422948289e-02,3.471880416683392756e-02,0.000000000000000000e+00,1.839596059359698346e-02,2.490639251380421734e-02,2.262890726456524143e-02,9.749815507734953257e-03,2.848591981164340717e-02,6.004126257573114134e-02,6.071940634581097368e-02,3.700517507457780613e-03
4.805942244963789384e-02,4.209864167383053218e-02,5.285442603037780740e-02,0.000000000000000000e+00,2.071884434293976701e-02,0.000000000000000000e+00,4.892542299272098494e-02,4.785457191145893463e-02,3.504613071014613113e-02,8.086444795005811106e-03,3.831059380216778575e-03,2.355024415176426925e-02,0.000000000000000000e+00,3.874642001896350801e-02
2.137062585266368345e-02,4.672496553463747343e-02,1.858478293919338040e-02,4.742308562116171605e-02,2.514503347771187072e-02,3.722664302866723895e-02,3.245922899152239860e-02,4.578109421789405831e-02,2.632148171740652728e-02,5.497601613079849958e-02,3.495367564363662666e-03,4.352071952850874309e-02,4.269458585987514869e-03,2.182441767186902443e-02
