0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.285714285714285712e-02,0.000000000000000000e+00,2.285714285714285712e-02,1.142857142857142856e-02,1.142857142857142856e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.857142857142857054e-02,0.000000000000000000e+00,2.857142857142857054e-02,2.857142857142857054e-02,0.000000000000000000e+00,2.857142857142857054e-02,1.142857142857142856e-02,1.142857142857142856e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.714285714285714281e-03,0.000000000000000000e+00,1.428571428571428492e-01,5.714285714285714107e-02,7.428571428571428825e-02,4.000000000000000083e-02,2.857142857142857054e-02,1.142857142857142856e-02,1.142857142857142856e-02,5.714285714285714281e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.714285714285714281e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.714285714285714281e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.428571428571428742e-02,3.428571428571428742e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.714285714285714281e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.428571428571428742e-02,0.000000000000000000e+00,3.428571428571428742e-02,1.142857142857142856e-02,2.285714285714285712e-02,1.142857142857142856e-02,1.142857142857142856e-02,5.714285714285714281e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.428571428571428742e-02,0.000000000000000000e+00,3.428571428571428742e-02,5.714285714285714281e-03,2.285714285714285712e-02,3.428571428571428742e-02,0.000000000000000000e+00,2.857142857142857054e-02,5.714285714285714281e-03,1.142857142857142856e-02,1.142857142857142856e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.714285714285714281e-03,5.714285714285714281e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.123595505617977497e-02,7.490636704119850268e-03,3.745318352059925134e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.621722846441947724e-02,1.872659176029962610e-02,3.745318352059925134e-03,0.000000000000000000e+00,3.745318352059925134e-03,3.745318352059925134e-03,1.123595505617977497e-02,3.745318352059925134e-03,3.745318352059925134e-03,0.000000000000000000e+00,3.745318352059925134e-03,7.490636704119850268e-03,7.490636704119850268e-03,3.745318352059925134e-03,0.000000000000000000e+00,1.872659176029962610e-02,1.498127340823970054e-02,0.000000000000000000e+00,2.621722846441947724e-02,3.745318352059925134e-03,1.123595505617977497e-02,3.745318352059925134e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.745318352059925134e-03,1.498127340823970054e-02,3.745318352059925134e-03,1.011235955056179747e-01,3.370786516853932491e-02,5.992509363295880215e-02,1.498127340823970054e-02,3.745318352059925221e-02,7.490636704119850268e-03,2.996254681647940107e-02,7.490636704119850268e-03,2.247191011235954994e-02,7.490636704119850268e-03,0.000000000000000000e+00,3.745318352059925134e-03,3.745318352059925134e-03,1.498127340823970054e-02,1.498127340823970054e-02,3.745318352059925134e-03,4.494382022471909988e-02,2.247191011235954994e-02,1.872659176029962610e-02,3.745318352059925134e-03,1.498127340823970054e-02,3.370786516853932491e-02,7.490636704119850268e-03,0.000000000000000000e+00,4.119850187265917257e-02,2.247191011235954994e-02,1.123595505617977497e-02,7.490636704119850268e-03,3.745318352059925134e-03,0.000000000000000000e+00,3.745318352059925134e-03,3.745318352059925134e-03,1.123595505617977497e-02,0.000000000000000000e+00,1.123595505617977497e-02,7.490636704119850268e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.247191011235954994e-02,1.498127340823970054e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.370786516853932491e-02,3.745318352059925134e-03,1.123595505617977497e-02,1.123595505617977497e-02,1.123595505617977497e-02,3.745318352059925134e-03,0.000000000000000000e+00,3.745318352059925134e-03,1.872659176029962610e-02,3.745318352059925134e-03,3.745318352059925134e-03,3.745318352059925134e-03
3.456495828367103784e-02,1.668653158522050151e-02,1.668653158522050151e-02,7.151370679380214188e-03,9.535160905840285583e-03,1.549463647199046494e-02,5.959475566150178490e-03,8.343265792610250753e-03,3.575685339690107094e-03,3.575685339690107094e-03,2.383790226460071396e-03,1.311084624553039354e-02,3.575685339690107094e-03,9.535160905840285583e-03,1.191895113230035698e-03,5.959475566150178490e-03,5.959475566150178490e-03,3.575685339690107094e-03,1.191895113230035698e-03,2.383790226460071396e-03,5.959475566150178490e-03,2.383790226460071396e-03,3.575685339690107094e-03,7.151370679380214188e-03,2.383790226460071396e-03,4.767580452920142792e-03,1.191895113230035698e-02,5.959475566150178490e-03,1.191895113230035698e-03,0.000000000000000000e+00,1.072705601907032215e-02,1.191895113230035698e-03,1.466030989272943952e-01,6.912991656734207568e-02,6.793802145411204085e-02,3.933253873659117716e-02,2.741358760429082192e-02,1.787842669845053634e-02,9.535160905840285583e-03,7.151370679380214188e-03,2.383790226460071396e-03,2.383790226460071396e-03,3.575685339690107094e-03,1.072705601907032215e-02,3.575685339690107094e-03,4.767580452920142792e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.933253873659117716e-02,1.430274135876042838e-02,1.668653158522050151e-02,7.151370679380214188e-03,7.151370679380214188e-03,5.959475566150178490e-03,1.191895113230035698e-03,3.575685339690107094e-03,2.979737783075089505e-02,7.151370679380214188e-03,2.264600715137067913e-02,5.959475566150178490e-03,1.311084624553039354e-02,7.151370679380214188e-03,5.959475566150178490e-03,1.311084624553039354e-02,2.145411203814064430e-02,2.383790226460071396e-03,7.151370679380214188e-03,2.383790226460071396e-03,4.767580452920142792e-03,3.575685339690107094e-03,1.072705601907032215e-02,2.383790226460071396e-03,5.959475566150178490e-03,8.343265792610250753e-03,7.151370679380214188e-03,2.383790226460071396e-03,4.767580452920142792e-03,0.000000000000000000e+00,3.575685339690107094e-03,9.535160905840285583e-03,3.575685339690107094e-03,5.959475566150178490e-03,0.000000000000000000e+00,2.622169249106078709e-02,7.151370679380214188e-03,1.191895113230035698e-03,1.191895113230035698e-03,1.311084624553039354e-02,1.191895113230035698e-03,2.383790226460071396e-03,1.191895113230035698e-03
8.264462809917355601e-03,8.264462809917355601e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.958677685950413361e-02,4.958677685950413361e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.652892561983471120e-02,8.264462809917355601e-03,8.264462809917355601e-03,8.264462809917355601e-03,7.438016528925620041e-02,5.785123966942148921e-02,1.652892561983471120e-02,1.652892561983471120e-02,1.652892561983471120e-02,0.000000000000000000e+00,1.652892561983471120e-02,8.264462809917355601e-03,8.264462809917355601e-03,0.000000000000000000e+00,1.652892561983471120e-02,0.000000000000000000e+00,2.479338842975206680e-02,2.479338842975206680e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.438016528925620041e-02,7.438016528925620041e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.479338842975206680e-02,0.000000000000000000e+00,1.652892561983471120e-02,1.652892561983471120e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.264462809917355601e-03,8.264462809917355601e-03,0.000000000000000000e+00,8.264462809917355601e-03,8.264462809917355601e-02,6.611570247933884481e-02,1.652892561983471120e-02,1.652892561983471120e-02,0.000000000000000000e+00,3.305785123966942241e-02,3.305785123966942241e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.652892561983471120e-02,8.264462809917355601e-03,8.264462809917355601e-03,0.000000000000000000e+00,2.479338842975206680e-02,8.264462809917355601e-03,8.264462809917355601e-03,8.264462809917355601e-03
2.425373134328358271e-02,1.865671641791044741e-03,1.865671641791044610e-02,1.119402985074626801e-02,7.462686567164178962e-03,1.492537313432835792e-02,0.000000000000000000e+00,1.305970149253731297e-02,3.731343283582089481e-03,7.462686567164178962e-03,3.731343283582089481e-03,7.462686567164178962e-03,0.000000000000000000e+00,5.597014925373134005e-03,1.865671641791044741e-03,3.731343283582089481e-03,3.731343283582089481e-03,1.865671641791044741e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.119402985074626801e-02,0.000000000000000000e+00,9.328358208955223052e-03,3.731343283582089481e-03,0.000000000000000000e+00,3.731343283582089481e-03,5.597014925373134005e-03,3.731343283582089481e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.731343283582089481e-03,1.865671641791044741e-03,1.791044776119402882e-01,5.223880597014925187e-02,1.100746268656716403e-01,4.104477611940298559e-02,6.156716417910447492e-02,1.679104477611940288e-02,4.104477611940298559e-02,9.328358208955223052e-03,2.798507462686567263e-02,3.731343283582089481e-03,9.328358208955223052e-03,7.462686567164178962e-03,5.597014925373134005e-03,1.865671641791044610e-02,7.462686567164178962e-03,3.731343283582089481e-03,2.985074626865671585e-02,7.462686567164178962e-03,1.865671641791044610e-02,3.731343283582089481e-03,1.305970149253731297e-02,5.597014925373134005e-03,1.865671641791044741e-03,0.000000000000000000e+00,2.238805970149253602e-02,1.865671641791044741e-03,1.679104477611940288e-02,3.731343283582089481e-03,9.328358208955223052e-03,7.462686567164178962e-03,0.000000000000000000e+00,1.865671641791044741e-03,7.462686567164178962e-03,1.865671641791044741e-03,3.731343283582089481e-03,0.000000000000000000e+00,3.731343283582089481e-03,1.865671641791044741e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.865671641791044741e-03,1.119402985074626801e-02,0.000000000000000000e+00,9.328358208955223052e-03,1.865671641791044741e-03,7.462686567164178962e-03,9.328358208955223052e-03,0.000000000000000000e+00,7.462686567164178962e-03,1.865671641791044741e-03,7.462686567164178962e-03,3.731343283582089481e-03,0.000000000000000000e+00,1.865671641791044741e-03,3.731343283582089481e-03,0.000000000000000000e+00,1.865671641791044741e-03,0.000000000000000000e+00
2.325581395348837177e-02,2.325581395348837177e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.550387596899224785e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.651162790697674354e-02,4.651162790697674354e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.550387596899224785e-02,7.751937984496123923e-03,7.751937984496123923e-03,7.751937984496123923e-03,2.325581395348837177e-02,7.751937984496123923e-03,1.550387596899224785e-02,3.875968992248061962e-02,3.100775193798449569e-02,7.751937984496123923e-03,7.751937984496123923e-03,7.751937984496123923e-03,7.751937984496123923e-03,0.000000000000000000e+00,1.550387596899224785e-02,0.000000000000000000e+00,3.875968992248061962e-02,3.100775193798449569e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.751937984496123923e-03,7.751937984496123923e-03,0.000000000000000000e+00,1.550387596899224785e-02,7.751937984496123923e-03,0.000000000000000000e+00,3.100775193798449569e-02,1.550387596899224785e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.751937984496123923e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.751937984496123923e-02,7.751937984496123923e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.325581395348837177e-02,3.100775193798449569e-02,0.000000000000000000e+00,1.550387596899224785e-02,1.550387596899224785e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.751937984496123923e-03,7.751937984496123923e-03,0.000000000000000000e+00,7.751937984496123923e-03,3.875968992248061962e-02,2.325581395348837177e-02,1.550387596899224785e-02,7.751937984496123923e-03,0.000000000000000000e+00,3.875968992248061962e-02,3.100775193798449569e-02,7.751937984496123923e-03,0.000000000000000000e+00,1.550387596899224785e-02,7.751937984496123923e-03,7.751937984496123923e-03,0.000000000000000000e+00,1.550387596899224785e-02,7.751937984496123923e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.352941176470588133e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.205882352941176613e-02,2.205882352941176613e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.941176470588235253e-02,1.470588235294117627e-02,7.352941176470588133e-03,1.470588235294117627e-02,2.941176470588235253e-02,2.205882352941176613e-02,0.000000000000000000e+00,1.470588235294117627e-02,7.352941176470588133e-03,0.000000000000000000e+00,2.205882352941176613e-02,7.352941176470588133e-03,7.352941176470588133e-03,7.352941176470588133e-03,2.205882352941176613e-02,1.470588235294117627e-02,2.205882352941176613e-02,7.352941176470588133e-03,7.352941176470588133e-03,7.352941176470588133e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.352941176470588133e-03,7.352941176470588133e-03,7.352941176470588133e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.352941176470588133e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.352941176470588133e-03,7.352941176470588133e-03,0.000000000000000000e+00,6.617647058823529493e-02,5.882352941176470507e-02,7.352941176470588133e-03,0.000000000000000000e+00,7.352941176470588133e-03,7.352941176470588133e-03,0.000000000000000000e+00,1.470588235294117627e-02,7.352941176470588480e-02,0.000000000000000000e+00,3.676470588235294240e-02,2.941176470588235253e-02,7.352941176470588133e-03,7.352941176470588133e-03,3.676470588235294240e-02,1.470588235294117627e-02,2.205882352941176613e-02,7.352941176470588133e-03,3.676470588235294240e-02,2.941176470588235253e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.676470588235294240e-02,2.205882352941176613e-02,7.352941176470588133e-03,7.352941176470588133e-03,2.205882352941176613e-02,7.352941176470588133e-03,7.352941176470588133e-03,7.352941176470588133e-03,2.941176470588235253e-02,0.000000000000000000e+00,2.205882352941176613e-02,7.352941176470588133e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.260869565217391214e-02,3.260869565217391214e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.173913043478260809e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.173913043478260809e-02,5.434782608695652023e-02,1.086956521739130405e-02,4.347826086956521618e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.260869565217391214e-02,1.086956521739130405e-02,6.521739130434782428e-02,5.434782608695652023e-02,1.086956521739130405e-02,1.086956521739130405e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.086956521739130405e-02,1.086956521739130405e-02,0.000000000000000000e+00,5.434782608695652023e-02,3.260869565217391214e-02,1.086956521739130405e-02,0.000000000000000000e+00,1.086956521739130405e-02,1.086956521739130405e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.521739130434782428e-02,1.086956521739130405e-02,1.086956521739130405e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.260869565217391214e-02,1.086956521739130405e-02,1.086956521739130405e-02,2.173913043478260809e-02,6.521739130434782428e-02,2.173913043478260809e-02,4.347826086956521618e-02,4.347826086956521618e-02,0.000000000000000000e+00,1.086956521739130405e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.086956521739130405e-02,2.173913043478260809e-02,1.086956521739130405e-02,0.000000000000000000e+00,1.086956521739130405e-02,4.347826086956521618e-02,0.000000000000000000e+00,1.086956521739130405e-02,0.000000000000000000e+00
1.681759379042690669e-02,0.000000000000000000e+00,1.681759379042690669e-02,3.880983182406209670e-03,1.293661060802069919e-02,9.055627425614488218e-03,0.000000000000000000e+00,6.468305304010349595e-03,3.880983182406209670e-03,1.293661060802069962e-03,2.587322121604139925e-03,1.034928848641655970e-02,0.000000000000000000e+00,9.055627425614488218e-03,1.293661060802069962e-03,7.761966364812419340e-03,2.587322121604139925e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.587322121604139925e-03,7.761966364812419340e-03,0.000000000000000000e+00,6.468305304010349595e-03,3.880983182406209670e-03,0.000000000000000000e+00,3.880983182406209670e-03,3.880983182406209670e-03,2.587322121604139925e-03,0.000000000000000000e+00,1.293661060802069962e-03,1.293661060802069962e-03,1.293661060802069962e-03,1.772315653298835725e-01,5.304010349288486303e-02,1.164294954721862840e-01,4.269081500646830507e-02,6.985769728331177320e-02,3.363518758085381338e-02,3.234152652005174711e-02,2.457956015523932863e-02,5.174644243208279849e-03,2.587322121604139925e-03,2.587322121604139925e-03,3.880983182406209670e-03,1.293661060802069962e-03,1.034928848641655970e-02,6.468305304010349595e-03,5.174644243208279849e-03,1.811125485122897644e-02,1.293661060802069962e-03,1.293661060802069919e-02,7.761966364812419340e-03,2.587322121604139925e-03,9.055627425614488218e-03,2.587322121604139925e-03,1.293661060802069962e-03,2.587322121604139838e-02,0.000000000000000000e+00,2.199223803363518914e-02,2.587322121604139925e-03,1.940491591203104618e-02,2.587322121604139925e-03,1.681759379042690669e-02,1.293661060802069962e-03,2.328589909443725889e-02,0.000000000000000000e+00,5.174644243208279849e-03,0.000000000000000000e+00,5.174644243208279849e-03,5.174644243208279849e-03,1.681759379042690669e-02,3.880983182406209670e-03,1.164294954721862944e-02,2.587322121604139925e-03,1.164294954721862944e-02,1.293661060802069962e-03,9.055627425614488218e-03,0.000000000000000000e+00,7.761966364812419340e-03,5.174644243208279849e-03,0.000000000000000000e+00,5.174644243208279849e-03,0.000000000000000000e+00,3.880983182406209670e-03,2.587322121604139925e-03,0.000000000000000000e+00,1.293661060802069962e-03,2.587322121604139925e-03,1.293661060802069962e-03,1.293661060802069962e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.523809523809523281e-02,7.142857142857142461e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.380952380952380820e-02,2.380952380952380820e-02,0.000000000000000000e+00,9.523809523809523281e-02,4.761904761904761640e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.380952380952380820e-02,2.380952380952380820e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.380952380952380820e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.380952380952380820e-02,1.666666666666666574e-01,9.523809523809523281e-02,2.380952380952380820e-02,2.380952380952380820e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.380952380952380820e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.380952380952380820e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.380952380952380820e-02,2.380952380952380820e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.523809523809523281e-02,4.761904761904761640e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
