6.058309928552890050e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.351395131489239010e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.862895641490708992e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.602729736369344626e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.246373236144227709e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.696755592205459049e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.738108038295350800e-05,0.000000000000000000e+00,2.230114012242655458e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.734262711484600380e-04,0.000000000000000000e+00
5.319042740445675127e-02,8.367240483528508299e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.262270812072375029e-02,0.000000000000000000e+00,1.930868619792560151e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.501552579706763764e-02,0.000000000000000000e+00
0.000000000000000000e+00,7.943643441697878504e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.247124379102976133e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.302803982823536520e-03,0.000000000000000000e+00
1.574921361608467782e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.738919671942380632e-02,3.686896234714311105e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.624485297472177431e-03,0.000000000000000000e+00,5.345117086587359602e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.156665175412333456e-03,0.000000000000000000e+00
0.000000000000000000e+00,3.442954307313460943e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.828545279174857555e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.199636690566872735e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.158127949937630234e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.006257562251531942e-03,0.000000000000000000e+00
0.000000000000000000e+00,9.260522399022952031e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.228623763369511394e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.554472854683370570e-03,0.000000000000000000e+00
9.556027102230966997e-05,9.707973078046623627e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.674079149561774463e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.079515097093777298e-02,0.000000000000000000e+00
1.758022800161837193e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.050387334870896527e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.762666666533138415e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.199785603779955953e-03,5.155494048055229983e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.259219257282264873e-03,0.000000000000000000e+00,1.127294182981473589e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.766476761771309703e-03,0.000000000000000000e+00
4.321900829248865152e-04,1.298208471043062542e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.806435141884568575e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.182442598033584934e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.284416098344166521e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.988345587662829025e-03,0.000000000000000000e+00
2.049163141396350904e-03,6.317484140890242128e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.311656335964640152e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.130644204388889823e-02,0.000000000000000000e+00
5.864303326217818607e-02,3.315007577724923826e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.486738119855502027e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
