0.000000000000000000e+00,1.881145090162756467e-02,0.000000000000000000e+00,1.693916226629351152e-01,2.951343576193268259e-01,5.758559494453079769e-02,9.689765393796101467e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.452729577803753495e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.132770529845113783e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.801652694530955223e-01,5.091328017126779681e-02,2.257735150591223261e-01,0.000000000000000000e+00,6.433394945610947102e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.246440790444580754e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.266502801938093947e-01
7.538585598811761712e-02,5.298820322562343421e-02,0.000000000000000000e+00,1.032278251835880151e-01,6.732295518111575117e-02,8.157414686380054514e-02,0.000000000000000000e+00,2.984363752756205024e-01,0.000000000000000000e+00,8.495578907262773746e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.391980521060231981e-03,4.879667253026045981e-02,9.761540098252484421e-02,1.838235004912968816e-03,3.907165217444898975e-01,0.000000000000000000e+00,5.877515769709053695e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.367476030395996982e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.333675444440937163e-01,1.517975751495924917e-02,2.039371722581232727e-01,5.737547842479828741e-02,1.153284888321484507e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.760921752896433989e-03,0.000000000000000000e+00,3.223292507426471498e-02
1.898046516854226817e-01,2.855887889222826631e-02,0.000000000000000000e+00,4.984622258407519352e-02,4.212623812512457491e-05,4.080851109808705454e-03,0.000000000000000000e+00,3.610300678424979703e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.413819216924461303e-02,9.031202708786788269e-02,5.758670647001314959e-03,1.066850585810472513e-01,0.000000000000000000e+00,3.272787939499832190e-03,0.000000000000000000e+00,7.205517377070523935e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.722045164037698181e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.609754630705115611e-02,1.006646899802036838e-01,0.000000000000000000e+00,7.816424571697304369e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.708786261919155100e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.540361429353410472e-01
1.382612689443140676e-02,4.730038614005055431e-02,1.514151068797691124e-01,0.000000000000000000e+00,1.890419683208141924e-03,1.843266859765314569e-01,1.390714265592500783e-02,1.727158711216758846e-01,9.093595478502491947e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.359577936491614680e-01,0.000000000000000000e+00,1.055695402406247978e-02
1.767638476370860662e-02,3.214367933687802825e-01,3.217956649350071918e-02,5.495222441398630447e-03,7.902950945420287795e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.706497912081004972e-03,0.000000000000000000e+00,8.125315372174871098e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.185756554499182514e-03
9.015843445900645348e-02,2.897176848808005745e-02,0.000000000000000000e+00,5.630420544715325493e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.074201698699452479e-01,0.000000000000000000e+00,1.533101293099700321e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.314601548913756340e-03,0.000000000000000000e+00
1.000463154220465195e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.080178338103510022e-01,0.000000000000000000e+00,9.983716319384584870e-02,2.583589569686394957e-02,2.159542134770920177e-02,1.084116139524533839e-02,0.000000000000000000e+00,1.036128835454568770e-01,0.000000000000000000e+00,1.569631364207982327e-01,0.000000000000000000e+00
1.700938932211259746e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.826006017578209378e-02,7.174102640856681867e-02,2.466681677519839359e-03,3.979267224785633383e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.332698444503567337e-01,1.229013711002268500e-02,1.425351118293338541e-02,1.092693780944045158e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.310608476328790038e-02,6.898718440827447673e-02,0.000000000000000000e+00,4.537957169032477700e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.122293000267845276e-06,2.154808610391524271e-01
1.076894087212759143e-01,2.178465196502066617e-02,9.617542531693351604e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.778438335500104994e-02,0.000000000000000000e+00,1.510780683898034771e-01,1.805425341726007438e-01,0.000000000000000000e+00,7.737518677858881699e-02,2.312049629213231566e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.700991352206957796e-01,2.543947126843125808e-02,1.395953756667224210e-01,0.000000000000000000e+00,4.063867674693748440e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.670696608182694359e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.133456158810951219e-04,2.812176471625312812e-01,6.849553247976112279e-03,5.421542180928992823e-03,7.534437396365029939e-03,7.588967714261409848e-03,0.000000000000000000e+00,5.885221546894472792e-03,5.411804322903185187e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.003517871380858668e-04,0.000000000000000000e+00
1.445726903961778442e-01,1.112978694406385402e-02,1.400744894622274472e-03,5.740229428256921757e-02,2.368577013270422270e-03,4.699725451913482066e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.865632367675849645e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.576922926430338379e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.459797080214163219e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.777824093048402387e-02,0.000000000000000000e+00,1.769871205438340242e-02,8.381377570607463634e-02,7.039810334393435676e-02,9.908866215784507131e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.887578302078519510e-02,3.065900778433892915e-02,9.457674780744462772e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.427057077942759489e-02,0.000000000000000000e+00,1.531020931183256495e-01,1.699233786943670776e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.344465792746050818e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.252263712007526276e-04,4.607147347935739486e-04,8.607450961295122493e-03,2.680978378553147343e-02,0.000000000000000000e+00,6.942643343641533016e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.137319363506037379e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.552525514182953176e-03,0.000000000000000000e+00,1.014019076901248873e-01,1.954213014692355449e-02,2.824559156566003315e-02,4.832680727775686552e-02,5.350867955455722823e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.103992726961892760e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.420858582872140259e-04,0.000000000000000000e+00,9.848555164256669187e-03,5.801228656890096425e-02,8.317111793339306599e-05,1.367762188978101021e-02,1.773859089981284873e-04,0.000000000000000000e+00,0.000000000000000000e+00,3.874298840932531920e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.811037932080164226e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.326518495443109874e-03,3.447100434497125249e-02,0.000000000000000000e+00,6.029551256603759429e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.249654323372964143e-03,2.473825556380297545e-03,4.185147365587872648e-02
7.949484852651575797e-03,2.387872009175473487e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.249117310258148122e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.972224251911729280e-03
0.000000000000000000e+00,1.715025605558547980e-02,0.000000000000000000e+00,4.050744126351328057e-03,6.615498262730987178e-02,5.898414958599938751e-02,8.767335383868517934e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.772105248231077176e-03,1.659023421013660626e-01,0.000000000000000000e+00,6.350433957420026886e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.224359171032439290e-02,2.432211467298970448e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.843175583101428622e-02
7.249550432248370868e-02,7.817810771085864988e-03,0.000000000000000000e+00,4.223672298070864362e-02,0.000000000000000000e+00,5.440811867050144440e-02,1.925695483293577218e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.372163169324445986e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.741016175459949741e-03,1.049275397110474226e-02,0.000000000000000000e+00,4.598574808719315538e-02,1.012074975397787291e-01,2.170903354316657246e-03,1.758526197797757396e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.059517453166509623e-02,0.000000000000000000e+00,2.583479982065805397e-02
