0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.724957935357717131e-02,1.373590689117989150e-01,4.764606212251236428e-02,2.723328036876141583e-02,0.000000000000000000e+00,1.146982557170835894e-02,0.000000000000000000e+00,3.281676639703786551e-05,1.296020979451162070e-01,2.743665447329294849e-01,0.000000000000000000e+00,1.171167979389994701e-01,1.948823160535730625e-01,7.174478205865565672e-02,0.000000000000000000e+00,9.893812333011353655e-02,0.000000000000000000e+00,1.123010613630368026e-01,0.000000000000000000e+00,1.778103997031199868e-01,0.000000000000000000e+00,2.455193062140816063e-01,9.272022041608020404e-03,0.000000000000000000e+00,1.416258472776485977e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.502340257202841478e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.247842771812281287e-01,4.650135204102486264e-01,4.615003535230488303e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.296259641991420186e-01,2.930532032776096418e-01,3.358124130536300936e-04,2.467631548021497270e-02,7.000653156917049924e-02,7.952949950752599695e-02,9.267966770186087527e-03,3.486548539059454443e-02,0.000000000000000000e+00,1.265448428400597078e-04,5.037479166865305863e-02,9.468369183343944284e-02,1.749747209451905862e-04,6.585102995800303340e-04,4.453248570803618189e-02,1.698578705215705170e-02,8.331692492937001898e-03,0.000000000000000000e+00
1.132770605064054692e+00,1.300252760785564343e-01,6.960559271864603659e-01,2.429139522755655034e-01,1.552873192454596978e-02,0.000000000000000000e+00,5.936803957871713416e-04,7.194741045378973306e-03,3.261323310049706325e-01,0.000000000000000000e+00,1.161967553918459052e-02,4.130998775751798524e-02,1.594668635055047218e-02,2.030887446627557269e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.398421199907791575e-02,7.095319908261307415e-03,2.636377691510930626e-03,1.398690513703622629e-01,5.935657666860229970e-02,0.000000000000000000e+00,1.935937929095974952e-01,4.063345314589462964e-02,1.089763868362481070e-01,0.000000000000000000e+00,1.455264945753184658e-01,1.446697904850659938e-02,3.309404164848885749e-02,9.335222872733200949e-02,5.603632686259064216e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.353303000524297972e-01,4.525729742168765890e-02,0.000000000000000000e+00,1.493879454220923230e-04,0.000000000000000000e+00,2.242572363111838309e-03,0.000000000000000000e+00,3.326962035583578198e-05,0.000000000000000000e+00,4.439724582382956891e-03,0.000000000000000000e+00,3.819623820213434162e-01,1.163952379201939474e-01,8.164204800609116408e-02,4.146072027830121666e-03,7.774755944846620248e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.537629104279033099e-02,0.000000000000000000e+00,2.638499595997017000e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.789038817129460557e-02,2.721494902194273105e-02
4.437779388773437361e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.295916529626534697e-02,4.518640930878603523e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.384338478368505931e-01,5.441927350117849171e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.367676795926544009e-01,4.144155284696324909e-02,9.664930578609256390e-03,1.282029402820388797e-01,2.834252850525997066e-04,0.000000000000000000e+00,1.513732996490573524e-01,7.600717835318780702e-02,0.000000000000000000e+00,8.023004218269579740e-03,7.653713500034117767e-02,5.225353389561863265e-02,1.851704338619414867e-03,0.000000000000000000e+00
1.369103210452728758e+00,1.088483084782339710e-01,6.593078671078990149e-01,5.602626941364281521e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.737368494132290539e-02,3.156944450645517847e-02,4.054842982257889639e-01,8.841089778380027686e-02,2.126918687965048682e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.491492483388254520e-02,0.000000000000000000e+00,6.755124851112087603e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.583992821563351971e-01,0.000000000000000000e+00,1.845325857215660004e-02,1.217322844715414132e-01,2.445430532569903975e-02,5.287029314995544266e-02,2.977985678075390635e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.617224611828422087e-02,4.179574641599746038e-02,0.000000000000000000e+00,1.791025259331545242e-04,0.000000000000000000e+00,2.931378080897582578e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.309294035532991951e-02,0.000000000000000000e+00,9.791869181267633115e-02,1.167917560144720451e-01,5.639439260927606862e-02,4.472417148539197668e-03,3.321017635550554958e-02,0.000000000000000000e+00,2.973469122528461485e-05,0.000000000000000000e+00,2.195170976516752290e-02,0.000000000000000000e+00,1.861314050155569166e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.400415372832714195e-02,1.830243610590508857e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.305614290427211666e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.804059437023480039e-01,0.000000000000000000e+00,4.189415362750730648e-02,2.275289521119057759e-02,5.994761263340950969e-02,6.881344558191536571e-03,4.856734753787908532e-02,0.000000000000000000e+00,5.601648797539605235e-02,0.000000000000000000e+00,1.475036474608547137e-02,0.000000000000000000e+00,8.091148951841732606e-02,0.000000000000000000e+00,9.785938560119106580e-03,0.000000000000000000e+00,3.092448862584541800e-03
2.964101726181359808e+00,3.154539504465611044e-01,8.145762155509521027e-03,1.316933109854231398e-01,6.986238671251437937e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.721154442464129353e-02,2.181422222264391836e-02,9.268672374814615478e-02,4.692369500574938845e-02,0.000000000000000000e+00,1.024707123321695612e-01,9.536679571399636623e-02,2.308853034253395206e-02,4.277376528225599467e-02,1.511543361511590890e-02,0.000000000000000000e+00,4.739839605016231590e-03,9.888957513130341992e-02,2.076036400789399439e-01,0.000000000000000000e+00,1.801841499637837629e-01,6.224517407586780023e-03,5.225298551126919024e-03,1.071836631284881214e-01,7.570591616705286964e-02,5.497011130689816172e-02,3.437672872590444295e-02,2.100418102426229727e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.559210326246454999e-04,7.459606878835665922e-02,9.290595710019126929e-02,0.000000000000000000e+00,4.442857682416823661e-01,0.000000000000000000e+00,2.464993617414356075e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.591946668828172234e-02,0.000000000000000000e+00,4.032602950290568866e-02,1.140606678876966706e-01,1.969113496642715608e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.586907647734384530e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.033797282786152794e-01
