0.000000000000000000e+00,0.000000000000000000e+00,6.059494473010773596e-01,2.432897891430848836e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.263762655982442806e-01,0.000000000000000000e+00,2.274917824127703214e-01,1.516530856528590376e-01,7.417400020594742960e-02,1.190939615223500329e-02,0.000000000000000000e+00,1.888283952978586644e-01,9.683678382213564695e-02,0.000000000000000000e+00,2.918978761268420929e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.168719941575334376e-01,0.000000000000000000e+00,2.365592799759249631e-01,1.597160841204406725e-03,0.000000000000000000e+00,1.891068977432253939e-01,2.923591254231713843e-02,0.000000000000000000e+00,1.338067231616379693e-01,1.581108224284427932e-01,1.547471477111869165e-01
1.179825913291296380e-01,0.000000000000000000e+00,3.352290983490830434e-01,2.391213813988775916e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.665901040185278903e-02,2.601914061081693763e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.486088289213133018e-01,0.000000000000000000e+00,9.071307749306666002e-03,1.442951299503817623e-03,6.293249182809944331e-02,7.988713624569902805e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.249694174807514102e-02,0.000000000000000000e+00,1.299531688744281210e-01,3.994361906121700659e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.968927792486548436e-02,0.000000000000000000e+00,1.064300032685686417e-02,1.644667520270386429e-01,6.078256877864829204e-03
3.255969397500014573e+00,4.244570612989560510e-01,2.878143382994171814e-02,8.577477013339975809e-01,3.539596424884822179e-02,3.403318270953876318e-02,6.793105228277417085e-02,2.118720886677523119e-01,0.000000000000000000e+00,9.177126647363242906e-02,2.146173027176788151e-01,5.489166468783701625e-02,1.867639400907796510e-01,0.000000000000000000e+00,1.668967644929106667e-02,0.000000000000000000e+00,1.225638710276855253e-01,1.886281163468869759e-01,9.866372046385154387e-03,1.278105292088429698e-02,1.072454424795718647e-01,1.504523949724290710e-01,2.020519805418931336e-02,8.248434535153474634e-02,1.578619301902410912e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.575503534347862777e-02,8.689374475641327422e-02,1.650710852005970314e-02,3.066276361147720481e-02,1.141492030799307472e-01,3.076445444520909886e-02,1.928358507607513261e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.285117610287831003e-01,6.582241831357289177e-04,6.006451184197680870e-03,0.000000000000000000e+00,3.545656583398579882e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.633845825870814727e-01,0.000000000000000000e+00,8.886972879381842879e-04,6.812829739235927440e-02,0.000000000000000000e+00,8.399361099455746049e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.451591228973652559e-01,0.000000000000000000e+00,9.117512552195060349e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.217264856451721167e-02,0.000000000000000000e+00,2.442147982597877021e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.283239169618955011e-01,0.000000000000000000e+00,1.166720255344866558e-03,7.841148280168283580e-03,9.382261023374616205e-02,7.293455938951140527e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.239839794871213707e-01,6.503351604644144746e-02,0.000000000000000000e+00,1.039784327196798669e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.143204583528840801e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.106960978022861631e-03,4.525822201314677606e-02,6.979502368274799473e-02,2.176678733264927890e-01,3.878303975706918084e-03,1.010984271250457570e-03,3.665562145776790626e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.127570017385663592e-02,2.284004242645570892e-02,0.000000000000000000e+00,3.128194626287712082e-02,0.000000000000000000e+00,2.039747921375155773e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.505182734810636518e-02,0.000000000000000000e+00,1.274573709688988157e-02,1.066465574344042239e-01,0.000000000000000000e+00
2.996917374288203817e+00,7.998610901778515636e-01,0.000000000000000000e+00,8.163746481542504263e-01,0.000000000000000000e+00,2.867456896512908613e-03,1.362958404029271930e-01,2.259555905515775731e-01,2.715098819974856234e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.201282228525038298e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.592736948792597695e-02,0.000000000000000000e+00,3.656695848386245506e-01,7.953131013134405458e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.657705914566970209e-02,4.781270846355150511e-02,0.000000000000000000e+00,7.211391475092274704e-03,2.780955443927527956e-02,2.142522379007967201e-02,7.715091665319750124e-03,1.370150189842704314e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.220697699014428206e-02,0.000000000000000000e+00,5.599572753211210993e-03,1.442847190428215437e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.181009145932639448e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.144876234094223719e-03,1.435168341200168500e-02,1.225786684517603427e-02,0.000000000000000000e+00,1.321641845422345926e-04,8.857935657869225876e-02,4.374741144647599018e-05,9.153721508796794359e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.543025526281367826e-02,0.000000000000000000e+00,2.043483730812065136e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.754109896940423130e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.199195221877311437e-02,7.738384392983621574e-02,7.693619392612711938e-02
0.000000000000000000e+00,0.000000000000000000e+00,8.941083400963338590e-02,8.086010911344634899e-02,0.000000000000000000e+00,2.854607751293389371e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.291785616292557982e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.211870972799533736e-01,0.000000000000000000e+00,2.061596876766666128e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.489760523407986759e-02,6.803211248453819239e-05,4.028960882209425137e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.048192936859599841e-02,0.000000000000000000e+00,1.523488054615280973e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.863567209685733056e-02,5.960635139516440653e-03,0.000000000000000000e+00,1.319395409705319266e-02,1.747955336312536911e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.684894199564183598e-02,3.254953646708708126e-01,0.000000000000000000e+00,5.423302713077895326e-02,5.497416270303244756e-01,1.140357906254661248e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.886376907780069972e-02,1.630245935735161744e-01,4.701760589819639451e-03,9.015458486600583677e-04,6.082261612781145752e-04,0.000000000000000000e+00,3.328496446931920871e-02,2.914685226155697695e-01,2.867268287617381547e-02,2.673516273748446359e-01,2.443001078103616830e-02,1.991059421056013204e-02,0.000000000000000000e+00,4.247643092945520803e-03,1.967768670306047629e-01,0.000000000000000000e+00,1.485710443838811519e-02,0.000000000000000000e+00,1.433531297000112045e-03,5.725449556982104699e-02,1.704908225606745764e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.745811041042950706e-01,2.653802881088498933e-01,1.313360358739288358e-01,1.372652663554248254e-01,1.260063610617962728e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.442405143069061708e-03,0.000000000000000000e+00,1.873105274094517270e-01,0.000000000000000000e+00,4.447603138676156642e-02,1.083149388385682699e-01,1.297865749129864799e-01,0.000000000000000000e+00,4.119701641155401606e-02,0.000000000000000000e+00,5.483288915390290702e-03,1.216041122857257351e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.652367272411678009e-02,3.310044820262086906e-01,1.223591389623528668e-02,0.000000000000000000e+00,1.263200263390399369e-01
