6.448880057396042531e-01,5.543878260083544562e-01,0.000000000000000000e+00,1.978696590520688248e-01,1.242870305795860345e-04,0.000000000000000000e+00,3.970855566818230487e-01,5.849049750418508498e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.761776284047841095e-04,1.191634425491905902e-01,1.464081797407275898e-01,3.724205273991753606e-01,0.000000000000000000e+00,4.107842151527337800e-05,4.081593541416093235e-02,1.461430075769031556e-01,0.000000000000000000e+00,1.771906625266374269e-02,1.943021999302408653e-01,2.540815543817603883e-02,8.154161779676188243e-03,1.509088131321654203e-01,3.487288310238664812e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.055039339929896097e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.867279590283481949e-02,1.842916943906257668e-02,7.043433545452939745e-03,2.329484557700634006e-02,0.000000000000000000e+00,1.819666306260116495e-01,9.764398003402832357e-03
1.467688228557151753e+00,2.642193644329965951e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.817829986882527449e-02,5.612666452877593942e-02,0.000000000000000000e+00,1.043814311723065226e-03,0.000000000000000000e+00,6.768398110410504820e-02,0.000000000000000000e+00,1.829002238237308620e-01,0.000000000000000000e+00,3.073678198475316060e-05,7.522208120444263957e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.294873660551846585e-02,2.510799922322087818e-02,6.129061415343329058e-03,1.654205639300182773e-01,0.000000000000000000e+00,7.209797998662929863e-02,1.712092285769277467e-02,2.206810690157452737e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.767267866888195371e-02,3.196574500680020650e-04,2.370696733221682451e-01,0.000000000000000000e+00,1.652713192291664079e-01,0.000000000000000000e+00,3.779278337360107709e-02,5.222359608120040854e-04,4.123444357350917328e-02,8.857674670752914425e-03
3.248620584294836799e-01,1.256791116304742273e+00,1.763284163154753836e-01,1.478065496211489194e-01,0.000000000000000000e+00,3.706866475305610753e-01,1.331582848853277434e-01,1.124073130337841994e-02,0.000000000000000000e+00,3.223040283447230897e-02,4.338936850610872371e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.441683620966046964e-03,2.062144391684115619e-01,4.341701361946852245e-02,7.418714337373412491e-04,1.043026370943672954e-01,4.187859992920276754e-03,4.134851773759704724e-02,2.088501874766130195e-01,2.761931591727610769e-02,9.374828552627259906e-03,9.327702473277896256e-04,2.345453546844231130e-02,1.748427429917342457e-01,1.198627958125987741e-01,4.126714220343571243e-02,2.791061548777176715e-02,1.155340275259750388e-01,4.583371062773956839e-02,5.931830263032168010e-02,6.179755816328388884e-02,1.917170583993912658e-01,4.638721566870652319e-02,7.188700613070238277e-02,4.536325872788517233e-02,0.000000000000000000e+00,6.322470438088273470e-02,3.918166177557849683e-02
0.000000000000000000e+00,2.801230429465940142e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.021481378427448017e-01,1.218174972469455858e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.785572740343487189e-03,5.970375333402809515e-02,2.713479036026277269e-01,1.408190137438847592e-02,0.000000000000000000e+00,1.672418023504475769e-04,1.909658360356583928e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.578226376345007689e-03,1.471822553298863800e-01,2.355217101648568562e-05,0.000000000000000000e+00,7.128679987478310498e-02,2.581907036311289691e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.074566823513698616e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.589309279268218800e-02,0.000000000000000000e+00,2.914112935139995253e-01,8.797506051113084258e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.679196320270613496e+00,2.595692838654364287e-01,0.000000000000000000e+00,1.479049448674931433e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002169631520631425e-02,0.000000000000000000e+00,1.467433668886862323e-02,0.000000000000000000e+00,1.239103231975783453e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.786665315153387390e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.396148956263654262e-01,1.159060059941783086e-02,3.966203136039066907e-02,1.222111748255726160e-01,4.838647230515072395e-02,7.253568714660663108e-02,1.353109482622739772e-02,0.000000000000000000e+00,3.352621013282132412e-02,0.000000000000000000e+00,8.673284759844175629e-02,3.564676520036268170e-02,2.769310000453818477e-01,1.227611880121561860e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.220609564589995560e-02,5.861629597533212941e-04,1.952999441506197281e-02,1.376317819792971086e-04
3.751353690019425952e-03,1.081609367040706760e+00,5.331554045595657820e-01,0.000000000000000000e+00,1.512379721549581522e-02,4.041076918361575232e-01,2.042098275931479925e-02,0.000000000000000000e+00,6.569302628771737755e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.745813571167235217e-03,0.000000000000000000e+00,3.581840556533621295e-02,1.098783813223351696e-01,5.432830945818471757e-02,0.000000000000000000e+00,1.238692828585529350e-04,1.169253647062675622e-01,9.223719769394179979e-02,3.803318908639605894e-02,0.000000000000000000e+00,1.136181253506503112e-02,0.000000000000000000e+00,7.369350149067696587e-02,5.264492314323201277e-02,1.320850336252017421e-01,0.000000000000000000e+00,1.360795364168798094e-01,0.000000000000000000e+00,8.588847093500939778e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.671311571854005293e-02,0.000000000000000000e+00,2.676751682334268731e-02,0.000000000000000000e+00,1.285369924944318974e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.914969526910904191e-02,2.794028637932201575e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.453006795981650862e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.940132903850335683e-03,8.208229197769124907e-02,0.000000000000000000e+00,2.685573565359957934e-02,0.000000000000000000e+00,9.515296362884646288e-05,5.721130594683782739e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.643626264045606258e-03,1.470200818869968895e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.506659287775481776e-02,5.530400250898293707e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.667270809956790556e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.343362288063114529e-02,0.000000000000000000e+00,2.054321614555609243e-01,2.445187546707758286e-01,1.050322696918958758e-03,0.000000000000000000e+00,1.969922038001038008e-04,1.526480747602748406e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.020370638223362936e-01,3.199300495246020642e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.944389707168373106e-05,6.152895871661193117e-02,4.703074675928792876e-04,8.370397664452791653e-02,0.000000000000000000e+00,1.382985893882923112e-05,9.927062618202864286e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.063789599672435178e-04,0.000000000000000000e+00,6.170578598741637347e-03,1.226499769141776025e-01,1.993233914008941260e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.072878877957172655e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.141110318317525716e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.936973035613850119e-02,2.263172200213798835e-01,2.604811193023811190e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.171176398515244160e-02,6.123281377635447602e-03
2.162032797969309916e-01,1.749663576586727581e-02,6.595998342945937898e-01,6.366756449126070860e-02,1.796907681043435345e-01,0.000000000000000000e+00,9.447621412765706828e-02,2.334124849794030551e-02,0.000000000000000000e+00,6.888358079266782182e-03,0.000000000000000000e+00,5.054735088118261256e-03,0.000000000000000000e+00,3.757541094192642928e-03,0.000000000000000000e+00,4.064583335886003124e-02,1.674735366851865664e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.759436495628052266e-01,0.000000000000000000e+00,5.699363802527392109e-02,3.556123496842805709e-02,8.785835061878817520e-02,2.669884960110614769e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.860551538877239008e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.189242973178921192e-01,1.868115212644321649e-02,2.382139949041129235e-03,0.000000000000000000e+00,1.442058538906622056e-01,6.038277687242740721e-02,1.569015012825584554e-03
7.415718371694346445e-02,1.115288813391171141e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.636531472607258370e-02,7.021842148284198649e-03,7.462563603491255693e-01,7.267120501295312729e-02,2.969111748207520218e-02,2.670540932300444637e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.500411670262026820e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.110104145658485114e-02,1.318466923698599289e-02,1.054286230661440199e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.070279180561850341e-01,0.000000000000000000e+00,7.354647860136022397e-02,3.399380675410396471e-03,1.407026565777029781e-01,0.000000000000000000e+00,8.771063835462467040e-02,6.718616484710886183e-03,0.000000000000000000e+00,3.284666739219949672e-01,1.413877434951917814e-03,0.000000000000000000e+00,1.394424026829834372e-02,2.454021535881258376e-01,0.000000000000000000e+00,6.261154943369127285e-03
