0.000000000000000000e+00,1.486755514400005772e-02,4.713903765987297323e-01,4.976909943609957865e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.834728677484266823e-02,0.000000000000000000e+00,2.056627737083104382e-02,0.000000000000000000e+00,7.406327744194317331e-02,2.845902968050166848e-01,6.662721658980283457e-02,1.344165667938796993e-01,0.000000000000000000e+00,2.515041061556286088e-03,2.080542589522430541e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.060968661966999738e-01,1.567798948726913111e-01,0.000000000000000000e+00,1.829098780527992907e-01,1.004848330156726116e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.494627538706604086e-01,1.046369991787526529e-02,1.635841243754422858e-01,3.004834615074878923e-01,8.793801343860033204e-02,7.462714914612977000e-03,6.490428438123275849e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.715494600624386468e-02,2.311898889334773055e-01,2.664522263453292066e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000446466161733661e-02,5.070094131902858244e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.692956930193569715e-02,1.979398040605435671e-01,0.000000000000000000e+00,7.211907616096992690e-04,0.000000000000000000e+00,3.273210752158232095e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.240538368285629411e-02,9.263319648591455957e-02,0.000000000000000000e+00,4.376837568998814820e-02,0.000000000000000000e+00,8.693789602302880474e-04,0.000000000000000000e+00,5.099084677462629306e-02,5.171852696530293558e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.801270044705621354e-01,9.343457772152257146e-01,0.000000000000000000e+00,2.719465641299425029e-01,1.459342091987423512e-02,0.000000000000000000e+00,9.071972497378061329e-02,2.024667185233565703e-01,0.000000000000000000e+00,7.394145705069717078e-02,5.805382729443253620e-02,0.000000000000000000e+00,4.578346529795698089e-02,0.000000000000000000e+00,7.911317430667234862e-02,6.560746281512519484e-02,5.408976218656163723e-03,3.420077199123448819e-02,1.376767936671024761e-01,1.997705764523218311e-02,0.000000000000000000e+00,7.515504695221120190e-02,1.468083963495121214e-01,1.735644555306190733e-03,1.711440944831794930e-01,0.000000000000000000e+00,1.068847965502881837e-02,7.074939828377808937e-02,8.770501500234197112e-02,0.000000000000000000e+00,1.457511497668225742e-01,1.107181963626929222e-01,1.795092448867788987e-02,4.393289615718567326e-02,4.494207499995005878e-02,2.886365553491219982e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.456264516711526730e-03,4.483535174422804137e-01,5.096903177200372281e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.359966900625109165e-01,0.000000000000000000e+00,3.756413008588539606e-04,0.000000000000000000e+00,2.152260470894482025e-02,9.054021660218002435e-03,1.639664404193022160e-02,5.446094825748826196e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.036508617933782073e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.180551265386628246e-02,2.662400803220766887e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.223964652984147611e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.312197059594780751e-02,4.564440432033881750e-02,8.395219143994076200e-05,1.724859886154637423e-01,8.644880275807555192e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.629599766426630361e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.467656142051286958e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.070459304783620530e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.004281837984937831e-03,5.179679726592281014e-02,1.717049649221428498e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.569321770828370322e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.056888906451687177e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.035131840712962770e-02,3.861640176057097584e-02,9.362214173648361528e-04,2.575392447129992365e-02,4.573585470139385212e-02,9.493452610895925306e-04,1.070486013823545579e-01,8.574112234896133500e-02,5.891743176417833100e-02,5.217348180328196944e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.568660555371070187e-01,1.101576563144251342e+00,0.000000000000000000e+00,1.140356955403081830e-02,7.373183872213671941e-02,0.000000000000000000e+00,5.690835979721174664e-02,2.347965127901850690e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.613256033197362022e-02,0.000000000000000000e+00,9.012820669391147926e-03,0.000000000000000000e+00,8.129096423794151399e-03,0.000000000000000000e+00,5.945477170254374194e-03,0.000000000000000000e+00,1.855774973840282338e-01,0.000000000000000000e+00,1.156741920193671697e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.504522072641783559e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.862626418302302578e-04,2.452244275977570609e-02,6.555542532629882180e-03,9.877020114634825487e-02,1.910708990246818423e-02,0.000000000000000000e+00,1.786419399071129677e-01
0.000000000000000000e+00,0.000000000000000000e+00,3.831586265912367839e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.080179934707805718e-03,0.000000000000000000e+00,1.056422249439147310e-01,0.000000000000000000e+00,8.054713677273875674e-03,0.000000000000000000e+00,1.799275260737830118e-02,1.559715276688692157e-02,2.465761653628054800e-02,1.524092779620007110e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.056083772854921055e-01,0.000000000000000000e+00,2.910222527116173045e-04,7.203679860793993361e-02,9.298827170740818493e-02,0.000000000000000000e+00,1.093211294161077190e-03,1.813405671757277113e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.064629256458775902e-02,2.150686735984427118e-04,0.000000000000000000e+00,1.094209601201999865e-01,6.876047471570544134e-02,0.000000000000000000e+00,1.783089604046852973e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.588741914316211035e-01,2.519790805601700157e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.303536074510036336e-01,5.227539116280726164e-03,5.787584123410041866e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.621607395101436200e-02,0.000000000000000000e+00,2.440106456356125678e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.567600828139966740e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.782102458864112561e-04,7.710937586293487023e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.286392191386217229e-02,5.290277966301899087e-02,0.000000000000000000e+00,2.894797492266249286e-02,1.165058486504685908e-01,0.000000000000000000e+00,5.139119977001151574e-04,0.000000000000000000e+00,0.000000000000000000e+00
2.000641698322001005e+00,9.239076907231823232e-02,0.000000000000000000e+00,4.419348632809894789e-02,5.342819195135652954e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.480950751427462020e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.943829223491702313e-02,1.580327608224357111e-02,1.021011734608507672e-02,1.114198239997037966e-02,0.000000000000000000e+00,7.856784217017187544e-03,5.767571360751631016e-01,8.778923251154382990e-02,2.705310242580498681e-01,9.756975049130918454e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.450008317670220363e-02,3.881801135835877530e-03,0.000000000000000000e+00,1.500970200565980295e-01,6.778060231423267690e-02,3.642014185172719881e-02,2.598372734201844295e-02,4.880489943056585261e-02,5.715623489660450612e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.594418853116654711e-02
0.000000000000000000e+00,3.490242327640429298e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.347177745247538916e-01,6.649733232072956302e-01,6.016026672580570417e-02,0.000000000000000000e+00,2.384677621674297088e-03,2.619725795436213603e-02,5.396389909846914523e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.329484814354606192e-01,1.795600305083803333e-02,0.000000000000000000e+00,1.163364602148738922e-03,1.486302343450096874e-01,0.000000000000000000e+00,6.840956357179164837e-02,1.694431522957730654e-02,0.000000000000000000e+00,2.240032625385765530e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.201465121308267547e-02,0.000000000000000000e+00,7.839034957201826415e-02,1.435908194604287348e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.318984449384771607e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.097247345909624881e-02
