0.000000000000000000e+00,0.000000000000000000e+00,6.293833963119238595e-01,2.170893764358373390e-01,0.000000000000000000e+00,3.499811110725972729e-02,0.000000000000000000e+00,9.623342753547096950e-02,3.020491580548529726e-06,8.355363319306162440e-03,4.362681355726382160e-01,0.000000000000000000e+00,1.026899251957738264e-03,0.000000000000000000e+00,1.407299195118473512e-01,0.000000000000000000e+00,1.426141539187342488e-01,0.000000000000000000e+00,8.458525938220949614e-02,0.000000000000000000e+00,4.747555219136841143e-02,1.203419239179222555e-01,9.039148045097916695e-02,1.307554415463886843e-01,3.747511526112157015e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015267694925690439e-01,0.000000000000000000e+00,2.643261043062604676e-01,7.106937340522828661e-02
0.000000000000000000e+00,1.299192384816714452e-01,4.665291350525581637e-01,3.118566426470770758e-01,1.981095147252061039e-01,0.000000000000000000e+00,5.425519565141712769e-02,0.000000000000000000e+00,2.075444846651625791e-02,0.000000000000000000e+00,5.655372711535430197e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.549008178377377955e-02,0.000000000000000000e+00,3.384846438799182233e-01,1.253607238361668930e-01,4.565656584398376100e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.531153545883136874e-03,3.966076889743883754e-02,0.000000000000000000e+00,1.120009989650824073e-01,5.713609134085907010e-02
2.415644658384254129e+00,1.319686822908324730e-01,0.000000000000000000e+00,7.483837758762107960e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.517285295266768115e-04,6.255211643863486937e-02,4.161942571173893324e-02,6.028553283909602462e-02,0.000000000000000000e+00,1.030925640345492587e-03,1.520687743513264578e-01,0.000000000000000000e+00,3.378330086744248811e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.221941779805894357e-02,0.000000000000000000e+00,2.445295185820807460e-02,1.517965657439013412e-02,3.109350420197962150e-02,7.187979715150048798e-02,0.000000000000000000e+00,1.454773879741401987e-01,1.365258352399110198e-01,7.109097114954307517e-02,3.425409946710682163e-02,5.340803399681295915e-02,0.000000000000000000e+00,2.628081580529861849e-01,4.596115318161250046e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.702047677220472677e-01,2.597566202556593762e-01,6.724061409505601556e-05,6.331631491861344947e-03,1.814932924136197778e-02,6.884987588583758866e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.864932335526418294e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.064315192668238708e-01,0.000000000000000000e+00,3.576995639986239039e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.033147720346623943e-01,1.262857218627088940e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.694664169449035640e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.176099107121133747e-01,1.414444735284580978e-01,6.698727333401739703e-02,0.000000000000000000e+00,9.242841253778509569e-02,8.937797147922912563e-03,1.826358351546608083e-01,0.000000000000000000e+00,2.067798200653224727e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.216831962418251978e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.850490023184797383e-01,2.074693969988228043e-03,0.000000000000000000e+00,1.178359933942763928e-02,1.040149036755059868e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.231496709564651237e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.002862847793841300e-01,5.478876632355884208e-02
2.402708373487337123e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.660516417421443014e-02,0.000000000000000000e+00,1.915427132823500390e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.483018704115739328e-02,0.000000000000000000e+00,1.065844543642950615e-01,1.516476568571959449e-01,3.177302752965994147e-03,1.511198354252071959e-03,1.351426467068032183e-02,2.911735085221034761e-02,6.901195967199894032e-02,0.000000000000000000e+00,8.294898023472568882e-02,4.692226829236444130e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.859442949618562990e-02,1.618906472152096265e-01,2.060087250730620323e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.544139894809119194e-03,7.042361383789511910e-03,0.000000000000000000e+00,5.125258391715464476e-03
0.000000000000000000e+00,1.267231342555756937e-02,1.336423978588536232e-01,1.731602790869509745e-01,0.000000000000000000e+00,8.713712461836040091e-03,9.468452840737717757e-03,3.590764316012374363e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.977366268227660040e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.970198192116710756e-04,0.000000000000000000e+00,1.229830300839959423e-01,0.000000000000000000e+00,1.004780255907117420e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.936009049865164769e-02,9.943503950854325202e-02,9.238717738047942662e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.555660167433683717e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.006232222063113774e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.472771469518724397e-01,2.344660482779485910e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.209528091970814810e-02,1.713521825880269869e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.391055676667968477e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.201341249994537563e-02,0.000000000000000000e+00,6.528954730975354906e-03,0.000000000000000000e+00,3.121240236378266739e-02,0.000000000000000000e+00,4.174031286610984520e-02,1.382657701653910720e-01,2.087113048620896361e-02,2.658920434270361371e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.626511418213031319e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.878244603302913970e-02
1.395495023926605738e+00,1.403225904345193564e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.235714147072662805e-02,3.734534568200485738e-02,1.432699439235254613e-01,1.758475773404039322e-01,5.603192746844874728e-02,0.000000000000000000e+00,3.181878882394192920e-02,1.947644827677663948e-01,4.109590961785312621e-03,8.850720193662570123e-02,1.311065442238119882e-01,3.966592924319785329e-02,3.802008503871343037e-02,0.000000000000000000e+00,1.425812696561461375e-02,1.805450776544224589e-01,0.000000000000000000e+00,2.822693552405614037e-02,4.751298083082481152e-03,0.000000000000000000e+00,2.006732680319617268e-02,1.099566689805704517e-01,0.000000000000000000e+00,1.181573191710181131e-01,7.943098158145191212e-02,0.000000000000000000e+00,1.930891417220940987e-02,3.710053400537345614e-02,5.972400972578812556e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.415655444259508455e-01,2.285002494808399502e-03,2.879832092547957370e-02,4.447324149697852169e-01,2.530729981662737001e-03,0.000000000000000000e+00,7.960538115486438804e-02,0.000000000000000000e+00,2.503009053010389531e-03,0.000000000000000000e+00,2.765016050499180533e-02,2.332606896541838948e-01,0.000000000000000000e+00,2.465573887169515421e-01,1.252545576941145079e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.448322178822290626e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.264524809953350704e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.382018410740479111e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
