2.948178422462234549e-03,0.000000000000000000e+00,3.627437131660518708e-03,0.000000000000000000e+00,3.738232914677509918e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.847234381335084802e-03,0.000000000000000000e+00,7.194434010788557099e-03,0.000000000000000000e+00,7.414179500690350200e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.234438744045535385e-02,0.000000000000000000e+00,7.670850048606395188e-02,0.000000000000000000e+00,7.905147103715270268e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.206875022336743222e-03,0.000000000000000000e+00,3.945737287811452131e-03,0.000000000000000000e+00,4.066255173171113256e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.596318744531396883e-02,0.000000000000000000e+00,5.655308089852022907e-02,0.000000000000000000e+00,5.828042796278701254e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.392059771330076398e-03,0.000000000000000000e+00,2.943189044995932029e-03,0.000000000000000000e+00,3.033085278334122495e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.261994550482878952e-01,0.000000000000000000e+00,2.783156867823662894e-01,0.000000000000000000e+00,2.868165107315503309e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
