1.273930269148516869e-02,2.833988622065240492e-01
0.000000000000000000e+00,9.316732431495476641e-02
2.851558440521909099e-01,8.514452733327228240e-02
0.000000000000000000e+00,2.812871405293475013e-01
1.034510872695811219e-02,9.588925392292589611e-02
3.449720055990255219e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.626097590719454700e-01
0.000000000000000000e+00,6.409057429176533149e-02
1.187895263852429828e-01,6.331073804130490923e-02
4.897051973405095598e-02,2.103097774654417995e-02
2.581384273682584274e-01,0.000000000000000000e+00
8.366583591518769736e-02,4.954242679583554382e-02
1.826015617625205145e-01,3.645505178167400551e-02
0.000000000000000000e+00,3.885322923390055472e-02
1.306685727245495698e-01,0.000000000000000000e+00
0.000000000000000000e+00,4.125609468375875111e-02
2.047674937164549458e-02,8.306767880433160028e-03
5.858715709670077321e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.007366811956445646e-01
3.579701817829299745e-03,9.409705627458671284e-02
8.166323202888441102e-02,0.000000000000000000e+00
0.000000000000000000e+00,7.493227799299335967e-02
1.488708757322493477e-02,1.018310802230480150e-01
0.000000000000000000e+00,1.972983581381681020e-02
0.000000000000000000e+00,3.630956364166756239e-02
5.278301371407367881e-02,1.934210272566374428e-02
0.000000000000000000e+00,7.110790898368178625e-02
2.051190925442221424e-02,1.092049271400660770e-02
3.165883015739929390e-02,2.887387232125630115e-02
2.061506654906754971e-02,6.476407633470042391e-02
0.000000000000000000e+00,1.286906732927534450e-02
0.000000000000000000e+00,7.823277473018188863e-03
1.395983385717374306e-02,2.187905523168621677e-02
0.000000000000000000e+00,3.548255631816303601e-02
2.006665289975021610e-02,2.229090750423506559e-02
3.269538173731673580e-04,6.255521591890653155e-02
0.000000000000000000e+00,1.954127165521284473e-02
0.000000000000000000e+00,2.416474056458864372e-02
3.017184924573204641e-02,1.239715853676030474e-02
1.552365993803615438e-02,5.279914651873858500e-02
0.000000000000000000e+00,0.000000000000000000e+00
1.567608304940103919e-02,0.000000000000000000e+00
0.000000000000000000e+00,3.295560347746336743e-02
4.243883972647510654e-03,0.000000000000000000e+00
3.398632503815189176e-03,5.153964946068157610e-02
6.699831187800689772e-04,2.815509508064224786e-02
7.213551144957881800e-02,4.362124130330214712e-03
3.496990441299898528e-02,1.688448039960648711e-02
4.198775004866779625e-02,1.182586509050750911e-02
2.089194633160596382e-03,3.107259349135455592e-03
0.000000000000000000e+00,1.465677305867767524e-02
3.585646269140906756e-02,1.778231204774407062e-02
1.772299394533692271e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.563553466859751717e-02
0.000000000000000000e+00,1.895259514772456785e-02
1.835691145684257165e-03,4.271982443536325585e-02
8.089349010431885409e-03,7.721421512724186906e-03
6.034066628248400954e-02,4.032457971106271494e-03
0.000000000000000000e+00,1.775143062495981514e-02
0.000000000000000000e+00,3.473708711010259353e-02
0.000000000000000000e+00,2.536276519190422754e-02
8.762535692302564350e-03,1.662484516449919472e-02
2.247291302852594264e-02,0.000000000000000000e+00
9.655788915399246206e-03,2.807716478475583838e-02
0.000000000000000000e+00,3.260016872064854659e-02
0.000000000000000000e+00,9.318148787298760963e-03
1.335332705589367501e-02,3.668201365345603870e-02
7.629251312948795438e-03,0.000000000000000000e+00
3.186554270206687356e-02,0.000000000000000000e+00
2.530154958007074101e-02,3.484893108641840508e-03
1.083173646169312103e-02,1.633514591829636486e-03
2.091142070935321506e-02,1.301552763866885114e-02
2.369223470050934102e-02,0.000000000000000000e+00
1.163925020180330873e-02,0.000000000000000000e+00
1.649063791200896124e-03,1.636623499170722015e-02
4.204098100699673289e-03,8.572371670943285810e-03
2.043226391610815026e-02,2.764815142911195359e-03
