2.965061824736806573e-01,7.989915656238010325e-04,1.089340231210993853e-01,0.000000000000000000e+00,2.906266929177809405e-02,1.666745039721027055e-01,1.304897257477283246e-01,5.445907945631608439e-03,3.869352510463321820e-02
8.663927582208598432e-02,0.000000000000000000e+00,1.252007030569398001e-02,6.079083963383200701e-02,8.334929356242690157e-02,2.894491979115791924e-01,1.086467728732866123e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.192072430280675138e-02,8.870301680021668023e-02,4.762554453904709745e-02,0.000000000000000000e+00,8.678307329339692011e-02,0.000000000000000000e+00,1.517884172765401329e-01,2.308252639543272589e-01,1.805934178744636812e-02
1.528169555433791515e-01,0.000000000000000000e+00,3.267028041215244150e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.138820890274175102e-02,3.020485065729182892e-04,0.000000000000000000e+00,1.152416425781289206e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.557939490131101702e-02,6.313882496066994254e-02,5.998201145931219419e-02,1.833532929918182119e-01,1.944073801531049084e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.507730653302872537e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.394775111159880787e-02,1.692117467288777695e-03,6.458034786900769542e-02,2.816332034285096708e-01,0.000000000000000000e+00
1.335065118603316614e-01,2.611699189672076100e-03,1.257704046557627242e-01,2.917819168110887072e-04,0.000000000000000000e+00,4.419231950366953043e-02,5.653648254348375636e-05,0.000000000000000000e+00,9.403981910298973845e-03
9.917281914685362187e-02,0.000000000000000000e+00,1.689537181539868885e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.761491709460043520e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.123896377752675785e-02,3.234682733226752482e-01,1.767720771201732391e-02,1.598098061257006430e-01,0.000000000000000000e+00,3.471924698147255128e-02,3.550842663473122163e-02,1.057872355715503906e-02,9.469079067624661117e-02
0.000000000000000000e+00,1.591931474881466343e-02,2.465332383336070465e-02,5.030923518546198681e-02,1.881023506013508317e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.692810151693459220e-02,2.614185759785193075e-01
0.000000000000000000e+00,9.920385240610475608e-02,4.377728511609760607e-06,0.000000000000000000e+00,1.995244007658487570e-02,0.000000000000000000e+00,5.582038743852110740e-02,1.999176754584347515e-01,0.000000000000000000e+00
4.444132566094143033e-02,0.000000000000000000e+00,2.312523819284402135e-02,0.000000000000000000e+00,2.493812895957530154e-03,2.082272026466038158e-03,4.105200545420120001e-02,1.155669905124549063e-01,1.113782790961337192e-02
2.940972366304875005e-02,8.442176210069898823e-02,6.800566613761664832e-03,3.194368445082546720e-02,0.000000000000000000e+00,1.518816491908271150e-02,4.745070194640153838e-02,1.325529018112443502e-01,1.390061362350089938e-02
7.567857255074790512e-02,0.000000000000000000e+00,2.328548514328353074e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.283515522699263944e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.321880158624289175e-03,3.567843149145271675e-01,0.000000000000000000e+00,1.285136830986923773e-01,1.143325364829163564e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.432105590888527721e-02,4.941481780077221914e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.687074988111491536e-02,8.005687374921174881e-02,1.237622308976092655e-01,1.341248866336203771e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,6.872047846274143695e-03,0.000000000000000000e+00,1.744886025111655192e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.160274000709600309e-02,2.073887788964450529e-01
1.815118220308576530e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.062717982514702883e-03,2.773897697894035438e-02,8.258025210474551070e-02,4.122618625136609781e-03
7.642944372973596925e-03,0.000000000000000000e+00,1.843752189044728929e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.297164793459610319e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.467855950228519224e-02,0.000000000000000000e+00,4.602925090445024459e-02,0.000000000000000000e+00,3.406037761160213284e-02,0.000000000000000000e+00,6.432800080444572854e-02,2.876918651436705370e-03,3.167077819583388743e-02
0.000000000000000000e+00,3.118534862649602335e-01,0.000000000000000000e+00,1.217891200210766550e-01,2.410813453104157370e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.888875751589547708e-02
3.636461773052401814e-02,0.000000000000000000e+00,8.985721963201354079e-02,0.000000000000000000e+00,3.742463502369313701e-04,5.511727555645210518e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
