0.000000000000000000e+00,1.552046533117622945e-02,2.465238692654244529e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.630116617068701368e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.873398994976028242e-01,1.729447147821831232e-01,7.728542790451564670e-02
1.429515512660401722e-01,6.572966955379365428e-02,7.486942381715865416e-03,1.010018568858183502e-01,5.854228113039790932e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.968906435584829862e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.031744588543908658e-01,4.497093626607985410e-04,2.472748762919644086e-02,1.575866595823014749e-01,1.254352439363361476e-03,0.000000000000000000e+00,2.096518425523552498e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.317741790881795994e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.872326010047192180e-02,0.000000000000000000e+00,1.105154566049837556e-01,6.039348668929582102e-05,6.898745559409495687e-02,1.304430353709929991e-01,0.000000000000000000e+00,1.013399317558928564e-01,1.096948476375804865e-01,1.557331854084569901e-02,1.792775720418384941e-02,1.233127831803711334e-02,0.000000000000000000e+00
4.384745288689398390e-02,2.070755638702266241e-02,0.000000000000000000e+00,7.455187802199741975e-02,7.267067335053430110e-02,6.603462312609537088e-02,8.060458113643537148e-02,0.000000000000000000e+00,4.650573600182305450e-02,1.139181205490335663e-01,3.641252814584328146e-02,0.000000000000000000e+00,8.765941976603716657e-02
0.000000000000000000e+00,1.402051438013609576e-02,1.953977723113220488e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.552413819354245272e-01,3.616777797396988209e-02,1.785226391877968444e-02,0.000000000000000000e+00,1.253463372223093952e-01,9.179869825344590117e-02,9.195999132261049869e-02
2.666456811510805811e-02,4.594181518497344324e-02,4.248593654860983310e-02,1.227556021530024771e-01,6.176362464676962705e-02,9.603750840356789498e-02,6.094074934295160006e-03,8.815159547031027609e-02,4.170103171641040274e-02,8.981969459613382833e-02,0.000000000000000000e+00,1.050016227788827874e-02,2.817594087288179464e-02
0.000000000000000000e+00,0.000000000000000000e+00,9.954810872859090609e-02,7.126912301920976939e-04,8.924679936952717441e-02,1.280837720896560727e-01,2.239484733022376224e-03,1.527266545253431196e-01,4.501712162181321919e-02,1.820290235035790238e-02,3.758483029188624137e-03,0.000000000000000000e+00,2.700107268380817771e-03
0.000000000000000000e+00,7.794843611080234935e-02,1.418590561316642740e-01,5.692352764491676693e-04,1.369296219079367723e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.965431258592848840e-02,3.173122379940168658e-02,0.000000000000000000e+00,4.536343808579181708e-02,3.320992445204513921e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.544814605205455937e-01,1.742538045839036806e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.390592359797513722e-01,5.745902815029534094e-02,8.539908893821895539e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.456525089028998299e-01,0.000000000000000000e+00,1.063943156198458723e-01,1.392571692173605880e-01,0.000000000000000000e+00,1.765313780662437770e-01,3.334800269561621205e-02,0.000000000000000000e+00,7.293080191779267342e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.402465566376579709e-02,4.097719559187865124e-02,0.000000000000000000e+00,9.657737635968510759e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.177862917520835051e-01,6.941936199935090646e-02,0.000000000000000000e+00
1.463769701064182305e-01,7.327910889377181602e-02,3.154343043532739643e-02,1.442721680364388859e-01,9.261889766621869691e-02,1.184830851255861406e-01,0.000000000000000000e+00,2.775578092426315979e-02,0.000000000000000000e+00,1.073713679012461841e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.461995193789829131e-02,2.488070455690140348e-02,1.500728888869932824e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.975388725662425515e-02,5.719315750559408884e-02,1.214580523923845454e-02,6.134385630235701659e-02,0.000000000000000000e+00,1.426399796449813184e-01,3.444318352613779527e-02,1.150940558300258265e-01
2.971950378649077310e-02,1.361840791329881235e-02,0.000000000000000000e+00,1.583323810483676722e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.453380454985079395e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.491114948989809064e-02,2.867672704661787184e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.544014899176452182e-01,0.000000000000000000e+00,1.572161173297871306e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.836309546331614528e-02,1.503339300903742959e-01,1.209066327563151216e-01,0.000000000000000000e+00,3.697544549538273051e-03,0.000000000000000000e+00
3.924308511204044336e-02,8.333042287241476664e-02,6.171465989689565307e-02,1.216602459862180241e-01,0.000000000000000000e+00,3.744203782574890421e-02,3.621609338736457313e-03,2.360885531038572072e-01,3.142982925470258048e-03,6.183285058983298971e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.566715592286856334e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.110818603669847637e-02,9.912812226840378438e-02,4.535384237165387966e-02,1.021059452891357466e-01,5.117931818334062188e-02,0.000000000000000000e+00,7.759280094129210326e-02,6.269900024953938347e-03,8.381827538257624610e-02
0.000000000000000000e+00,6.352042580638479763e-02,3.396016316463600082e-02,0.000000000000000000e+00,1.051008827571111720e-01,6.110041909760639128e-02,0.000000000000000000e+00,2.303175848344336113e-02,6.182333847959912976e-02,2.359820143243104504e-02,4.607334715694005184e-02,1.404836777621889521e-01,9.257798192607366583e-02
