0.000000000000000000e+00,0.000000000000000000e+00,6.080432131217072995e-03,0.000000000000000000e+00,1.520241108642155781e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.543904559686203104e-01
1.658446807845547974e-02,0.000000000000000000e+00,6.106112761878747242e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.739718249029799768e-02,0.000000000000000000e+00,9.682093484100606773e-02
8.049652983612701207e-02,5.763461136475598288e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.170140083465079935e-04,2.893763255387503744e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.650006003424908704e-03,0.000000000000000000e+00,2.257748488907455053e-01
2.276776172476113400e-02,1.221081617699227295e-01,1.198404354468216859e-01,2.056327802260769430e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.040679939728077721e-03
2.971819197486259140e-02,0.000000000000000000e+00,2.210866183110832620e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,7.083924595979072814e-02,0.000000000000000000e+00,1.359534417840016496e-01,2.034966689940633303e-03
0.000000000000000000e+00,3.109470224337776978e-01,0.000000000000000000e+00,2.385938807829374175e-02,8.955422529437609414e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.920493462669056739e-01
0.000000000000000000e+00,2.233539373838074882e-01,0.000000000000000000e+00,4.566278959895205859e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.599876266775246261e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.593416097966772124e-03,2.640328686613794412e-03,2.027041988995283931e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.953140982050122598e-02,9.152719649323996787e-02,1.845058410343011638e-03,2.868543117235423587e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.364660819471167318e-03,0.000000000000000000e+00,1.457018101804340160e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.554473813632432401e-02,0.000000000000000000e+00,1.565239744849060144e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.397188163219736823e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.105631849835767703e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.186056728986401194e-02
0.000000000000000000e+00,1.279938594383378016e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.308496118532641306e-01,0.000000000000000000e+00,2.237202849335384255e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.374717778156324677e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.416933837064081839e-03
0.000000000000000000e+00,0.000000000000000000e+00,2.309724228045348209e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.670675537281114328e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.789766645243157091e-04
0.000000000000000000e+00,0.000000000000000000e+00,1.820571727439917542e-04,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.887616105170664238e-05,2.932600156763706320e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.584398268499696116e-02,1.107335892882807277e-03
0.000000000000000000e+00,0.000000000000000000e+00,1.299553899267290868e-01,0.000000000000000000e+00,7.134979126759563410e-03
0.000000000000000000e+00,3.330161845372932305e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.415147631724563149e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.002484127333475979e-03,5.553792101385758616e-04,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.491628135887016482e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.908361153259826332e-04,2.725985375561249847e-03,0.000000000000000000e+00,0.000000000000000000e+00
