1.828309870157039940e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.867749517029312911e-01,0.000000000000000000e+00,1.818062133354548388e-02,5.928628090677338924e-03,2.441882651981578355e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.758787521501937987e-04,3.046503795629593777e-03,1.004162361990307804e-02,2.965498749687472697e-03,1.750305392130692070e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.493090994372376079e-02
3.896969153138874539e-03,2.371953247807307430e-01,1.574352228273417365e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.629093973678432054e-03,1.183433067623341833e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.913317946311945961e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.296107375315725882e-02
1.490615437330206072e-01,3.752793956942536424e-02,2.378791229489305437e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.614728737921504106e-02,8.616583265755510535e-02,5.896787872257550078e-02,3.431918659114036041e-02,0.000000000000000000e+00,2.646796332376812055e-02,8.631097253798425753e-03,1.344592415483846781e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.620367364130372564e-02,1.677519554027325777e-01,1.084661326299293516e-01,1.632915129531394005e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.452861436579222676e-02
7.236052488933636395e-02,1.406661433675185924e-01,8.709864107001474842e-02,6.263173495379042999e-02,0.000000000000000000e+00,8.070878016178157852e-03,2.631881124703768556e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.687770915576889519e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.882461737808246841e-02
1.766389581503756412e-01,3.671881420794600309e-02,0.000000000000000000e+00,1.618289425832143136e-01,0.000000000000000000e+00,2.708867752688025841e-03,8.833509679278065676e-04,1.467636055588563727e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.860157158556068339e-03,1.831029353649667527e-02,2.084891129805269486e-02,1.782343178660368566e-02,1.057863067273964904e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.674545488427851656e-03
3.534376744731592898e-03,1.450464110496224313e-01,1.306373770481162877e-01,2.683040752145096283e-02,0.000000000000000000e+00,1.469709341874530367e-02,4.792663534161585581e-03,3.868612539440292875e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.539225958796223065e-03,4.826498429660958100e-02,1.014049829747068754e-01,4.698164196972210577e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.248971592880682935e-02
2.802544753485424790e-03,2.021853341679579197e-01,1.896170764105408954e-02,1.377580383573521160e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.171088670647017771e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.282239954449111902e-02,1.461055500453161127e-01,1.773586055597226874e-01,1.422206749272885151e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.898490283807852397e-01,0.000000000000000000e+00,8.430133937603639938e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.687263090026825924e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.185808690282199582e-03,4.600246039717716118e-02,0.000000000000000000e+00,4.477927747421023286e-02,4.605645373321849423e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.617031829881504290e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.028373526887909756e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.618256152629478056e-02,0.000000000000000000e+00,1.669272582718371936e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.325992302737630801e-01,2.423054767944447449e-02,1.133596945307432415e-02,0.000000000000000000e+00,9.448178910987255468e-04,3.081013452169457109e-04,2.287350052895691377e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.457631442754413781e-02,2.853708228941038705e-01,1.670899591161962294e-01,2.777829522832529485e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.374355819558548086e-03
1.908175722685989673e-01,0.000000000000000000e+00,7.022613360138324490e-02,1.379559749266517643e-01,0.000000000000000000e+00,9.523011929821722718e-03,3.105416201085620977e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.070993417516539863e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.401081946893448615e-02
