hwf2,"0.04838710,0.04838710,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03225806,0.03225806,0.00000000,0.00000000,0.00000000,0.01612903,0.00000000,0.00000000,0.01612903,0.00000000,0.00000000,0.00000000,0.03225806,0.03225806,0.00000000,0.01612903,0.00000000,0.00000000,0.01612903,0.01612903,0.00000000,0.04838710,0.04838710,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08064516,0.08064516,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09677419,0.00000000,0.04838710,0.04838710,0.00000000,0.00000000,0.04838710,0.01612903,0.03225806,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03225806,0.03225806,0.00000000,0.00000000,0.03225806,0.00000000,0.00000000,0.03225806,0.01612903,0.00000000,0.00000000,0.00000000"
mhr19,"0.01951220,0.01463415,0.00487805,0.00000000,0.00487805,0.01951220,0.01463415,0.00487805,0.00487805,0.00000000,0.00487805,0.03902439,0.02926829,0.00487805,0.00000000,0.00487805,0.01463415,0.00487805,0.00487805,0.00975610,0.03414634,0.03414634,0.00000000,0.00487805,0.00487805,0.00000000,0.00487805,0.00000000,0.00000000,0.00000000,0.00975610,0.00000000,0.10243902,0.03902439,0.06341463,0.01951220,0.04390244,0.01951220,0.02439024,0.01463415,0.00975610,0.00487805,0.00000000,0.00000000,0.00000000,0.00487805,0.00000000,0.00000000,0.01951220,0.01463415,0.00487805,0.00487805,0.00000000,0.00487805,0.00487805,0.00000000,0.04878049,0.03414634,0.00975610,0.00000000,0.00975610,0.00000000,0.00975610,0.00000000,0.02439024,0.00487805,0.00975610,0.00487805,0.00487805,0.00487805,0.00975610,0.00487805,0.00000000,0.00487805,0.03902439,0.03414634,0.00487805,0.00000000,0.00487805,0.00487805,0.00487805,0.00000000,0.00000000,0.00975610,0.00000000,0.00000000,0.00000000,0.00975610,0.00487805,0.00000000,0.00000000"
rwm27,"0.01818182,0.01818182,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03636364,0.03636364,0.00000000,0.00000000,0.00000000,0.01818182,0.01818182,0.01818182,0.00000000,0.03636364,0.03636364,0.00000000,0.05454545,0.05454545,0.00000000,0.01818182,0.01818182,0.01818182,0.00000000,0.01818182,0.01818182,0.01818182,0.01818182,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07272727,0.07272727,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01818182,0.01818182,0.00000000,0.01818182,0.01818182,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03636364,0.03636364,0.00000000,0.00000000,0.00000000,0.07272727,0.07272727,0.00000000,0.00000000,0.01818182,0.01818182,0.01818182,0.00000000,0.01818182,0.00000000,0.01818182,0.00000000"
mlk93,"0.02439024,0.01626016,0.00813008,0.00813008,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00813008,0.00813008,0.00000000,0.00000000,0.00000000,0.01626016,0.00813008,0.00000000,0.00813008,0.01626016,0.00000000,0.00813008,0.05691057,0.04878049,0.00000000,0.02439024,0.01626016,0.00000000,0.00813008,0.00000000,0.00000000,0.09756098,0.06504065,0.03252033,0.03252033,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00813008,0.00000000,0.00000000,0.00813008,0.00000000,0.00813008,0.00000000,0.00813008,0.00813008,0.00813008,0.00000000,0.04878049,0.01626016,0.02439024,0.00813008,0.01626016,0.01626016,0.00000000,0.00813008,0.04065041,0.00000000,0.02439024,0.00813008,0.00813008,0.00813008,0.00813008,0.00813008,0.00000000,0.00000000,0.01626016,0.00000000,0.00813008,0.00813008,0.00000000,0.05691057,0.04878049,0.00000000,0.00813008,0.02439024,0.01626016,0.00000000,0.00813008,0.00000000,0.00000000,0.00000000,0.00000000"
kko4,"0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00847458,0.00847458,0.00000000,0.00000000,0.00000000,0.05084746,0.03389831,0.03389831,0.01694915,0.03389831,0.02542373,0.00000000,0.03389831,0.03389831,0.00000000,0.00847458,0.00847458,0.00847458,0.00000000,0.03389831,0.01694915,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06779661,0.06779661,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01694915,0.07627119,0.00000000,0.05084746,0.05084746,0.00000000,0.00000000,0.02542373,0.01694915,0.00847458,0.00000000,0.04237288,0.03389831,0.00000000,0.00000000,0.00000000,0.05084746,0.05084746,0.00000000,0.00000000,0.00847458,0.00847458,0.00847458,0.00000000,0.03389831,0.00847458,0.01694915,0.00000000"
afd10,"0.03296703,0.02197802,0.00732601,0.00732601,0.00000000,0.01098901,0.01098901,0.00000000,0.00000000,0.00000000,0.00366300,0.02197802,0.01465201,0.00732601,0.00732601,0.00000000,0.01465201,0.00000000,0.00000000,0.00732601,0.03296703,0.01465201,0.01098901,0.02197802,0.00732601,0.00732601,0.02930403,0.00366300,0.00000000,0.00732601,0.00732601,0.00366300,0.08424908,0.06593407,0.01465201,0.01465201,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00366300,0.00366300,0.00366300,0.00732601,0.00000000,0.00000000,0.02564103,0.01831502,0.00732601,0.00366300,0.00366300,0.01465201,0.01465201,0.00366300,0.03663004,0.01831502,0.01831502,0.01465201,0.00366300,0.00366300,0.00000000,0.01465201,0.04395604,0.00732601,0.01098901,0.00366300,0.00732601,0.00000000,0.01465201,0.00732601,0.00000000,0.01465201,0.03663004,0.01831502,0.01098901,0.01098901,0.00000000,0.02564103,0.00732601,0.00732601,0.00732601,0.02930403,0.00366300,0.00000000,0.00732601,0.00732601,0.00000000,0.00366300,0.00000000"
mjd78,"0.03007519,0.02631579,0.00375940,0.00375940,0.00000000,0.06015038,0.03383459,0.02255639,0.01879699,0.00375940,0.00000000,0.01127820,0.00000000,0.01127820,0.00375940,0.00375940,0.00375940,0.00375940,0.00375940,0.00000000,0.01879699,0.00375940,0.01503759,0.00375940,0.00000000,0.00000000,0.00751880,0.00000000,0.00000000,0.00375940,0.00375940,0.00000000,0.11654135,0.09022556,0.02255639,0.01503759,0.00751880,0.00375940,0.00375940,0.00375940,0.00000000,0.00000000,0.00375940,0.00000000,0.00000000,0.01127820,0.00751880,0.00000000,0.06390977,0.03383459,0.02631579,0.02255639,0.00375940,0.00375940,0.00000000,0.00751880,0.03759398,0.01879699,0.01879699,0.01127820,0.00375940,0.00375940,0.00000000,0.00375940,0.01127820,0.00000000,0.00751880,0.00751880,0.00000000,0.00000000,0.00375940,0.00375940,0.00000000,0.00751880,0.02631579,0.00751880,0.01879699,0.01503759,0.00375940,0.00751880,0.00375940,0.00000000,0.00375940,0.01127820,0.00375940,0.00000000,0.00375940,0.00375940,0.00375940,0.00000000,0.00000000"
sws19,"0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06250000,0.06250000,0.00000000,0.12500000,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06250000,0.06250000,0.00000000,0.00000000,0.00000000,0.06250000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06250000,0.06250000,0.00000000,0.00000000,0.00000000,0.12500000,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000"
rkh9,"0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04411765,0.04411765,0.00000000,0.00000000,0.00000000,0.05882353,0.02941176,0.02941176,0.02941176,0.01470588,0.01470588,0.00000000,0.04411765,0.04411765,0.00000000,0.01470588,0.01470588,0.01470588,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10294118,0.10294118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08823529,0.01470588,0.04411765,0.04411765,0.00000000,0.00000000,0.02941176,0.01470588,0.00000000,0.00000000,0.01470588,0.01470588,0.00000000,0.00000000,0.00000000,0.04411765,0.04411765,0.00000000,0.00000000,0.01470588,0.01470588,0.01470588,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000"
skm37,"0.02222222,0.02222222,0.00000000,0.00000000,0.00000000,0.06666667,0.02222222,0.04444444,0.04444444,0.00000000,0.00000000,0.06666667,0.04444444,0.02222222,0.02222222,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02222222,0.00000000,0.00000000,0.00000000,0.02222222,0.00000000,0.08888889,0.08888889,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06666667,0.02222222,0.04444444,0.04444444,0.00000000,0.00000000,0.00000000,0.00000000,0.06666667,0.04444444,0.02222222,0.02222222,0.00000000,0.00000000,0.00000000,0.02222222,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02222222,0.00000000,0.00000000,0.00000000,0.02222222,0.00000000,0.00000000,0.00000000"
ril13,"0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04500000,0.04500000,0.00000000,0.00000000,0.00000000,0.01500000,0.00500000,0.00500000,0.01000000,0.03500000,0.03000000,0.00000000,0.02500000,0.02500000,0.00000000,0.04500000,0.02000000,0.01500000,0.01000000,0.01500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01000000,0.01000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08000000,0.07500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00500000,0.04500000,0.01500000,0.01000000,0.01000000,0.00000000,0.00000000,0.02000000,0.00500000,0.00500000,0.02000000,0.04000000,0.03500000,0.00000000,0.00000000,0.00000000,0.04000000,0.04000000,0.00000000,0.00000000,0.05500000,0.02500000,0.02000000,0.01000000,0.04500000,0.00500000,0.01000000,0.02000000"
jrw98,"0.04198473,0.03053435,0.01145038,0.00763359,0.00381679,0.02671756,0.01526718,0.00763359,0.00381679,0.00381679,0.00000000,0.01908397,0.00763359,0.01145038,0.00763359,0.00381679,0.00763359,0.00381679,0.00000000,0.00381679,0.00763359,0.00763359,0.00000000,0.01526718,0.00000000,0.00000000,0.00763359,0.00381679,0.00381679,0.00000000,0.00763359,0.00000000,0.13740458,0.07633588,0.06106870,0.03053435,0.03053435,0.01526718,0.01526718,0.00763359,0.00763359,0.00381679,0.00000000,0.00763359,0.00763359,0.00000000,0.00000000,0.00000000,0.03435115,0.01908397,0.00763359,0.00381679,0.00381679,0.00381679,0.00381679,0.00763359,0.03053435,0.01145038,0.01908397,0.00763359,0.01145038,0.00000000,0.01145038,0.00763359,0.01145038,0.00381679,0.00381679,0.00000000,0.00381679,0.00381679,0.00381679,0.00000000,0.00000000,0.00381679,0.01526718,0.00763359,0.00763359,0.00381679,0.00381679,0.02290076,0.00381679,0.00381679,0.00381679,0.00763359,0.00381679,0.00381679,0.00000000,0.01145038,0.00763359,0.00000000,0.00381679"
jme42,"0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02970297,0.00990099,0.01980198,0.01980198,0.00000000,0.01980198,0.00990099,0.00000000,0.00990099,0.02970297,0.00990099,0.01980198,0.03960396,0.00990099,0.01980198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07920792,0.05940594,0.01980198,0.01980198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00990099,0.00990099,0.00000000,0.00000000,0.00000000,0.01980198,0.01980198,0.00000000,0.00000000,0.00000000,0.00990099,0.00990099,0.00000000,0.05940594,0.01980198,0.03960396,0.02970297,0.00990099,0.00990099,0.00000000,0.00000000,0.03960396,0.00000000,0.01980198,0.00000000,0.01980198,0.00990099,0.01980198,0.00990099,0.00990099,0.00990099,0.02970297,0.00990099,0.01980198,0.00990099,0.00990099,0.03960396,0.00990099,0.01980198,0.00990099,0.00990099,0.00990099,0.00990099,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000"
bpc20,"0.02880658,0.01234568,0.01646091,0.01234568,0.00000000,0.04938272,0.01646091,0.02469136,0.00823045,0.01234568,0.01234568,0.00823045,0.00000000,0.00823045,0.00823045,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00823045,0.00411523,0.00411523,0.00411523,0.00000000,0.00411523,0.00000000,0.00000000,0.00000000,0.00000000,0.00823045,0.00411523,0.13580247,0.07407407,0.05349794,0.03703704,0.01234568,0.00823045,0.00411523,0.00411523,0.00000000,0.00000000,0.00411523,0.00411523,0.00411523,0.01234568,0.00823045,0.00411523,0.06584362,0.02469136,0.03292181,0.01234568,0.01646091,0.01646091,0.00823045,0.00823045,0.02880658,0.00823045,0.01646091,0.01234568,0.00411523,0.00411523,0.00000000,0.00411523,0.01234568,0.00000000,0.00823045,0.00411523,0.00411523,0.00411523,0.00411523,0.00411523,0.00000000,0.00000000,0.00823045,0.00411523,0.00411523,0.00000000,0.00411523,0.01234568,0.00411523,0.00411523,0.00411523,0.00411523,0.00000000,0.00000000,0.00411523,0.01234568,0.00000000,0.00411523,0.00411523"
jdh99,"0.00735294,0.00000000,0.00735294,0.00735294,0.00000000,0.01470588,0.00735294,0.00735294,0.00735294,0.00000000,0.00000000,0.02941176,0.00735294,0.00735294,0.00000000,0.00735294,0.00735294,0.00000000,0.00000000,0.00000000,0.01470588,0.01470588,0.00000000,0.00000000,0.00000000,0.00000000,0.01470588,0.00735294,0.00000000,0.00000000,0.02941176,0.00735294,0.06617647,0.02941176,0.02941176,0.01470588,0.00735294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00735294,0.00000000,0.00000000,0.02941176,0.00735294,0.00000000,0.02205882,0.01470588,0.00735294,0.00735294,0.00000000,0.01470588,0.01470588,0.00735294,0.06617647,0.02205882,0.02205882,0.00735294,0.01470588,0.00735294,0.00735294,0.02941176,0.02941176,0.00735294,0.01470588,0.00735294,0.00735294,0.00735294,0.00000000,0.00000000,0.00000000,0.01470588,0.01470588,0.01470588,0.00000000,0.00000000,0.00000000,0.02205882,0.00735294,0.00000000,0.01470588,0.04411765,0.01470588,0.00000000,0.00735294,0.06617647,0.00000000,0.01470588,0.02941176"
