0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.539339993218256375e-01,1.100125262022303013e-01,4.910854058082883555e-02,1.835549506276442852e-02,1.214214815814519260e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.404902679380302444e-02,0.000000000000000000e+00,8.934751812865746393e-03,0.000000000000000000e+00,2.166810271243753937e-03,1.393930513511112412e-01,1.348721803337437145e-02,2.939127921306647871e-03
1.246066373396606392e-01,6.093159525652577790e-02,2.012262034691478518e-01,0.000000000000000000e+00,4.434982248124774598e-05,0.000000000000000000e+00,0.000000000000000000e+00,6.870508624691240573e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.910513993622345308e-01,0.000000000000000000e+00,1.638396386297741314e-02,3.173077560781935313e-02,0.000000000000000000e+00,1.713565501798533508e-01,0.000000000000000000e+00
3.672303883575773337e-02,0.000000000000000000e+00,4.240608983871464038e-02,9.703445600865502618e-02,0.000000000000000000e+00,8.716711727064780160e-03,2.955313494927366835e-02,0.000000000000000000e+00,1.601964738451645446e-05,1.476543673249522230e-02,1.264508711265650565e-01,2.819336447907055607e-03,2.243775671974120034e-01,1.139939564091050350e-01,7.898676933869737057e-03,3.001059814375635001e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.180992434836278790e-02,1.988218183942870240e-02,5.876637742314885435e-03,0.000000000000000000e+00,3.826449071619604514e-02,0.000000000000000000e+00,1.703848675613174879e-01,2.078128407253766567e-03,1.291246846696109951e-01,1.055429754429093731e-01,0.000000000000000000e+00,5.085639071030099989e-02,3.633829593922828505e-02,5.382014364590476801e-03,6.066481747788469298e-02,9.368965547410736464e-03,1.414599373797307755e-02,0.000000000000000000e+00,8.887657532203180333e-02
7.786437366765361356e-02,2.127834092215898434e-02,1.159904929454763783e-01,3.861002071557500387e-02,0.000000000000000000e+00,7.877031161046525731e-02,0.000000000000000000e+00,2.713300370625223307e-02,1.263479530795917627e-01,5.444085168033731444e-03,7.594116375469150970e-02,0.000000000000000000e+00,7.826933406927330528e-02,0.000000000000000000e+00,3.569035950831368070e-02,0.000000000000000000e+00,2.128505152336799145e-03,3.545761788468697155e-03,3.447662717378838920e-02
2.681792977008832721e-02,0.000000000000000000e+00,1.156285610115986330e-02,1.239688546023389737e-01,8.197856456925808888e-02,1.132605154769671940e-01,0.000000000000000000e+00,6.030342289861354010e-02,1.386150488090990077e-02,3.179945050571361675e-02,4.221406835700070720e-02,2.535155047928389430e-02,0.000000000000000000e+00,7.242277607440270049e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.221124983542065945e-02,2.252640553456672357e-02,0.000000000000000000e+00
5.217281794470968875e-02,3.689051559767776711e-02,8.650993681143276381e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.099891900913586157e-02,2.854444700386609551e-02,1.179088853060982628e-02,6.311380772774051462e-02,3.678037143648493768e-02,4.932137093723194810e-02,1.086505789716557951e-01,1.001824909427819488e-01,0.000000000000000000e+00,6.534575725032008842e-02,1.875167099994837216e-02,1.528500239535866313e-02,0.000000000000000000e+00,6.311171739604681807e-02
1.145635777581350545e-01,1.044933089991775393e-01,5.765020778015497033e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.405921194273544228e-02,3.243304584610370855e-02,0.000000000000000000e+00,6.699068533981893114e-02,4.645482664108299686e-02,2.223228500513210054e-02,2.074896361778025833e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.621548329987495374e-02
4.869001863195464297e-02,0.000000000000000000e+00,5.208842748824211305e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.120926876538881706e-02,1.578286259539189718e-02,0.000000000000000000e+00,2.061966981016014402e-02,0.000000000000000000e+00,3.551408001814188031e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.404948673250020989e-04,2.380376875125969349e-01,4.030775840753082935e-03,4.076230334795826193e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.356807159109061883e-02,0.000000000000000000e+00,2.438696914444139774e-01,4.865348003186142217e-02,3.781876798327065553e-02,0.000000000000000000e+00,1.513676900846838147e-01,8.705816995038032774e-03,1.230763668169902562e-02,9.580170409649935766e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.017188672974385907e-02,7.544504163249985199e-03,0.000000000000000000e+00
3.504733883256137134e-02,6.890356600576487411e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.574894400395737346e-02,0.000000000000000000e+00,1.745921537023127079e-01,0.000000000000000000e+00,1.658266082950579645e-02,1.647726745776883217e-01,1.389808570607088505e-02,2.034364912086442934e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.134615669501890071e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.191307219798590777e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.468266664593510573e-02,2.604240084947559430e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.315063438942468188e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.076419328057274805e-01,1.436068967711388433e-03,4.546432494468729516e-04,0.000000000000000000e+00,1.086956766817825416e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.200344834632840307e-02,3.200728035764813934e-02,1.182123441219202348e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.442340322038867390e-02,0.000000000000000000e+00,1.249087670800089200e-02,0.000000000000000000e+00,1.112436908394565105e-02,8.588450481212051013e-02,2.057768216347699297e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.153052546415371415e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.154984609727193468e-01
0.000000000000000000e+00,2.135849517519554028e-02,0.000000000000000000e+00,8.343259005159853192e-02,8.611060539371906408e-02,1.198646579709807952e-01,2.400695063749851491e-02,7.245770965596215474e-02,4.879847459551384103e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.370090979318313203e-03,3.540263267963592486e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.869165864319995041e-02,3.128993761508691573e-02,3.425762673246234707e-02,4.602540485101969114e-02
