0.05405405	0.02702703	0.00000000	0.00000000	0.05405405	0.05405405	0.02702703	0.00000000	0.00000000	0.10810811	0.05405405	0.00000000	0.00000000	0.00000000	0.02702703	0.00000000	0.05405405	0.02702703	0.00000000	0.00000000	0.00000000	0.00000000	0.05405405	0.00000000	0.05405405	0.00000000	0.00000000	0.00000000	0.00000000	0.08108108	0.08108108	0.00000000	0.02702703	0.00000000	0.00000000	0.00000000	0.00000000	0.10810811	0.05405405	0.00000000	0.02702703	0.02702703	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01369863	0.00000000	0.01369863	0.05479452	0.02739726	0.02739726	0.08219178	0.02739726	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01369863	0.01369863	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01369863	0.01369863	0.00000000	0.01369863	0.01369863	0.00000000	0.01369863	0.01369863	0.05479452	0.02739726	0.02739726	0.00000000	0.00000000	0.05479452	0.02739726	0.02739726	0.01369863	0.01369863	0.01369863	0.16438356	0.08219178	0.08219178	0.05479452
0.05263158	0.00000000	0.04678363	0.00584795	0.00000000	0.00000000	0.00584795	0.00584795	0.00000000	0.01169591	0.00000000	0.01169591	0.00000000	0.00000000	0.00000000	0.00584795	0.05847953	0.00584795	0.04678363	0.00584795	0.03508772	0.00584795	0.01169591	0.00000000	0.00584795	0.01169591	0.00000000	0.00584795	0.00584795	0.00000000	0.00000000	0.00000000	0.01169591	0.00000000	0.00584795	0.00000000	0.00000000	0.01169591	0.00000000	0.01169591	0.00584795	0.01169591	0.21637427	0.05263158	0.15204678	0.04678363	0.09941520	0.02923977	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.04705882	0.04705882	0.05882353	0.01176471	0.04705882	0.07058824	0.04705882	0.01176471	0.02352941	0.02352941	0.01176471	0.01176471	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02352941	0.02352941	0.00000000	0.00000000	0.02352941	0.01176471	0.01176471	0.00000000	0.05882353	0.05882353	0.00000000	0.05882353	0.01176471	0.01176471	0.04705882	0.01176471	0.07058824	0.04705882	0.01176471	0.01176471	0.00000000	0.02352941	0.02352941	0.00000000	0.00000000	0.00000000	0.00000000	0.02352941	0.02352941	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02409639	0.00000000	0.03614458	0.06024096	0.06024096	0.00000000	0.08433735	0.03614458	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04819277	0.03614458	0.00000000	0.04819277	0.04819277	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03614458	0.03614458	0.00000000	0.03614458	0.00000000	0.08433735	0.08433735	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.12048193	0.06024096	0.03614458	0.02409639
0.05714286	0.02857143	0.02857143	0.02857143	0.02857143	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02857143	0.00000000	0.11428571	0.02857143	0.08571429	0.08571429	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02857143	0.00000000	0.02857143	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.17142857	0.11428571	0.05714286	0.02857143	0.02857143	0.02857143	0.00000000	0.00000000	0.00000000	0.00000000
0.03061224	0.02040816	0.00000000	0.00000000	0.01020408	0.01020408	0.03061224	0.00000000	0.02040816	0.09183673	0.09183673	0.00000000	0.06122449	0.04081633	0.00000000	0.00000000	0.04081633	0.03061224	0.00000000	0.00000000	0.00000000	0.00000000	0.01020408	0.00000000	0.00000000	0.02040816	0.02040816	0.00000000	0.00000000	0.01020408	0.01020408	0.00000000	0.04081633	0.01020408	0.00000000	0.02040816	0.00000000	0.09183673	0.09183673	0.00000000	0.01020408	0.00000000	0.01020408	0.01020408	0.00000000	0.00000000	0.00000000	0.00000000	0.08163265	0.06122449	0.01020408	0.01020408
0.00000000	0.00000000	0.00000000	0.00000000	0.06060606	0.06060606	0.04545455	0.03030303	0.06060606	0.04545455	0.04545455	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01515152	0.01515152	0.01515152	0.00000000	0.06060606	0.06060606	0.00000000	0.00000000	0.09090909	0.09090909	0.00000000	0.04545455	0.01515152	0.03030303	0.06060606	0.03030303	0.06060606	0.06060606	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.01503759	0.00751880	0.00000000	0.00000000	0.07518797	0.07518797	0.03759398	0.01503759	0.03007519	0.01503759	0.01503759	0.00000000	0.00000000	0.00000000	0.00000000	0.00751880	0.03007519	0.01503759	0.00751880	0.00000000	0.00751880	0.00751880	0.01503759	0.01503759	0.01503759	0.03007519	0.00000000	0.03007519	0.01503759	0.09774436	0.08270677	0.01503759	0.03759398	0.01503759	0.01503759	0.03759398	0.02255639	0.02255639	0.02255639	0.00000000	0.00751880	0.00000000	0.06015038	0.03759398	0.02255639	0.02255639	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.08275862	0.08275862	0.01379310	0.00000000	0.06206897	0.00000000	0.00000000	0.00000000	0.04827586	0.04137931	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00689655	0.03448276	0.00000000	0.02068966	0.00689655	0.00689655	0.00000000	0.00000000	0.11724138	0.11724138	0.00000000	0.02068966	0.01379310	0.00689655	0.07586207	0.03448276	0.04137931	0.03448276	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.06206897	0.05517241	0.00689655	0.00689655
0.02551020	0.02551020	0.00000000	0.00000000	0.00510204	0.00000000	0.06122449	0.01020408	0.02040816	0.04081633	0.01020408	0.01020408	0.01530612	0.01530612	0.00000000	0.00510204	0.05102041	0.04591837	0.00000000	0.00000000	0.00000000	0.02551020	0.08673469	0.01530612	0.02040816	0.04081633	0.01530612	0.02551020	0.00510204	0.00510204	0.00000000	0.00510204	0.07653061	0.03061224	0.01020408	0.03061224	0.00000000	0.04591837	0.01530612	0.01020408	0.02040816	0.01020408	0.05612245	0.04591837	0.00510204	0.00510204	0.00000000	0.00000000	0.02551020	0.02551020	0.00000000	0.00000000
0.04186047	0.04186047	0.00000000	0.00000000	0.01395349	0.00465116	0.01395349	0.00000000	0.01395349	0.04186047	0.00930233	0.03255814	0.03255814	0.00465116	0.00465116	0.01395349	0.05116279	0.04651163	0.00000000	0.00000000	0.00000000	0.01860465	0.01395349	0.00465116	0.00465116	0.02790698	0.00930233	0.00930233	0.00000000	0.01860465	0.00465116	0.00465116	0.01860465	0.00465116	0.00465116	0.01395349	0.00465116	0.06046512	0.01860465	0.04186047	0.00465116	0.01395349	0.05581395	0.03720930	0.00465116	0.00465116	0.00000000	0.00000000	0.09767442	0.05116279	0.04651163	0.03255814
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.28571429	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.14285714	0.14285714	0.00000000	0.00000000	0.00000000	0.00000000	0.28571429	0.14285714	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.06818182	0.04545455	0.00000000	0.09090909	0.09090909	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02272727	0.02272727	0.00000000	0.04545455	0.11363636	0.11363636	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.09090909	0.00000000	0.06818182	0.00000000	0.00000000	0.11363636	0.11363636	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.03278689	0.01639344	0.01639344	0.01639344	0.03278689	0.01639344	0.01639344	0.00000000	0.01639344	0.03278689	0.01639344	0.01639344	0.08196721	0.06557377	0.00000000	0.00000000	0.04918033	0.01639344	0.03278689	0.03278689	0.00000000	0.01639344	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03278689	0.01639344	0.01639344	0.01639344	0.00000000	0.00000000	0.01639344	0.00000000	0.03278689	0.01639344	0.01639344	0.00000000	0.00000000	0.04918033	0.04918033	0.00000000	0.00000000	0.00000000	0.00000000	0.11475410	0.08196721	0.01639344	0.00000000
0.00456621	0.00000000	0.00456621	0.00456621	0.01369863	0.01369863	0.04566210	0.00000000	0.07305936	0.07305936	0.07305936	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00456621	0.00000000	0.00456621	0.00456621	0.00000000	0.00456621	0.03196347	0.00456621	0.03196347	0.02283105	0.02283105	0.00000000	0.00000000	0.05022831	0.05022831	0.00000000	0.06849315	0.02283105	0.00913242	0.10502283	0.03652968	0.10502283	0.10045662	0.00000000	0.00456621	0.00000000	0.00456621	0.00456621	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.02857143	0.02857143	0.00000000	0.00000000	0.08571429	0.08571429	0.02857143	0.00000000	0.00000000	0.08571429	0.08571429	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02857143	0.02857143	0.00000000	0.00000000	0.00000000	0.00000000	0.02857143	0.02857143	0.00000000	0.02857143	0.02857143	0.00000000	0.00000000	0.08571429	0.08571429	0.00000000	0.02857143	0.02857143	0.00000000	0.00000000	0.00000000	0.08571429	0.08571429	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.07142857	0.07142857	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.07142857	0.00000000	0.07142857	0.07142857	0.07142857	0.00000000	0.00000000	0.07142857	0.07142857	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.07142857	0.00000000	0.07142857	0.00000000	0.00000000	0.07142857	0.07142857	0.00000000	0.00000000	0.00000000	0.00000000	0.07142857	0.07142857	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.03448276	0.03448276	0.10344828	0.06896552	0.00000000	0.06896552	0.06896552	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03448276	0.03448276	0.00000000	0.00000000	0.06896552	0.06896552	0.00000000	0.00000000	0.03448276	0.03448276	0.00000000	0.10344828	0.03448276	0.06896552	0.00000000	0.00000000	0.06896552	0.06896552	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.03125000	0.02083333	0.00000000	0.00000000	0.02083333	0.00000000	0.01041667	0.00000000	0.06250000	0.03125000	0.03125000	0.00000000	0.00000000	0.00000000	0.03125000	0.01041667	0.05208333	0.03125000	0.01041667	0.01041667	0.00000000	0.01041667	0.01041667	0.01041667	0.02083333	0.03125000	0.01041667	0.02083333	0.01041667	0.05208333	0.02083333	0.01041667	0.02083333	0.00000000	0.01041667	0.09375000	0.02083333	0.06250000	0.04166667	0.01041667	0.01041667	0.00000000	0.07291667	0.05208333	0.02083333	0.02083333	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.01149425	0.01149425	0.00000000	0.00000000	0.08045977	0.02298851	0.00000000	0.00000000	0.04597701	0.01149425	0.00000000	0.01149425	0.03448276	0.01149425	0.00000000	0.00000000	0.06896552	0.06896552	0.00000000	0.00000000	0.00000000	0.00000000	0.01149425	0.01149425	0.00000000	0.02298851	0.00000000	0.02298851	0.01149425	0.09195402	0.03448276	0.05747126	0.01149425	0.01149425	0.00000000	0.05747126	0.01149425	0.02298851	0.00000000	0.02298851	0.00000000	0.00000000	0.05747126	0.04597701	0.01149425	0.01149425	0.00000000	0.00000000	0.04597701	0.02298851	0.01149425	0.01149425
0.07142857	0.07142857	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.07142857	0.00000000	0.07142857	0.07142857	0.07142857	0.00000000	0.00000000	0.07142857	0.07142857	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.07142857	0.00000000	0.07142857	0.00000000	0.00000000	0.07142857	0.07142857	0.00000000	0.00000000	0.00000000	0.00000000	0.07142857	0.07142857	0.00000000	0.00000000
0.06382979	0.02482270	0.03546099	0.01063830	0.00709220	0.00000000	0.00000000	0.00000000	0.01063830	0.01063830	0.00354610	0.00709220	0.00000000	0.00000000	0.02127660	0.01063830	0.09574468	0.03900709	0.04964539	0.02127660	0.02127660	0.01418440	0.01418440	0.00354610	0.00000000	0.01773050	0.00354610	0.00709220	0.00354610	0.01063830	0.00354610	0.00709220	0.00709220	0.00354610	0.00354610	0.02127660	0.00354610	0.02127660	0.00709220	0.01418440	0.00709220	0.01418440	0.14893617	0.07446809	0.06737589	0.03900709	0.02836879	0.02127660	0.00000000	0.00000000	0.00000000	0.00000000
0.03030303	0.01515152	0.00757576	0.00757576	0.05303030	0.03787879	0.03030303	0.01515152	0.03030303	0.03787879	0.03030303	0.00757576	0.00000000	0.00000000	0.00000000	0.00757576	0.03787879	0.02272727	0.00757576	0.00757576	0.00000000	0.01515152	0.05303030	0.00757576	0.01515152	0.03030303	0.01515152	0.00757576	0.00000000	0.06818182	0.05303030	0.00000000	0.05303030	0.03030303	0.01515152	0.04545455	0.01515152	0.05303030	0.04545455	0.00757576	0.00000000	0.01515152	0.03030303	0.02272727	0.00757576	0.00757576	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.02173913	0.01086957	0.02173913	0.01086957	0.03260870	0.08695652	0.03260870	0.03260870	0.00000000	0.00000000	0.02173913	0.00000000	0.01086957	0.00000000	0.01086957	0.00000000	0.01086957	0.00000000	0.02173913	0.01086957	0.02173913	0.04347826	0.04347826	0.00000000	0.00000000	0.03260870	0.01086957	0.00000000	0.04347826	0.00000000	0.03260870	0.04347826	0.00000000	0.10869565	0.04347826	0.04347826	0.01086957	0.00000000	0.07608696	0.05434783	0.02173913	0.01086957	0.01086957	0.01086957	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.05084746	0.01694915	0.01694915	0.00000000	0.05084746	0.05084746	0.05084746	0.00000000	0.03389831	0.00000000	0.03389831	0.00000000	0.03389831	0.00000000	0.01694915	0.01694915	0.00000000	0.00000000	0.01694915	0.01694915	0.01694915	0.03389831	0.00000000	0.01694915	0.00000000	0.06779661	0.01694915	0.03389831	0.05084746	0.01694915	0.00000000	0.08474576	0.01694915	0.05084746	0.05084746	0.00000000	0.01694915	0.01694915	0.03389831	0.03389831	0.00000000	0.00000000	0.00000000	0.00000000	0.03389831	0.00000000	0.00000000	0.00000000
0.02857143	0.02857143	0.00000000	0.00000000	0.08571429	0.08571429	0.02857143	0.00000000	0.05714286	0.05714286	0.02857143	0.02857143	0.00000000	0.00000000	0.00000000	0.00000000	0.02857143	0.02857143	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.02857143	0.00000000	0.00000000	0.00000000	0.00000000	0.08571429	0.08571429	0.00000000	0.05714286	0.00000000	0.00000000	0.08571429	0.00000000	0.05714286	0.02857143	0.02857143	0.00000000	0.00000000	0.02857143	0.02857143	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.02334630	0.01556420	0.00778210	0.00389105	0.02723735	0.01556420	0.02334630	0.00389105	0.02723735	0.03112840	0.00778210	0.01556420	0.00000000	0.00000000	0.02723735	0.01556420	0.05836576	0.03501946	0.01556420	0.00389105	0.00778210	0.01167315	0.01945525	0.00778210	0.02334630	0.03891051	0.01167315	0.01945525	0.00389105	0.04669261	0.01945525	0.01945525	0.04669261	0.00389105	0.01556420	0.07392996	0.01556420	0.04669261	0.01556420	0.02334630	0.01945525	0.01167315	0.07392996	0.04280156	0.01556420	0.00778210	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.02666667	0.02666667	0.04000000	0.02666667	0.08000000	0.05333333	0.04000000	0.01333333	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.01333333	0.00000000	0.00000000	0.04000000	0.04000000	0.04000000	0.00000000	0.00000000	0.06666667	0.06666667	0.00000000	0.06666667	0.00000000	0.04000000	0.09333333	0.01333333	0.09333333	0.08000000	0.01333333	0.00000000	0.00000000	0.01333333	0.01333333	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.05825243	0.01941748	0.03883495	0.00970874	0.00970874	0.00970874	0.00000000	0.00000000	0.00000000	0.03883495	0.01941748	0.01941748	0.00000000	0.00000000	0.00000000	0.01941748	0.05825243	0.01941748	0.03883495	0.00970874	0.00970874	0.00000000	0.00970874	0.00970874	0.00970874	0.03883495	0.01941748	0.01941748	0.00970874	0.01941748	0.00970874	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.03883495	0.01941748	0.01941748	0.00000000	0.00970874	0.17475728	0.10679612	0.04854369	0.03883495	0.00970874	0.00970874	0.00000000	0.00000000	0.00000000	0.00000000
0.07751938	0.04651163	0.02325581	0.01550388	0.01550388	0.00000000	0.02325581	0.00775194	0.01550388	0.03875969	0.00775194	0.03100775	0.00775194	0.00775194	0.03875969	0.00000000	0.10852713	0.06976744	0.02325581	0.01550388	0.00000000	0.00000000	0.00775194	0.00775194	0.00000000	0.01550388	0.01550388	0.00000000	0.00000000	0.03875969	0.00000000	0.01550388	0.02325581	0.00775194	0.00775194	0.02325581	0.01550388	0.03875969	0.00775194	0.03100775	0.03875969	0.00000000	0.06976744	0.03100775	0.01550388	0.00000000	0.00000000	0.00000000	0.00775194	0.00775194	0.00000000	0.00000000
0.00000000	0.00000000	0.00000000	0.00000000	0.04347826	0.04347826	0.08695652	0.00000000	0.04347826	0.08695652	0.08695652	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.08695652	0.04347826	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.04347826	0.04347826	0.00000000	0.13043478	0.04347826	0.00000000	0.04347826	0.00000000	0.08695652	0.08695652	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
0.05405405	0.03783784	0.01081081	0.00540541	0.04864865	0.02702703	0.00540541	0.00000000	0.00540541	0.03783784	0.02162162	0.01621622	0.00000000	0.00000000	0.03783784	0.01081081	0.10270270	0.05945946	0.03243243	0.02162162	0.00540541	0.02702703	0.00000000	0.00000000	0.00540541	0.01081081	0.01081081	0.00000000	0.00000000	0.08108108	0.04324324	0.02162162	0.00540541	0.00000000	0.00000000	0.01081081	0.01081081	0.03783784	0.02162162	0.01621622	0.01081081	0.00000000	0.06486486	0.04324324	0.01621622	0.01081081	0.00540541	0.00540541	0.00000000	0.00000000	0.00000000	0.00000000
0.03717472	0.02230483	0.01486989	0.01115242	0.01858736	0.00000000	0.02230483	0.01115242	0.00371747	0.03345725	0.01115242	0.02230483	0.00371747	0.00371747	0.00743494	0.01115242	0.05576208	0.03345725	0.01858736	0.01486989	0.00371747	0.00371747	0.08921933	0.02973978	0.00371747	0.06691450	0.01858736	0.02230483	0.00371747	0.01858736	0.00000000	0.01115242	0.03345725	0.01486989	0.01115242	0.00371747	0.00000000	0.03345725	0.01115242	0.02230483	0.00743494	0.02230483	0.08550186	0.06319703	0.02230483	0.01115242	0.01115242	0.01115242	0.00371747	0.00371747	0.00000000	0.00000000
