4.097289698318416773e-02
6.798817072433026298e-02
1.969285351742898482e-02
3.902233661626571676e-02
4.855231844047903922e-02
5.330542182581969601e-02
2.428040373066125621e-02
4.386864809501270224e-02
6.815412949508557749e-02
5.682764448298287946e-02
1.777683285135639099e-02
2.812060944938080120e-02
2.593781407940688039e-02
3.173538793185255030e-02
2.765616661285882905e-02
4.967040420678785900e-02
1.523828177311773759e-02
5.352191955969105852e-02
2.377762473157226872e-02
4.177075639015984110e-02
3.490043208949610704e-02
1.638412675876496985e-02
4.118196158277478286e-02
3.590263221986018938e-02
4.967481098289621561e-02
3.851898286347534006e-02
5.302545759280075099e-02
2.759533461087163714e-02
3.812538589765092356e-02
4.413866804380243980e-02
6.161651166293424103e-02
2.982791348033335399e-02
3.990883950301034322e-02
4.319664696675631216e-02
8.294027076538592128e-03
1.472287823273301863e-02
1.783195428924035791e-02
2.909666212629375207e-02
3.534911023091624749e-02
4.123578951794740211e-02
3.884106785824942461e-03
2.748436023886694293e-02
2.371106604362356249e-02
1.403922471919764534e-02
1.231199632227064286e-02
1.566964788652596557e-02
6.396259154834491034e-02
2.458082618280102438e-02
5.706545901282059075e-02
1.500990508726234192e-02
4.749595489505115120e-02
4.507124145098814760e-02
1.216835707235025717e-02
5.073173457735065395e-02
1.999420212486559961e-02
5.104118192799478315e-02
5.777595569673001780e-02
2.894714380779559587e-02
3.698237217605269966e-02
1.930505746186918919e-02
4.954630932400466009e-02
3.103665034129163714e-03
4.080571071940443384e-02
5.307830210731692006e-02
4.998010952268092111e-02
5.079360399844289053e-02
4.429958783309959069e-02
1.291954926641028512e-02
3.471052998530915062e-02
1.496715637959367476e-02
2.690666776345809405e-02
3.937185794567553410e-02
1.373070559111392100e-02
5.880374921555569373e-02
4.957467813468968698e-02
4.479806514157781694e-02
3.959923514410006173e-02
