0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.482626488698186695e-01,0.000000000000000000e+00,2.295808347093867829e-01
8.737079022331499523e-02,9.625075269390195865e-02,1.788256137291464598e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.633669277140836068e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.099211748893560145e-02,3.163121482057448253e-01,0.000000000000000000e+00
6.255261174657286705e-02,5.655613837666702975e-02,0.000000000000000000e+00,1.949975302379852726e-02,3.662091440878046441e-03,2.802903148325674998e-02,1.169294611089898850e-01,4.996519822386072266e-04,1.206447907476372941e-02,3.303531981141718393e-02,2.286032815770279447e-01
0.000000000000000000e+00,1.055443153480748603e-02,0.000000000000000000e+00,4.513777952357741347e-02,0.000000000000000000e+00,9.552892285923238538e-03,2.138038711150077043e-01,0.000000000000000000e+00,1.773125220270307598e-02,1.134571502618966221e-01,1.225516678776503443e-01
0.000000000000000000e+00,0.000000000000000000e+00,4.056627769480734835e-02,0.000000000000000000e+00,5.921738684555231946e-02,5.166411620129786331e-02,4.031647243085884069e-02,7.523329910706537393e-02,8.174151585325353797e-02,1.691896634643397512e-01,7.548218555204490310e-02
4.766737444286736625e-01,0.000000000000000000e+00,1.621654593831280411e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.283958138715323993e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100141710110734763e-02
0.000000000000000000e+00,0.000000000000000000e+00,1.239397491836886217e-02,0.000000000000000000e+00,2.407781225599838482e-01,3.765545001956712920e-03,3.170108907782126419e-03,0.000000000000000000e+00,1.956048236098247017e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.576880860769755421e-01,0.000000000000000000e+00,3.423919526986038409e-02,3.355866924271237034e-02,0.000000000000000000e+00,2.779934754973816813e-01,1.291550046733105639e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.683875072830652853e-02,0.000000000000000000e+00
1.944611438254357227e-01,0.000000000000000000e+00,4.932204148788209286e-02,0.000000000000000000e+00,2.528717784099070165e-02,7.339449884579135608e-02,4.259447845857067261e-02,6.945532570240196130e-03,0.000000000000000000e+00,1.283080837288495812e-01,1.127069776672940116e-01
0.000000000000000000e+00,5.115430862099138581e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.726405049629925165e-02,2.004287229323975794e-01,4.348623387648090782e-02,0.000000000000000000e+00,3.810399873014155836e-02,2.131180078415248758e-01
0.000000000000000000e+00,1.296674556330927319e-01,1.651866417549123847e-02,1.197482441217265492e-01,2.152698058599500364e-02,0.000000000000000000e+00,4.623202827990376823e-02,0.000000000000000000e+00,1.731037575220418373e-02,1.789429594656052891e-01,2.452154697262900682e-02
0.000000000000000000e+00,6.404226470282148309e-02,0.000000000000000000e+00,9.908081344872494978e-02,2.621418223748132187e-02,1.272002787858403676e-03,9.873951884816224711e-02,1.047000578256657849e-02,0.000000000000000000e+00,1.757825064939231574e-01,5.621981544351397492e-02
0.000000000000000000e+00,9.540209897708899420e-03,6.884077343327131560e-02,2.511424118905496161e-02,4.373778649528220486e-02,0.000000000000000000e+00,5.989690621208075549e-02,1.117474140193171483e-01,4.281420245644898537e-02,0.000000000000000000e+00,1.555498885537304476e-01
0.000000000000000000e+00,3.190604664656868268e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.430552476519219018e-01,3.032409779702893368e-02,9.016091841967907583e-02,1.149312369521763091e-02,1.974382172762392529e-01,1.769049791507536348e-03,2.926032718007229305e-02
0.000000000000000000e+00,5.443197718606063162e-02,0.000000000000000000e+00,1.410531781379594082e-03,0.000000000000000000e+00,5.040810915237113610e-02,2.941666500184089150e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.567565689038560944e-02,1.555443047033592263e-01
0.000000000000000000e+00,1.436453352490691671e-01,0.000000000000000000e+00,8.781900207404685910e-02,1.716458962620084905e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.892389880730846796e-01,0.000000000000000000e+00,1.850785528356828358e-02
1.699904588598582979e-03,1.705394645861935815e-02,0.000000000000000000e+00,3.737484862499849004e-03,1.893321351113025908e-01,3.118305130720368701e-04,2.011830624718807109e-02,1.842776003489156045e-01,1.452248416100160137e-03,0.000000000000000000e+00,2.635343658499736050e-02
7.946155461983636648e-02,1.612288602435207885e-02,4.832876506852661763e-02,1.376462363489327767e-01,4.707038167837691855e-02,0.000000000000000000e+00,6.600563588550645289e-02,1.025682554117709165e-03,2.373029247856026092e-02,3.083913549056484932e-02,5.925755434192778170e-02
3.743076430407162036e-02,2.173673391810498207e-02,4.147786803240011144e-02,6.537307504260191082e-02,1.387933372590644809e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.502294444086974164e-02,1.119423900760625479e-01,4.245719417738795520e-02,3.835524111485248428e-03
0.000000000000000000e+00,4.408680481959233177e-02,0.000000000000000000e+00,7.439293237439062456e-02,1.563830730182342588e-01,0.000000000000000000e+00,6.755804043518530595e-04,0.000000000000000000e+00,1.376333411578705979e-01,2.047931764519746178e-02,3.551857578803006843e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.895789983829023195e-01,4.239186983761385197e-02,0.000000000000000000e+00,6.194874429881137151e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.125931550895151595e-01,6.407242930110622348e-02
0.000000000000000000e+00,1.481284866063783123e-01,0.000000000000000000e+00,4.156900418082296739e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.070185383282627023e-01,8.684150626160078157e-02
0.000000000000000000e+00,8.560735130994332224e-04,0.000000000000000000e+00,1.233420990685120400e-02,1.245388322537047815e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.025459411150598910e-01,0.000000000000000000e+00,2.908846753474085729e-03,2.604165107976065194e-02
2.583536756844140858e-01,8.965893994582278814e-02,6.234345122641940518e-02,1.075355608023291359e-01,1.288909239317008633e-02,2.164675713291202164e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.186324804546108190e-04,8.671568003958345094e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.646404108603097660e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.985522564847294502e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.077903360009346612e-02,0.000000000000000000e+00,1.715597065061677251e-01,2.891965720379111732e-02,5.239034573790493643e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.744180924695718837e-02,8.248923416726589020e-02,1.665828768926473635e-02,1.137658539648518374e-01
0.000000000000000000e+00,1.061445561681584188e-01,1.039708220589071093e-02,4.176537023314836478e-02,9.426588915211353559e-02,2.167251697760206805e-02,7.101848442618831359e-02,1.381619591162589443e-02,7.680554283546783823e-02,1.080616220639388919e-02,7.810666378033748192e-02
0.000000000000000000e+00,3.907378877367750220e-02,0.000000000000000000e+00,1.271156312338280192e-01,0.000000000000000000e+00,9.570019605884437161e-03,1.378109132531670777e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.606842735605794603e-01,7.099208378236662731e-02
6.710373386318746469e-03,1.313510579566197652e-04,0.000000000000000000e+00,1.320118902175362700e-02,2.324141469083648437e-01,7.881536221640312190e-04,0.000000000000000000e+00,5.143393485942040350e-02,7.825075292126386362e-02,4.778279994521943130e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.192350214256027011e-02,0.000000000000000000e+00,4.337215658494904258e-02,2.145885354409211021e-01,0.000000000000000000e+00,6.519748843785263571e-03,1.950709172055287502e-02,3.443632627395040724e-02,8.500714153252061922e-02,1.520241560237288805e-02
8.653019402734166837e-03,0.000000000000000000e+00,1.103557288334531400e-03,5.697498622530625632e-03,1.606844284311761961e-01,8.016838401604770362e-03,5.877230178750043887e-02,1.595210872196732854e-01,7.163381106406485101e-03,0.000000000000000000e+00,5.168543569441095414e-02
7.990817987586371074e-03,3.900885085011370629e-02,2.756172944768998587e-02,8.612562098370750430e-02,5.064444512663315162e-02,2.136504916315901809e-02,5.915645586738655509e-02,9.705521636580567713e-02,7.768339706536679656e-02,8.818439728274970460e-04,3.911840438903503581e-02
0.000000000000000000e+00,0.000000000000000000e+00,7.822562886757219655e-03,0.000000000000000000e+00,1.197074458941354419e-01,1.196935800477189407e-02,8.777757877933148670e-03,3.185615242084393617e-01,2.520484439153820172e-02,0.000000000000000000e+00,0.000000000000000000e+00
8.457974987501670761e-03,2.638908104278343547e-01,0.000000000000000000e+00,1.456830515669228221e-01,0.000000000000000000e+00,5.901971640302859125e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.899121864673987137e-01,0.000000000000000000e+00
1.125844636945168148e-01,5.920148576164654952e-02,0.000000000000000000e+00,1.510084963605061725e-01,0.000000000000000000e+00,1.243718851117734704e-02,6.088102339488785791e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.647123130505133148e-01,0.000000000000000000e+00
